mission_ql,character_level,slider_position,ordinary_terminal_eligible,evidence_status
180,164,7,True,INFERRED_LOCAL_TABLE
180,180,6,True,INFERRED_LOCAL_TABLE
180,200,5,True,INFERRED_LOCAL_TABLE
180,201,5,True,INFERRED_LOCAL_TABLE
180,212,4,True,INFERRED_LOCAL_TABLE
181,121,10,True,PROVEN_HELPBOT
181,151,8,True,INFERRED_LOCAL_TABLE
181,165,7,True,INFERRED_LOCAL_TABLE
181,181,6,True,INFERRED_LOCAL_TABLE
181,202,5,True,INFERRED_LOCAL_TABLE
181,213,4,True,INFERRED_LOCAL_TABLE
181,214,4,True,INFERRED_LOCAL_TABLE
182,140,9,True,PROVEN_HELPBOT
182,152,8,True,INFERRED_LOCAL_TABLE
182,166,7,True,INFERRED_LOCAL_TABLE
182,182,6,True,INFERRED_LOCAL_TABLE
182,203,5,True,INFERRED_LOCAL_TABLE
182,215,4,True,INFERRED_LOCAL_TABLE
183,122,10,True,PROVEN_HELPBOT
183,141,9,True,PROVEN_HELPBOT
183,153,8,True,INFERRED_LOCAL_TABLE
183,167,7,True,INFERRED_LOCAL_TABLE
183,183,6,True,INFERRED_LOCAL_TABLE
183,204,5,True,INFERRED_LOCAL_TABLE
183,216,4,True,INFERRED_LOCAL_TABLE
184,101,11,True,PROVEN_HELPBOT
184,123,10,True,PROVEN_HELPBOT
184,142,9,True,PROVEN_HELPBOT
184,154,8,True,INFERRED_LOCAL_TABLE
184,168,7,True,INFERRED_LOCAL_TABLE
184,184,6,True,INFERRED_LOCAL_TABLE
184,205,5,True,INFERRED_LOCAL_TABLE
184,217,4,True,INFERRED_LOCAL_TABLE
185,103,11,True,PROVEN_HELPBOT
185,143,9,True,PROVEN_HELPBOT
185,169,7,True,INFERRED_LOCAL_TABLE
185,185,6,True,INFERRED_LOCAL_TABLE
185,206,5,True,INFERRED_LOCAL_TABLE
185,218,4,True,INFERRED_LOCAL_TABLE
186,102,11,True,PROVEN_HELPBOT
186,124,10,True,PROVEN_HELPBOT
186,155,8,True,INFERRED_LOCAL_TABLE
186,186,6,True,INFERRED_LOCAL_TABLE
186,207,5,True,INFERRED_LOCAL_TABLE
186,219,4,True,INFERRED_LOCAL_TABLE
187,104,11,True,PROVEN_HELPBOT
187,125,10,True,PROVEN_HELPBOT
187,144,9,True,PROVEN_HELPBOT
187,156,8,True,INFERRED_LOCAL_TABLE
187,170,7,True,INFERRED_LOCAL_TABLE
187,187,6,True,INFERRED_LOCAL_TABLE
187,208,5,True,INFERRED_LOCAL_TABLE
187,220,4,True,INFERRED_LOCAL_TABLE
188,105,11,True,PROVEN_HELPBOT
188,145,9,True,PROVEN_HELPBOT
188,157,8,True,INFERRED_LOCAL_TABLE
188,171,7,True,INFERRED_LOCAL_TABLE
188,188,6,True,INFERRED_LOCAL_TABLE
188,209,5,True,INFERRED_LOCAL_TABLE
189,106,11,True,PROVEN_HELPBOT
189,126,10,True,PROVEN_HELPBOT
189,146,9,True,PROVEN_HELPBOT
189,158,8,True,INFERRED_LOCAL_TABLE
189,172,7,True,INFERRED_LOCAL_TABLE
189,189,6,True,INFERRED_LOCAL_TABLE
189,210,5,True,INFERRED_LOCAL_TABLE
189,211,5,True,INFERRED_LOCAL_TABLE
190,127,10,True,PROVEN_HELPBOT
190,159,8,True,INFERRED_LOCAL_TABLE
190,173,7,True,INFERRED_LOCAL_TABLE
190,190,6,True,INFERRED_LOCAL_TABLE
190,212,5,True,INFERRED_LOCAL_TABLE
191,107,11,True,PROVEN_HELPBOT
191,147,9,True,PROVEN_HELPBOT
191,174,7,True,INFERRED_LOCAL_TABLE
191,191,6,True,INFERRED_LOCAL_TABLE
191,213,5,True,INFERRED_LOCAL_TABLE
192,128,10,True,PROVEN_HELPBOT
192,148,9,True,PROVEN_HELPBOT
192,160,8,True,INFERRED_LOCAL_TABLE
192,175,7,True,INFERRED_LOCAL_TABLE
192,192,6,True,INFERRED_LOCAL_TABLE
192,214,5,True,INFERRED_LOCAL_TABLE
193,108,11,True,PROVEN_HELPBOT
193,129,10,True,PROVEN_HELPBOT
193,149,9,True,PROVEN_HELPBOT
193,161,8,True,INFERRED_LOCAL_TABLE
193,176,7,True,INFERRED_LOCAL_TABLE
193,193,6,True,INFERRED_LOCAL_TABLE
193,215,5,True,INFERRED_LOCAL_TABLE
194,162,8,True,INFERRED_LOCAL_TABLE
194,177,7,True,INFERRED_LOCAL_TABLE
194,194,6,True,INFERRED_LOCAL_TABLE
194,216,5,True,INFERRED_LOCAL_TABLE
195,109,11,True,PROVEN_HELPBOT
195,130,10,True,PROVEN_HELPBOT
195,150,9,True,INFERRED_LOCAL_TABLE
195,163,8,True,INFERRED_LOCAL_TABLE
195,178,7,True,INFERRED_LOCAL_TABLE
195,195,6,True,INFERRED_LOCAL_TABLE
195,217,5,True,INFERRED_LOCAL_TABLE
196,131,10,True,PROVEN_HELPBOT
196,151,9,True,INFERRED_LOCAL_TABLE
196,164,8,True,INFERRED_LOCAL_TABLE
196,179,7,True,INFERRED_LOCAL_TABLE
196,196,6,True,INFERRED_LOCAL_TABLE
196,218,5,True,INFERRED_LOCAL_TABLE
197,110,11,True,PROVEN_HELPBOT
197,152,9,True,INFERRED_LOCAL_TABLE
197,197,6,True,INFERRED_LOCAL_TABLE
197,219,5,True,INFERRED_LOCAL_TABLE
198,111,11,True,PROVEN_HELPBOT
198,132,10,True,PROVEN_HELPBOT
198,153,9,True,INFERRED_LOCAL_TABLE
198,165,8,True,INFERRED_LOCAL_TABLE
198,180,7,True,INFERRED_LOCAL_TABLE
198,198,6,True,INFERRED_LOCAL_TABLE
198,220,5,True,INFERRED_LOCAL_TABLE
199,133,10,True,PROVEN_HELPBOT
199,166,8,True,INFERRED_LOCAL_TABLE
199,181,7,True,INFERRED_LOCAL_TABLE
199,199,6,True,INFERRED_LOCAL_TABLE
200,112,11,True,PROVEN_HELPBOT
200,154,9,True,INFERRED_LOCAL_TABLE
200,167,8,True,INFERRED_LOCAL_TABLE
200,182,7,True,INFERRED_LOCAL_TABLE
200,200,6,True,INFERRED_LOCAL_TABLE
201,134,10,True,PROVEN_HELPBOT
201,155,9,True,INFERRED_LOCAL_TABLE
201,168,8,True,INFERRED_LOCAL_TABLE
201,183,7,True,INFERRED_LOCAL_TABLE
201,201,6,True,INFERRED_LOCAL_TABLE
202,113,11,True,PROVEN_HELPBOT
202,135,10,True,PROVEN_HELPBOT
202,156,9,True,INFERRED_LOCAL_TABLE
202,169,8,True,INFERRED_LOCAL_TABLE
202,184,7,True,INFERRED_LOCAL_TABLE
202,202,6,True,INFERRED_LOCAL_TABLE
203,185,7,True,INFERRED_LOCAL_TABLE
203,203,6,True,INFERRED_LOCAL_TABLE
204,114,11,True,PROVEN_HELPBOT
204,136,10,True,PROVEN_HELPBOT
204,157,9,True,INFERRED_LOCAL_TABLE
204,170,8,True,INFERRED_LOCAL_TABLE
204,186,7,True,INFERRED_LOCAL_TABLE
204,204,6,True,INFERRED_LOCAL_TABLE
205,137,10,True,PROVEN_HELPBOT
205,158,9,True,INFERRED_LOCAL_TABLE
205,171,8,True,INFERRED_LOCAL_TABLE
205,187,7,True,INFERRED_LOCAL_TABLE
205,205,6,True,INFERRED_LOCAL_TABLE
206,115,11,True,PROVEN_HELPBOT
206,159,9,True,INFERRED_LOCAL_TABLE
206,172,8,True,INFERRED_LOCAL_TABLE
206,188,7,True,INFERRED_LOCAL_TABLE
206,206,6,True,INFERRED_LOCAL_TABLE
207,138,10,True,PROVEN_HELPBOT
207,173,8,True,INFERRED_LOCAL_TABLE
207,189,7,True,INFERRED_LOCAL_TABLE
207,207,6,True,INFERRED_LOCAL_TABLE
208,116,11,True,PROVEN_HELPBOT
208,139,10,True,PROVEN_HELPBOT
208,160,9,True,INFERRED_LOCAL_TABLE
208,174,8,True,INFERRED_LOCAL_TABLE
208,208,6,True,INFERRED_LOCAL_TABLE
209,161,9,True,INFERRED_LOCAL_TABLE
209,190,7,True,INFERRED_LOCAL_TABLE
209,209,6,True,INFERRED_LOCAL_TABLE
210,117,11,True,PROVEN_HELPBOT
210,140,10,True,PROVEN_HELPBOT
210,162,9,True,INFERRED_LOCAL_TABLE
210,175,8,True,INFERRED_LOCAL_TABLE
210,191,7,True,INFERRED_LOCAL_TABLE
210,210,6,True,INFERRED_LOCAL_TABLE
211,118,11,True,PROVEN_HELPBOT
211,141,10,True,PROVEN_HELPBOT
211,163,9,True,INFERRED_LOCAL_TABLE
211,176,8,True,INFERRED_LOCAL_TABLE
211,192,7,True,INFERRED_LOCAL_TABLE
211,211,6,True,INFERRED_LOCAL_TABLE
212,142,10,True,PROVEN_HELPBOT
212,177,8,True,INFERRED_LOCAL_TABLE
212,193,7,True,INFERRED_LOCAL_TABLE
212,212,6,True,INFERRED_LOCAL_TABLE
213,164,9,True,INFERRED_LOCAL_TABLE
213,178,8,True,INFERRED_LOCAL_TABLE
213,194,7,True,INFERRED_LOCAL_TABLE
213,213,6,True,INFERRED_LOCAL_TABLE
214,119,11,True,PROVEN_HELPBOT
214,143,10,True,PROVEN_HELPBOT
214,165,9,True,INFERRED_LOCAL_TABLE
214,179,8,True,INFERRED_LOCAL_TABLE
214,195,7,True,INFERRED_LOCAL_TABLE
214,214,6,True,INFERRED_LOCAL_TABLE
215,120,11,True,PROVEN_HELPBOT
215,166,9,True,INFERRED_LOCAL_TABLE
215,196,7,True,INFERRED_LOCAL_TABLE
215,215,6,True,INFERRED_LOCAL_TABLE
216,144,10,True,PROVEN_HELPBOT
216,180,8,True,INFERRED_LOCAL_TABLE
216,197,7,True,INFERRED_LOCAL_TABLE
216,216,6,True,INFERRED_LOCAL_TABLE
217,121,11,True,PROVEN_HELPBOT
217,145,10,True,PROVEN_HELPBOT
217,167,9,True,INFERRED_LOCAL_TABLE
217,181,8,True,INFERRED_LOCAL_TABLE
217,198,7,True,INFERRED_LOCAL_TABLE
217,217,6,True,INFERRED_LOCAL_TABLE
218,122,11,True,PROVEN_HELPBOT
218,168,9,True,INFERRED_LOCAL_TABLE
218,182,8,True,INFERRED_LOCAL_TABLE
218,199,7,True,INFERRED_LOCAL_TABLE
218,218,6,True,INFERRED_LOCAL_TABLE
219,146,10,True,PROVEN_HELPBOT
219,169,9,True,INFERRED_LOCAL_TABLE
219,183,8,True,INFERRED_LOCAL_TABLE
219,219,6,True,INFERRED_LOCAL_TABLE
220,123,11,True,PROVEN_HELPBOT
220,147,10,True,PROVEN_HELPBOT
220,170,9,True,INFERRED_LOCAL_TABLE
220,184,8,True,INFERRED_LOCAL_TABLE
220,200,7,True,INFERRED_LOCAL_TABLE
220,220,6,True,INFERRED_LOCAL_TABLE
221,201,7,True,INFERRED_LOCAL_TABLE
222,124,11,True,PROVEN_HELPBOT
222,148,10,True,PROVEN_HELPBOT
222,171,9,True,INFERRED_LOCAL_TABLE
222,185,8,True,INFERRED_LOCAL_TABLE
222,202,7,True,INFERRED_LOCAL_TABLE
223,149,10,True,PROVEN_HELPBOT
223,172,9,True,INFERRED_LOCAL_TABLE
223,186,8,True,INFERRED_LOCAL_TABLE
223,203,7,True,INFERRED_LOCAL_TABLE
224,125,11,True,PROVEN_HELPBOT
224,173,9,True,INFERRED_LOCAL_TABLE
224,187,8,True,INFERRED_LOCAL_TABLE
224,204,7,True,INFERRED_LOCAL_TABLE
225,126,11,True,PROVEN_HELPBOT
225,127,11,True,PROVEN_HELPBOT
225,150,10,True,INFERRED_LOCAL_TABLE
225,188,8,True,INFERRED_LOCAL_TABLE
225,205,7,True,INFERRED_LOCAL_TABLE
226,128,11,True,PROVEN_HELPBOT
226,151,10,True,INFERRED_LOCAL_TABLE
226,174,9,True,INFERRED_LOCAL_TABLE
226,189,8,True,INFERRED_LOCAL_TABLE
226,206,7,True,INFERRED_LOCAL_TABLE
227,129,11,True,PROVEN_HELPBOT
227,175,9,True,INFERRED_LOCAL_TABLE
227,207,7,True,INFERRED_LOCAL_TABLE
228,152,10,True,INFERRED_LOCAL_TABLE
228,176,9,True,INFERRED_LOCAL_TABLE
228,190,8,True,INFERRED_LOCAL_TABLE
228,208,7,True,INFERRED_LOCAL_TABLE
229,153,10,True,INFERRED_LOCAL_TABLE
229,191,8,True,INFERRED_LOCAL_TABLE
229,209,7,True,INFERRED_LOCAL_TABLE
230,177,9,True,INFERRED_LOCAL_TABLE
230,192,8,True,INFERRED_LOCAL_TABLE
231,154,10,True,INFERRED_LOCAL_TABLE
231,178,9,True,INFERRED_LOCAL_TABLE
231,193,8,True,INFERRED_LOCAL_TABLE
231,210,7,True,INFERRED_LOCAL_TABLE
232,130,11,True,PROVEN_HELPBOT
232,155,10,True,INFERRED_LOCAL_TABLE
232,179,9,True,INFERRED_LOCAL_TABLE
232,194,8,True,INFERRED_LOCAL_TABLE
232,211,7,True,INFERRED_LOCAL_TABLE
233,180,9,True,INFERRED_LOCAL_TABLE
233,212,7,True,INFERRED_LOCAL_TABLE
234,156,10,True,INFERRED_LOCAL_TABLE
234,195,8,True,INFERRED_LOCAL_TABLE
234,213,7,True,INFERRED_LOCAL_TABLE
235,131,11,True,PROVEN_HELPBOT
235,157,10,True,INFERRED_LOCAL_TABLE
235,181,9,True,INFERRED_LOCAL_TABLE
235,196,8,True,INFERRED_LOCAL_TABLE
235,214,7,True,INFERRED_LOCAL_TABLE
236,132,11,True,PROVEN_HELPBOT
236,182,9,True,INFERRED_LOCAL_TABLE
236,197,8,True,INFERRED_LOCAL_TABLE
236,215,7,True,INFERRED_LOCAL_TABLE
237,133,11,True,PROVEN_HELPBOT
237,158,10,True,INFERRED_LOCAL_TABLE
237,183,9,True,INFERRED_LOCAL_TABLE
237,198,8,True,INFERRED_LOCAL_TABLE
237,216,7,True,INFERRED_LOCAL_TABLE
238,134,11,True,PROVEN_HELPBOT
238,159,10,True,INFERRED_LOCAL_TABLE
238,199,8,True,INFERRED_LOCAL_TABLE
238,217,7,True,INFERRED_LOCAL_TABLE
239,135,11,True,PROVEN_HELPBOT
239,184,9,True,INFERRED_LOCAL_TABLE
239,218,7,True,INFERRED_LOCAL_TABLE
240,160,10,True,INFERRED_LOCAL_TABLE
240,185,9,True,INFERRED_LOCAL_TABLE
240,200,8,True,INFERRED_LOCAL_TABLE
240,219,7,True,INFERRED_LOCAL_TABLE
241,161,10,True,INFERRED_LOCAL_TABLE
241,186,9,True,INFERRED_LOCAL_TABLE
241,201,8,True,INFERRED_LOCAL_TABLE
242,202,8,True,INFERRED_LOCAL_TABLE
242,220,7,True,INFERRED_LOCAL_TABLE
243,136,11,True,PROVEN_HELPBOT
243,162,10,True,INFERRED_LOCAL_TABLE
243,187,9,True,INFERRED_LOCAL_TABLE
243,203,8,True,INFERRED_LOCAL_TABLE
244,163,10,True,INFERRED_LOCAL_TABLE
244,188,9,True,INFERRED_LOCAL_TABLE
244,204,8,True,INFERRED_LOCAL_TABLE
245,137,11,True,PROVEN_HELPBOT
245,189,9,True,INFERRED_LOCAL_TABLE
246,138,11,True,PROVEN_HELPBOT
246,164,10,True,INFERRED_LOCAL_TABLE
246,190,9,True,INFERRED_LOCAL_TABLE
246,205,8,True,INFERRED_LOCAL_TABLE
247,165,10,True,INFERRED_LOCAL_TABLE
247,206,8,True,INFERRED_LOCAL_TABLE
248,139,11,True,PROVEN_HELPBOT
248,191,9,True,INFERRED_LOCAL_TABLE
248,207,8,True,INFERRED_LOCAL_TABLE
249,166,10,True,INFERRED_LOCAL_TABLE
249,192,9,True,INFERRED_LOCAL_TABLE
249,208,8,True,INFERRED_LOCAL_TABLE
250,140,11,True,PROVEN_HELPBOT
250,141,11,True,PROVEN_HELPBOT
250,142,11,True,PROVEN_HELPBOT
250,143,11,True,PROVEN_HELPBOT
250,144,11,True,PROVEN_HELPBOT
250,145,11,True,PROVEN_HELPBOT
250,146,11,True,PROVEN_HELPBOT
250,147,11,True,PROVEN_HELPBOT
250,148,11,True,PROVEN_HELPBOT
250,149,11,True,PROVEN_HELPBOT
250,150,11,True,INFERRED_LOCAL_TABLE
250,151,11,True,INFERRED_LOCAL_TABLE
250,152,11,True,INFERRED_LOCAL_TABLE
250,153,11,True,INFERRED_LOCAL_TABLE
250,154,11,True,INFERRED_LOCAL_TABLE
250,155,11,True,INFERRED_LOCAL_TABLE
250,156,11,True,INFERRED_LOCAL_TABLE
250,157,11,True,INFERRED_LOCAL_TABLE
250,158,11,True,INFERRED_LOCAL_TABLE
250,159,11,True,INFERRED_LOCAL_TABLE
250,160,11,True,INFERRED_LOCAL_TABLE
250,161,11,True,INFERRED_LOCAL_TABLE
250,162,11,True,INFERRED_LOCAL_TABLE
250,163,11,True,INFERRED_LOCAL_TABLE
250,164,11,True,INFERRED_LOCAL_TABLE
250,165,11,True,INFERRED_LOCAL_TABLE
250,166,11,True,INFERRED_LOCAL_TABLE
250,167,10,True,INFERRED_LOCAL_TABLE
250,167,11,True,INFERRED_LOCAL_TABLE
250,168,10,True,INFERRED_LOCAL_TABLE
250,168,11,True,INFERRED_LOCAL_TABLE
250,169,10,True,INFERRED_LOCAL_TABLE
250,169,11,True,INFERRED_LOCAL_TABLE
250,170,10,True,INFERRED_LOCAL_TABLE
250,170,11,True,INFERRED_LOCAL_TABLE
250,171,10,True,INFERRED_LOCAL_TABLE
250,171,11,True,INFERRED_LOCAL_TABLE
250,172,10,True,INFERRED_LOCAL_TABLE
250,172,11,True,INFERRED_LOCAL_TABLE
250,173,10,True,INFERRED_LOCAL_TABLE
250,173,11,True,INFERRED_LOCAL_TABLE
250,174,10,True,INFERRED_LOCAL_TABLE
250,174,11,True,INFERRED_LOCAL_TABLE
250,175,10,True,INFERRED_LOCAL_TABLE
250,175,11,True,INFERRED_LOCAL_TABLE
250,176,10,True,INFERRED_LOCAL_TABLE
250,176,11,True,INFERRED_LOCAL_TABLE
250,177,10,True,INFERRED_LOCAL_TABLE
250,177,11,True,INFERRED_LOCAL_TABLE
250,178,10,True,INFERRED_LOCAL_TABLE
250,178,11,True,INFERRED_LOCAL_TABLE
250,179,10,True,INFERRED_LOCAL_TABLE
250,179,11,True,INFERRED_LOCAL_TABLE
250,180,10,True,INFERRED_LOCAL_TABLE
250,180,11,True,INFERRED_LOCAL_TABLE
250,181,10,True,INFERRED_LOCAL_TABLE
250,181,11,True,INFERRED_LOCAL_TABLE
250,182,10,True,INFERRED_LOCAL_TABLE
250,182,11,True,INFERRED_LOCAL_TABLE
250,183,10,True,INFERRED_LOCAL_TABLE
250,183,11,True,INFERRED_LOCAL_TABLE
250,184,10,True,INFERRED_LOCAL_TABLE
250,184,11,True,INFERRED_LOCAL_TABLE
250,185,10,True,INFERRED_LOCAL_TABLE
250,185,11,True,INFERRED_LOCAL_TABLE
250,186,10,True,INFERRED_LOCAL_TABLE
250,186,11,True,INFERRED_LOCAL_TABLE
250,187,10,True,INFERRED_LOCAL_TABLE
250,187,11,True,INFERRED_LOCAL_TABLE
250,188,10,True,INFERRED_LOCAL_TABLE
250,188,11,True,INFERRED_LOCAL_TABLE
250,189,10,True,INFERRED_LOCAL_TABLE
250,189,11,True,INFERRED_LOCAL_TABLE
250,190,10,True,INFERRED_LOCAL_TABLE
250,190,11,True,INFERRED_LOCAL_TABLE
250,191,10,True,INFERRED_LOCAL_TABLE
250,191,11,True,INFERRED_LOCAL_TABLE
250,192,10,True,INFERRED_LOCAL_TABLE
250,192,11,True,INFERRED_LOCAL_TABLE
250,193,9,True,INFERRED_LOCAL_TABLE
250,193,10,True,INFERRED_LOCAL_TABLE
250,193,11,True,INFERRED_LOCAL_TABLE
250,194,9,True,INFERRED_LOCAL_TABLE
250,194,10,True,INFERRED_LOCAL_TABLE
250,194,11,True,INFERRED_LOCAL_TABLE
250,195,9,True,INFERRED_LOCAL_TABLE
250,195,10,True,INFERRED_LOCAL_TABLE
250,195,11,True,INFERRED_LOCAL_TABLE
250,196,9,True,INFERRED_LOCAL_TABLE
250,196,10,True,INFERRED_LOCAL_TABLE
250,196,11,True,INFERRED_LOCAL_TABLE
250,197,9,True,INFERRED_LOCAL_TABLE
250,197,10,True,INFERRED_LOCAL_TABLE
250,197,11,True,INFERRED_LOCAL_TABLE
250,198,9,True,INFERRED_LOCAL_TABLE
250,198,10,True,INFERRED_LOCAL_TABLE
250,198,11,True,INFERRED_LOCAL_TABLE
250,199,9,True,INFERRED_LOCAL_TABLE
250,199,10,True,INFERRED_LOCAL_TABLE
250,199,11,True,INFERRED_LOCAL_TABLE
250,200,9,True,INFERRED_LOCAL_TABLE
250,200,10,True,INFERRED_LOCAL_TABLE
250,200,11,True,INFERRED_LOCAL_TABLE
250,201,9,True,INFERRED_LOCAL_TABLE
250,201,10,True,INFERRED_LOCAL_TABLE
250,201,11,True,INFERRED_LOCAL_TABLE
250,202,9,True,INFERRED_LOCAL_TABLE
250,202,10,True,INFERRED_LOCAL_TABLE
250,202,11,True,INFERRED_LOCAL_TABLE
250,203,9,True,INFERRED_LOCAL_TABLE
250,203,10,True,INFERRED_LOCAL_TABLE
250,203,11,True,INFERRED_LOCAL_TABLE
250,204,9,True,INFERRED_LOCAL_TABLE
250,204,10,True,INFERRED_LOCAL_TABLE
250,204,11,True,INFERRED_LOCAL_TABLE
250,205,9,True,INFERRED_LOCAL_TABLE
250,205,10,True,INFERRED_LOCAL_TABLE
250,205,11,True,INFERRED_LOCAL_TABLE
250,206,9,True,INFERRED_LOCAL_TABLE
250,206,10,True,INFERRED_LOCAL_TABLE
250,206,11,True,INFERRED_LOCAL_TABLE
250,207,9,True,INFERRED_LOCAL_TABLE
250,207,10,True,INFERRED_LOCAL_TABLE
250,207,11,True,INFERRED_LOCAL_TABLE
250,208,9,True,INFERRED_LOCAL_TABLE
250,208,10,True,INFERRED_LOCAL_TABLE
250,208,11,True,INFERRED_LOCAL_TABLE
250,209,8,True,INFERRED_LOCAL_TABLE
250,209,9,True,INFERRED_LOCAL_TABLE
250,209,10,True,INFERRED_LOCAL_TABLE
250,209,11,True,INFERRED_LOCAL_TABLE
250,210,8,True,INFERRED_LOCAL_TABLE
250,210,9,True,INFERRED_LOCAL_TABLE
250,210,10,True,INFERRED_LOCAL_TABLE
250,210,11,True,INFERRED_LOCAL_TABLE
250,211,8,True,INFERRED_LOCAL_TABLE
250,211,9,True,INFERRED_LOCAL_TABLE
250,211,10,True,INFERRED_LOCAL_TABLE
250,211,11,True,INFERRED_LOCAL_TABLE
250,212,8,True,INFERRED_LOCAL_TABLE
250,212,9,True,INFERRED_LOCAL_TABLE
250,212,10,True,INFERRED_LOCAL_TABLE
250,212,11,True,INFERRED_LOCAL_TABLE
250,213,8,True,INFERRED_LOCAL_TABLE
250,213,9,True,INFERRED_LOCAL_TABLE
250,213,10,True,INFERRED_LOCAL_TABLE
250,213,11,True,INFERRED_LOCAL_TABLE
250,214,8,True,INFERRED_LOCAL_TABLE
250,214,9,True,INFERRED_LOCAL_TABLE
250,214,10,True,INFERRED_LOCAL_TABLE
250,214,11,True,INFERRED_LOCAL_TABLE
250,215,8,True,INFERRED_LOCAL_TABLE
250,215,9,True,INFERRED_LOCAL_TABLE
250,215,10,True,INFERRED_LOCAL_TABLE
250,215,11,True,INFERRED_LOCAL_TABLE
250,216,8,True,INFERRED_LOCAL_TABLE
250,216,9,True,INFERRED_LOCAL_TABLE
250,216,10,True,INFERRED_LOCAL_TABLE
250,216,11,True,INFERRED_LOCAL_TABLE
250,217,8,True,INFERRED_LOCAL_TABLE
250,217,9,True,INFERRED_LOCAL_TABLE
250,217,10,True,INFERRED_LOCAL_TABLE
250,217,11,True,INFERRED_LOCAL_TABLE
250,218,8,True,INFERRED_LOCAL_TABLE
250,218,9,True,INFERRED_LOCAL_TABLE
250,218,10,True,INFERRED_LOCAL_TABLE
250,218,11,True,INFERRED_LOCAL_TABLE
250,219,8,True,INFERRED_LOCAL_TABLE
250,219,9,True,INFERRED_LOCAL_TABLE
250,219,10,True,INFERRED_LOCAL_TABLE
250,219,11,True,INFERRED_LOCAL_TABLE
250,220,8,True,INFERRED_LOCAL_TABLE
250,220,9,True,INFERRED_LOCAL_TABLE
250,220,10,True,INFERRED_LOCAL_TABLE
250,220,11,True,INFERRED_LOCAL_TABLE
