"TerminalIdentity","CaptureSequence","Playfield","PlayfieldName","ComputedVendorId","TemplateId","TemplateName","ExistingVendorHash","ExistingTemplateHash","ExistingShopInvHash","EvidenceStatus","Slot","LowId","LowName","HighId","HighName","QL","PairKey"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","19","56241","Nano Crystal (Lesser Hold Victim)","56241","Nano Crystal (Lesser Hold Victim)","17","56241:56241"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","20","81953","Nano Crystal (Lesser Mysterious Causes)","81953","Nano Crystal (Lesser Mysterious Causes)","27","81953:81953"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","21","56239","Nano Crystal (Lesser Paralyze with Indecision)","56239","Nano Crystal (Lesser Paralyze with Indecision)","33","56239:56239"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","22","81952","Nano Crystal (Lesser Suspicious Death)","81952","Nano Crystal (Lesser Suspicious Death)","4","81952:81952"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","23","81897","Nano Crystal (Nano Augmentation)","81897","Nano Crystal (Nano Augmentation)","24","81897:81897"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","24","82807","Nano Crystal (Postpone Encounter)","82807","Nano Crystal (Postpone Encounter)","14","82807:82807"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","25","32100","Nano Crystal (Ruse of Taren - Phase 1)","32100","Nano Crystal (Ruse of Taren - Phase 1)","40","32100:32100"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","26","32103","Nano Crystal (Shadow Crown)","32103","Nano Crystal (Shadow Crown)","20","32103:32103"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","27","32105","Nano Crystal (Sniper's Bliss)","32105","Nano Crystal (Sniper's Bliss)","43","32105:32105"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","28","160788","Nano Crystal (Sureshot)","160788","Nano Crystal (Sureshot)","40","160788:160788"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","29","81950","Nano Crystal (Suspicious Death)","81950","Nano Crystal (Suspicious Death)","47","81950:81950"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","30","160704","Nano Crystal (Total Concentration)","160704","Nano Crystal (Total Concentration)","24","160704:160704"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","31","160900","NanoCrystal (Shadow Filter)","160900","NanoCrystal (Shadow Filter)","17","160900:160900"
"(VendingMachine:12E3B00A)","1519","","","","43579","Basic Agent Crystals","","AgeNB","AgeN","ExistingVendortemplateNoCoverageMatch","32","160821","NanoCrystal (Training of The Executioner)","160821","NanoCrystal (Training of The Executioner)","53","160821:160821"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","0","85274","Nano Crystal (Active Distributed Entanglement)","85274","Nano Crystal (Active Distributed Entanglement)","33","85274:85274"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","1","82806","Nano Crystal (Active Micro Entanglement)","82806","Nano Crystal (Active Micro Entanglement)","20","82806:82806"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","2","85273","Nano Crystal (Basic Insurance Hack)","85273","Nano Crystal (Basic Insurance Hack)","4","85273:85273"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","3","31420","Nano Crystal (Cracker's Luck)","31420","Nano Crystal (Cracker's Luck)","14","31420:31420"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","4","31422","Nano Crystal (Embrace of Shadows)","31422","Nano Crystal (Embrace of Shadows)","27","31422:31422"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","5","85270","Nano Crystal (Falsify Medical Records)","85270","Nano Crystal (Falsify Medical Records)","30","85270:85270"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","6","31423","Nano Crystal (Grid Phreak)","31423","Nano Crystal (Grid Phreak)","20","31423:31423"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","7","93138","Nano Crystal (Grid Runner)","93138","Nano Crystal (Grid Runner)","43","93138:93138"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","8","93136","Nano Crystal (Hack Grid Vector)","93136","Nano Crystal (Hack Grid Vector)","30","93136:93136"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","9","56250","Nano Crystal (Halt Flight)","56250","Nano Crystal (Halt Flight)","4","56250:56250"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","10","81893","Nano Crystal (Hasty Augmentation Cloud)","81893","Nano Crystal (Hasty Augmentation Cloud)","43","81893:81893"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","11","85267","Nano Crystal (Insurance Hack)","85267","Nano Crystal (Insurance Hack)","47","85267:85267"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","12","81892","Nano Crystal (Lesser Nano Boost)","81892","Nano Crystal (Lesser Nano Boost)","10","81892:81892"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","13","82802","Nano Crystal (Lesser Nano Net)","82802","Nano Crystal (Lesser Nano Net)","10","82802:82802"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","14","85264","Nano Crystal (Lesser Net Cast Wide)","85264","Nano Crystal (Lesser Net Cast Wide)","20","85264:85264"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","15","56251","Nano Crystal (Lesser Prolong Encounter)","56251","Nano Crystal (Lesser Prolong Encounter)","27","56251:56251"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","16","93140","Nano Crystal (Limited Grid Jump)","93140","Nano Crystal (Limited Grid Jump)","17","93140:93140"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","17","85282","Nano Crystal (Medical Claim)","85282","Nano Crystal (Medical Claim)","17","85282:85282"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","18","82801","Nano Crystal (Nano Net)","82801","Nano Crystal (Nano Net)","37","82801:82801"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","19","85277","Nano Crystal (Net Cast Wide)","85277","Nano Crystal (Net Cast Wide)","43","85277:85277"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","20","56252","Nano Crystal (No Escape Possible)","56252","Nano Crystal (No Escape Possible)","14","56252:56252"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","21","85279","Nano Crystal (Passive Distributed Entanglement)","85279","Nano Crystal (Passive Distributed Entanglement)","7","85279:85279"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","22","82800","Nano Crystal (Passive Micro Entanglement)","82800","Nano Crystal (Passive Micro Entanglement)","4","82800:82800"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","23","31436","Nano Crystal (Poison Modification)","31436","Nano Crystal (Poison Modification)","1","31436:31436"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","24","142721","Nano Crystal (Reckless Digitization)","142721","Nano Crystal (Reckless Digitization)","47","142721:142721"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","25","297633","Nano Crystal (Restock Special Ammo)","297633","Nano Crystal (Restock Special Ammo)","10","297633:297633"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","26","224404","Nano Crystal (Summon Shadowweb Spinner MK I)","224404","Nano Crystal (Summon Shadowweb Spinner MK I)","25","224404:224404"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","27","234081","Nano Crystal (Tap Notum Vein: Nascence)","234081","Nano Crystal (Tap Notum Vein: Nascence)","25","234081:234081"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","28","162598","NanoCrystal (Hack Grid Vector (Team))","162598","NanoCrystal (Hack Grid Vector (Team))","27","162598:162598"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","29","162719","NanoCrystal (Hacked Diagnosis)","162719","NanoCrystal (Hacked Diagnosis)","37","162719:162719"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","30","162497","NanoCrystal (Lesser Suppressor)","162497","NanoCrystal (Lesser Suppressor)","14","162497:162497"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","31","162602","NanoCrystal (Limited Grid Jump (Team))","162602","NanoCrystal (Limited Grid Jump (Team))","14","162602:162602"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","32","162996","NanoCrystal (NCU Compressor)","162996","NanoCrystal (NCU Compressor)","20","162996:162996"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","33","162717","NanoCrystal (Rebinding Sutures)","162717","NanoCrystal (Rebinding Sutures)","24","162717:162717"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","34","162715","NanoCrystal (Relieving Salve)","162715","NanoCrystal (Relieving Salve)","7","162715:162715"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","35","163080","NanoCrystal (Retool NCU)","163080","NanoCrystal (Retool NCU)","40","163080:163080"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","36","203977","NanoCrystal (Scatter Bonds (Other))","203977","NanoCrystal (Scatter Bonds (Other))","21","203977:203977"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","37","203594","NanoCrystal (Scatter Bonds)","203594","NanoCrystal (Scatter Bonds)","10","203594:203594"
"(VendingMachine:12E3B00E)","1581","","","","43571","Basic Fixer Crystals","","FixNB","FixN","ExistingVendortemplateNoCoverageMatch","38","162485","NanoCrystal (Suppressor)","162485","NanoCrystal (Suppressor)","33","162485:162485"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","0","29332","Nano Crystal (Assault Rifle Mastery)","29332","Nano Crystal (Assault Rifle Mastery)","50","29332:29332"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","1","29333","Nano Crystal (Attack Booster)","29333","Nano Crystal (Attack Booster)","27","29333:29333"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","2","95727","Nano Crystal (Boot Camp Toughness)","95727","Nano Crystal (Boot Camp Toughness)","17","95727:95727"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","3","75418","Nano Crystal (Combat Barrier)","75418","Nano Crystal (Combat Barrier)","50","75418:75418"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","4","95723","Nano Crystal (Combat Hardening)","95723","Nano Crystal (Combat Hardening)","33","95723:95723"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","5","29337","Nano Crystal (Damage Amplifier)","29337","Nano Crystal (Damage Amplifier)","40","29337:29337"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","6","70384","Nano Crystal (Deflection Shield (Extended))","70384","Nano Crystal (Deflection Shield (Extended))","37","70384:70384"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","7","70383","Nano Crystal (Deflection Shield)","70383","Nano Crystal (Deflection Shield)","33","70383:70383"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","8","100228","Nano Crystal (Draw Attention)","100228","Nano Crystal (Draw Attention)","14","100228:100228"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","9","233017","Nano Crystal (Empowered Deflection Shield)","233017","Nano Crystal (Empowered Deflection Shield)","45","233017:233017"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","10","233015","Nano Crystal (Empowered Lesser Deflection Shield)","233015","Nano Crystal (Empowered Lesser Deflection Shield)","32","233015:233015"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","11","233013","Nano Crystal (Empowered Minor Deflection Shield)","233013","Nano Crystal (Empowered Minor Deflection Shield)","18","233013:233013"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","12","233036","Nano Crystal (Empowered Partial Deflection Shield)","233036","Nano Crystal (Empowered Partial Deflection Shield)","5","233036:233036"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","13","100229","Nano Crystal (Enraged Mind)","100229","Nano Crystal (Enraged Mind)","30","100229:100229"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","14","70385","Nano Crystal (Greater Deflection Shield)","70385","Nano Crystal (Greater Deflection Shield)","50","70385:70385"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","15","75419","Nano Crystal (Lesser Absorption Shield)","75419","Nano Crystal (Lesser Absorption Shield)","37","75419:75419"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","16","75417","Nano Crystal (Lesser Combat Barrier)","75417","Nano Crystal (Lesser Combat Barrier)","20","75417:75417"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","17","70389","Nano Crystal (Lesser Deflection Shield (Extended))","70389","Nano Crystal (Lesser Deflection Shield (Extended))","30","70389:70389"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","18","70390","Nano Crystal (Lesser Deflection Shield)","70390","Nano Crystal (Lesser Deflection Shield)","24","70390:70390"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","19","75416","Nano Crystal (Minor Absorption Shield)","75416","Nano Crystal (Minor Absorption Shield)","14","75416:75416"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","20","75415","Nano Crystal (Minor Combat Barrier)","75415","Nano Crystal (Minor Combat Barrier)","4","75415:75415"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","21","70398","Nano Crystal (Minor Deflection Shield (Extended))","70398","Nano Crystal (Minor Deflection Shield (Extended))","17","70398:70398"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","22","70397","Nano Crystal (Minor Deflection Shield)","70397","Nano Crystal (Minor Deflection Shield)","14","70397:70397"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","23","70403","Nano Crystal (Partial Deflection Shield (Extended))","70403","Nano Crystal (Partial Deflection Shield (Extended))","7","70403:70403"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","24","70401","Nano Crystal (Partial Deflection Shield)","70401","Nano Crystal (Partial Deflection Shield)","1","70401:70401"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","25","29356","Nano Crystal (Persistent Damage Multiplier)","29356","Nano Crystal (Persistent Damage Multiplier)","17","29356:29356"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","26","29358","Nano Crystal (Pistol Mastery)","29358","Nano Crystal (Pistol Mastery)","24","29358:29358"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","27","29359","Nano Crystal (Precognition)","29359","Nano Crystal (Precognition)","43","29359:29359"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","28","29360","Nano Crystal (Quickshot)","29360","Nano Crystal (Quickshot)","17","29360:29360"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","29","29362","Nano Crystal (Rifle Mastery)","29362","Nano Crystal (Rifle Mastery)","37","29362:29362"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","30","70411","Nano Crystal (Total Mirror Shield Mk I)","70411","Nano Crystal (Total Mirror Shield Mk I)","10","70411:70411"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","31","70412","Nano Crystal (Total Mirror Shield Mk II)","70412","Nano Crystal (Total Mirror Shield Mk II)","27","70412:70412"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","32","70413","Nano Crystal (Total Mirror Shield Mk III)","70413","Nano Crystal (Total Mirror Shield Mk III)","47","70413:70413"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","33","203122","NanoCrystal (A Sergeant's Knowledge)","203122","NanoCrystal (A Sergeant's Knowledge)","30","203122:203122"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","34","203124","NanoCrystal (Alleysweeper)","203124","NanoCrystal (Alleysweeper)","36","203124:203124"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","35","203136","NanoCrystal (Laser Surgery)","203136","NanoCrystal (Laser Surgery)","33","203136:203136"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","36","203150","NanoCrystal (Metal Stream)","203150","NanoCrystal (Metal Stream)","31","203150:203150"
"(VendingMachine:12E3B014)","1643","","","","43572","Basic Soldier Crystals","","SolNB","SolN","ExistingVendortemplateNoCoverageMatch","37","203134","NanoCrystal (Power Volley)","203134","NanoCrystal (Power Volley)","38","203134:203134"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","0","46081","Nano Crystal (Advanced Android)","46081","Nano Crystal (Advanced Android)","40","46081:46081"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","1","46082","Nano Crystal (Advanced Automaton)","46082","Nano Crystal (Advanced Automaton)","14","46082:46082"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","2","46073","Nano Crystal (Android)","46073","Nano Crystal (Android)","33","46073:46073"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","3","29823","Nano Crystal (Armor Megaboost)","29823","Nano Crystal (Armor Megaboost)","1","29823:29823"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","4","205230","Nano Crystal (Assist Combat Array)","205230","Nano Crystal (Assist Combat Array)","15","205230:205230"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","5","46074","Nano Crystal (Automaton)","46074","Nano Crystal (Automaton)","7","46074:46074"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","6","70586","Nano Crystal (Basic Defensive Screen)","70586","Nano Crystal (Basic Defensive Screen)","37","70586:70586"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","7","70583","Nano Crystal (Basic Protective Field)","70583","Nano Crystal (Basic Protective Field)","33","70583:70583"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","8","70584","Nano Crystal (Basic Shielding Barrier)","70584","Nano Crystal (Basic Shielding Barrier)","27","70584:70584"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","9","46075","Nano Crystal (Common Android)","46075","Nano Crystal (Common Android)","30","46075:46075"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","10","29195","Nano Crystal (Crowbar Subtlety)","29195","Nano Crystal (Crowbar Subtlety)","20","29195:29195"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","11","55775","Nano Crystal (Electrical Chastiser)","55775","Nano Crystal (Electrical Chastiser)","24","55775:55775"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","12","233101","Nano Crystal (Empowered Partial Harmonic Cocoon)","233101","Nano Crystal (Empowered Partial Harmonic Cocoon)","28","233101:233101"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","13","29838","Nano Crystal (Energy Spike)","29838","Nano Crystal (Energy Spike)","37","29838:29838"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","14","46063","Nano Crystal (Feeble Android)","46063","Nano Crystal (Feeble Android)","20","46063:46063"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","15","46064","Nano Crystal (Feeble Gladiatorbot)","46064","Nano Crystal (Feeble Gladiatorbot)","47","46064:46064"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","16","46068","Nano Crystal (Flawed Android)","46068","Nano Crystal (Flawed Android)","27","46068:46068"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","17","70585","Nano Crystal (Flawed Defensive Screen)","70585","Nano Crystal (Flawed Defensive Screen)","20","70585:70585"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","18","70581","Nano Crystal (Flawed Protective Field)","70581","Nano Crystal (Flawed Protective Field)","14","70581:70581"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","19","70582","Nano Crystal (Flawed Shielding Barrier)","70582","Nano Crystal (Flawed Shielding Barrier)","7","70582:70582"
"(VendingMachine:12E3B00D)","1705","","","","43576","Basic Engineer Crystals","","EngNB","EngN","ExistingVendortemplateNoCoverageMatch","20","70577","Nano Crystal (Greater Armor Megaboost)","70577","Nano Crystal (Greater Armor Megaboost)","4","70577:70577"
