"CaptureId","SourceCapture","TerminalIdentity","TemplateId","TerminalFamily","PlayfieldId","PositionX","PositionY","PositionZ","Slot","LowId","HighId","Quality","LowName","HighName","ResolvedName","NameStatus"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","41","41056","41056","1","Leaves Top","Leaves Top","Leaves Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","42","41074","41074","1","Miiir","Miiir","Miiir","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","43","41070","41070","1","Miiir","Miiir","Miiir","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","44","41073","41073","1","Miiir","Miiir","Miiir","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","45","82098","82098","1","Miiir Suit Shirt","Miiir Suit Shirt","Miiir Suit Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","46","42340","42340","1","Open Fancy Shirt","Open Fancy Shirt","Open Fancy Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","47","42347","42347","1","Orange Fancy Shirt","Orange Fancy Shirt","Orange Fancy Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","48","253773","253773","1","Oscura Shirt","Oscura Shirt","Oscura Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","49","253742","253742","1","Oscuro Shirt","Oscuro Shirt","Oscuro Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","50","31254","31254","1","Pink Female Top with a Dragon Print","Pink Female Top with a Dragon Print","Pink Female Top with a Dragon Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","51","31249","31249","1","Pink Shirt with a Symbol Print","Pink Shirt with a Symbol Print","Pink Shirt with a Symbol Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","52","120567","120567","1","Plastic Shirt","Plastic Shirt","Plastic Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","53","120571","120571","1","Psychedelic Shirt","Psychedelic Shirt","Psychedelic Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","54","42322","42322","1","Red Short Fret Top","Red Short Fret Top","Red Short Fret Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","55","82105","82105","1","Ricky Pattern Shirt","Ricky Pattern Shirt","Ricky Pattern Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","56","253801","253801","1","Rose Shirt","Rose Shirt","Rose Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","57","41067","41067","1","Rubber Catsuit Top","Rubber Catsuit Top","Rubber Catsuit Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","58","82102","82102","1","Rustic Shirt","Rustic Shirt","Rustic Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","59","31248","31248","1","Shirt with a Symbol Print","Shirt with a Symbol Print","Shirt with a Symbol Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","60","42320","42320","1","Short Red Twil Top","Short Red Twil Top","Short Red Twil Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","61","41055","41055","1","Short Top with a Grey Waterlily Print","Short Top with a Grey Waterlily Print","Short Top with a Grey Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","62","41054","41054","1","Short Top with a Waterlily Print","Short Top with a Waterlily Print","Short Top with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","63","42357","42357","1","Silver Shirt","Silver Shirt","Silver Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","64","82094","82094","1","Split Velvet Shirt","Split Velvet Shirt","Split Velvet Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","65","253781","253781","1","Spring Field Shirt","Spring Field Shirt","Spring Field Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","66","41072","41072","1","Top with a Blue Leopard Print","Top with a Blue Leopard Print","Top with a Blue Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","67","41061","41061","1","Top with a Blue Zebra Print","Top with a Blue Zebra Print","Top with a Blue Zebra Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","68","41063","41063","1","Top with a Grey Waterlily Print","Top with a Grey Waterlily Print","Top with a Grey Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","69","41068","41068","1","Top with a Leopard Print","Top with a Leopard Print","Top with a Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","70","41069","41069","1","Top with a Rainbow Print","Top with a Rainbow Print","Top with a Rainbow Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","71","41062","41062","1","Top with a Waterlily Print","Top with a Waterlily Print","Top with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","72","41066","41066","1","Top with a White Leopard Print","Top with a White Leopard Print","Top with a White Leopard Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","73","41059","41059","1","Top with a Zebra Print","Top with a Zebra Print","Top with a Zebra Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","74","253750","253750","1","Tulips Shirt","Tulips Shirt","Tulips Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","75","82912","82912","1","Uniform Shirt","Uniform Shirt","Uniform Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","76","253770","253770","1","Vulcana Shirt","Vulcana Shirt","Vulcana Shirt","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","77","41060","41060","1","White Top","White Top","White Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A079)","99548","Miiir Chestwear","1042439","142.999832","5.009972","197.282928","78","42319","42319","1","Yellow Short Fret Top","Yellow Short Fret Top","Yellow Short Fret Top","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","0","41094","41094","1","Black Armbands","Black Armbands","Black Armbands","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","1","27380","27380","1","Black Sleeves","Black Sleeves","Black Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","2","42353","42353","1","Black Sweater Sleeves","Black Sweater Sleeves","Black Sweater Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","3","42343","42343","1","Blue Fancy Sleeves","Blue Fancy Sleeves","Blue Fancy Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","4","253790","253790","1","Blue Lightning Sleeves","Blue Lightning Sleeves","Blue Lightning Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","5","42337","42337","1","Blue Sweater Sleeves","Blue Sweater Sleeves","Blue Sweater Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","6","253754","253754","1","Blue Tulips Sleeves","Blue Tulips Sleeves","Blue Tulips Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","7","41092","41092","1","Blue armbands","Blue armbands","Blue armbands","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","8","253761","253761","1","Bougainvillea Sleeves","Bougainvillea Sleeves","Bougainvillea Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","9","253793","253793","1","Carnation Sleeves","Carnation Sleeves","Carnation Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","10","253737","253737","1","Cotton Delight Sleeves","Cotton Delight Sleeves","Cotton Delight Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","11","253765","253765","1","Cream Rose Sleeves","Cream Rose Sleeves","Cream Rose Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","12","253757","253757","1","Daisy Sleeves","Daisy Sleeves","Daisy Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","13","253805","253805","1","Enteromorpha Sleeves","Enteromorpha Sleeves","Enteromorpha Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","14","253778","253778","1","Floral Delight Sleeves","Floral Delight Sleeves","Floral Delight Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","15","253797","253797","1","Flower Power Sleeves","Flower Power Sleeves","Flower Power Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","16","253785","253785","1","Frosty Leaves Sleeves","Frosty Leaves Sleeves","Frosty Leaves Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","17","42333","42333","1","Green Sweater Sleeves","Green Sweater Sleeves","Green Sweater Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","18","42346","42346","1","Grey Fancy Sleeves","Grey Fancy Sleeves","Grey Fancy Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","19","82110","82110","1","Hot Sleeves","Hot Sleeves","Hot Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","20","253745","253745","1","Hothouse Sleeves","Hothouse Sleeves","Hothouse Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","21","253810","253810","1","Iris Sleeves","Iris Sleeves","Iris Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","22","41077","41077","1","Long Black Leather Sleeves","Long Black Leather Sleeves","Long Black Leather Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","23","42325","42325","1","Long Blue Fret Sleeves","Long Blue Fret Sleeves","Long Blue Fret Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","24","42326","42326","1","Long Red Fret Sleeves","Long Red Fret Sleeves","Long Red Fret Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","25","42323","42323","1","Long Yellow Fret Sleeves","Long Yellow Fret Sleeves","Long Yellow Fret Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","26","41076","41076","1","Medium Black Leather Sleeves","Medium Black Leather Sleeves","Medium Black Leather Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","27","41078","41078","1","Medium Sleeves with a Grey Waterlily Print","Medium Sleeves with a Grey Waterlily Print","Medium Sleeves with a Grey Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","28","41080","41080","1","Medium Sleeves with a Waterlily Print","Medium Sleeves with a Waterlily Print","Medium Sleeves with a Waterlily Print","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","29","82099","82099","1","Miiir Suit Sleeves","Miiir Suit Sleeves","Miiir Suit Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","30","42339","42339","1","Open Fancy Sleeves","Open Fancy Sleeves","Open Fancy Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","31","42349","42349","1","Orange Fancy Sleeves","Orange Fancy Sleeves","Orange Fancy Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","32","253774","253774","1","Oscura Sleeves","Oscura Sleeves","Oscura Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","33","253741","253741","1","Oscuro Sleeves","Oscuro Sleeves","Oscuro Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","34","120568","120568","1","Plastic Sleeves","Plastic Sleeves","Plastic Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","35","120572","120572","1","Psychedelic Sleeves","Psychedelic Sleeves","Psychedelic Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","36","82106","82106","1","Ricky Pattern Sleeves","Ricky Pattern Sleeves","Ricky Pattern Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","37","253802","253802","1","Rose Sleeves","Rose Sleeves","Rose Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","38","41086","41086","1","Rubber Catsuit Sleeves","Rubber Catsuit Sleeves","Rubber Catsuit Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","39","82092","82092","1","Rustic Sleeves","Rustic Sleeves","Rustic Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","40","41075","41075","1","Short Black Leather Sleeves","Short Black Leather Sleeves","Short Black Leather Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","41","42324","42324","1","Short Red Twil Sleeves","Short Red Twil Sleeves","Short Red Twil Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","42","42358","42358","1","Short Silver Sleeves","Short Silver Sleeves","Short Silver Sleeves","resolved-low-high"
"20260610-185759","C:\Users\Mike\Documents\Cellao-Clean\tools-temp\AOSharpLiveCapture\bin\Debug\captures\20260610-185759","(VendingMachine:12E3A07A)","99543","Miiir Armwear","1042439","142.999832","5.01014376","201.282928","43","41079","41079","1","Short Sleeves with a Grey Waterlily Print","Short Sleeves with a Grey Waterlily Print","Short Sleeves with a Grey Waterlily Print","resolved-low-high"
