identity_type,identity_instance_uint32,identity_instance_signed,identity_instance_hex,explicit_playfield_id,display_name_exact,operational_entrance_key,stat_resolution_confidence,raw_position_components,raw_rotation_components,template_identity_instance,source_record_offset,source_record_sha256,evidence_manifest
56006,3224437446,-1070529850,0xC03102C6,710,a house,,STAT_0xBD_UNRESOLVED,"[235.65403747558594, 6.685758590698242, 402.9895935058594]","[0.7071106433868408, 0.0, -0.7071029543876648, 0.0]",84130,287834499,c04669f9f47a6bf12256100df753a2f78b232fd178540c295315822e222fbe33,mission-location-evidence-manifest.json
56006,3224502982,-1070464314,0xC03202C6,710,a house,,STAT_0xBD_UNRESOLVED,"[235.65403747558594, 6.685758590698242, 362.9895935058594]","[0.7071106433868408, 0.0, -0.7071029543876648, 0.0]",84130,287834626,2d061359e7a1ac26b53ad0a08f9734feb40a702e78107d50cce8f63c519fcdef,mission-location-evidence-manifest.json
56006,3224568518,-1070398778,0xC03302C6,710,a house,,STAT_0xBD_UNRESOLVED,"[538.9895629882812, 6.685758590698242, 565.345947265625]","[1.0, 0.0, 0.0, 0.0]",84130,287834753,ac6151f3f41181aa8ec09e9b95cba85c28cbf498196efb7f0f35f3170e36926d,mission-location-evidence-manifest.json
56006,3224634054,-1070333242,0xC03402C6,710,a house,,STAT_0xBD_UNRESOLVED,"[575.345947265625, 6.685758590698242, 242.0104217529297]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84130,287834880,b9942559a17abbc79d601a9425d0cd2673dbff3f08e5b387266dad1f540c805c,mission-location-evidence-manifest.json
56006,3224699590,-1070267706,0xC03502C6,710,a house,,STAT_0xBD_UNRESOLVED,"[510.0104064941406, 6.685758590698242, 200.65403747558594]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287835007,545f9e11186ce4a1d2eda34368a13c8d3a2722cfab25ab823c16298e08b532bb,mission-location-evidence-manifest.json
56006,3224765126,-1070202170,0xC03602C6,710,a house,,STAT_0xBD_UNRESOLVED,"[495.0104064941406, 6.685758590698242, 200.65403747558594]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287835134,0c42ead8cae8284f99fc90ae5375bf8db456b331c9497efc1ef715f2eac6f484,mission-location-evidence-manifest.json
56006,3224830662,-1070136634,0xC03702C6,710,a house,,STAT_0xBD_UNRESOLVED,"[480.0104064941406, 6.685758590698242, 200.65403747558594]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287835261,f76c1fdc843b2acabe7175fd07777cae52d4ca71d8eeb2de0c0ca30fc213f879,mission-location-evidence-manifest.json
56006,3224896198,-1070071098,0xC03802C6,710,a building,,STAT_0xBD_UNRESOLVED,"[545.9529418945312, 11.323440551757812, 413.2353820800781]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84130,287835388,07745c9157852c7e538cfce8f214716bc7c62f67952b84e60a9fdef970d8bd6d,mission-location-evidence-manifest.json
56006,3224961734,-1070005562,0xC03902C6,710,a building,,STAT_0xBD_UNRESOLVED,"[545.9529418945312, 11.323440551757812, 351.2353820800781]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84130,287835518,a96d62afa7107bfc82b5ba8a9ebe2fcd50ab440d34b56f7820f3c508885bae9b,mission-location-evidence-manifest.json
56006,3225027270,-1069940026,0xC03A02C6,710,a building,,STAT_0xBD_UNRESOLVED,"[262.04705810546875, 11.323440551757812, 350.7646179199219]","[0.7071106433868408, 0.0, -0.7071029543876648, 0.0]",84130,287835648,dfd7ffca578e5ebf22304ec25348961a3889fe14e9b9676584c2c8ee206d6675,mission-location-evidence-manifest.json
56006,3225092806,-1069874490,0xC03B02C6,710,a building,,STAT_0xBD_UNRESOLVED,"[262.04705810546875, 11.323440551757812, 412.7646179199219]","[0.7071106433868408, 0.0, -0.7071029543876648, 0.0]",84130,287835778,802329c314aabdb703702b2ceeca15baf490d3762f2d65ca7bc15bf48d246004,mission-location-evidence-manifest.json
56006,3221226188,-1073741108,0xC00002CC,716,Easy Rocky Upsurge Shack,,STAT_0xBD_UNRESOLVED,"[732.0647583007812, 6.765457630157471, 2207.326171875]","[0.3907286524772644, 0.0, 0.9205058813095093, 0.0]",41561,287854118,884be87c99cec75ca78ca49a16c2301fa13080a424b402537af9ebf3ed083f30,mission-location-evidence-manifest.json
56006,3221357260,-1073610036,0xC00202CC,716,Young Mutant Village Wall Entrance,,STAT_0xBD_UNRESOLVED,"[546.6329956054688, 17.19788932800293, 2493.810546875]","[0.5000041723251343, 0.0, -0.8660230040550232, 0.0]",84131,287853872,db8791c7b22b5f6dc6eb0680b6da0200a10c11cc041ce64da2252a2662753493,mission-location-evidence-manifest.json
56006,3221553868,-1073413428,0xC00502CC,716,House in Omni-1 Entertainment,,STAT_0xBD_UNRESOLVED,"[40.61144256591797, 12.135580062866211, 2495.809326171875]","[1.0, 0.0, 0.0, 0.0]",84131,287857802,5c643266c06c10afd3362cb4a5a9ca1d9e41434968865e64d186ba5785b71cc7,mission-location-evidence-manifest.json
56006,3221684940,-1073282356,0xC00702CC,716,Omnitek Stockhouse,,STAT_0xBD_UNRESOLVED,"[269.8247985839844, 11.545194625854492, 2355.525146484375]","[1.0, 0.0, 0.0, 0.0]",84131,287854270,664ec19b1b8be0e2878cfb10bccdc6d7381d3e1b1f95940629abc9870a90c1a0,mission-location-evidence-manifest.json
56006,3221750476,-1073216820,0xC00802CC,716,Omni Storage,,STAT_0xBD_UNRESOLVED,"[267.572509765625, 11.633508682250977, 2954.29345703125]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84131,287854416,fa903ab6dc3864fb6fc4f3596e1f63878db9b1ebe9ab91a1e38543099d57fc3b,mission-location-evidence-manifest.json
56006,3221816012,-1073151284,0xC00902CC,716,Omnitek Storehouse,,STAT_0xBD_UNRESOLVED,"[267.88360595703125, 11.633564949035645, 1709.2711181640625]","[1.0, 0.0, 0.0, 0.0]",84131,287854556,f5a5a05d7708ad39e7fd917bd9229d7a3d5b984e2451118bfa1aaf2762de7490,mission-location-evidence-manifest.json
56006,3221947084,-1073020212,0xC00B02CC,716,Eoptian Caves,,STAT_0xBD_UNRESOLVED,"[848.7357788085938, 16.668609619140625, 2761.784423828125]","[0.9540625214576721, -0.009664501063525677, 0.29384514689445496, -0.057674653828144073]",41561,287854702,954a665598b5c615fd00cc57e5ee3393bd562792aee72338f32a68003c185e21,mission-location-evidence-manifest.json
56006,3222012620,-1072954676,0xC00C02CC,716,Zoloft's Cave,,STAT_0xBD_UNRESOLVED,"[524.2781982421875, 12.427881240844727, 1494.651611328125]","[0.8145182132720947, 0.0, -0.5801379680633545, 0.0]",41561,287854850,a4e578988a04dc6aa1d19481eed879e3312c46e3ef4c14dcc7752c028c9eb470,mission-location-evidence-manifest.json
56006,3222143692,-1072823604,0xC00E02CC,716,Recyclebuilding in Omni-1 Entertainment,,STAT_0xBD_UNRESOLVED,"[78.70184326171875, 12.901250839233398, 2713.035400390625]","[-0.07846258580684662, 0.0, 0.9969170689582825, 0.0]",84131,287858311,cb6b759f0b58563f068a247bb2589a5717bfe48c83639f3dbf7023316b67febc,mission-location-evidence-manifest.json
56006,3222209228,-1072758068,0xC00F02CC,716,Recyclebuilding in Omni-1 Entertainment,,STAT_0xBD_UNRESOLVED,"[99.96479797363281, 12.900785446166992, 2731.1015625]","[0.6494467258453369, 0.0, 0.760407030582428, 0.0]",84131,287858470,4f6966dd2bca24058ec1cdb9ac784a51c2f7dfdacf5b395bd3a36ca07fe74d6b,mission-location-evidence-manifest.json
56006,3222274764,-1072692532,0xC01002CC,716,Recyclebuilding in Omni-1 Entertainment,,STAT_0xBD_UNRESOLVED,"[60.83589172363281, 12.901044845581055, 2734.8984375]","[0.7604094743728638, 0.0, -0.6494439244270325, 0.0]",84131,287858629,1f5a22708880749e490e99178a0eabe3a9bab65290d03e0c7f0edf56a3427ef8,mission-location-evidence-manifest.json
56006,3222405836,-1072561460,0xC01202CC,716,Young Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[520.7381591796875, 13.621199607849121, 2480.19775390625]","[0.4461955428123474, 0.0, 0.8949354887008667, 0.0]",84137,287854998,e36867ade1c552e895b88fabddf528db1ad0b87c471010fec32ebc7095e40428,mission-location-evidence-manifest.json
56006,3222471372,-1072495924,0xC01302CC,716,Young Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[521.8253173828125, 13.619197845458984, 2446.3994140625]","[0.9816271066665649, 0.0, 0.190809428691864, 0.0]",84137,287855179,1e9e3f102ee9c8c6f9bb042836e2257d9b113869dbea29e7d6187c45899d4244,mission-location-evidence-manifest.json
56006,3222536908,-1072430388,0xC01402CC,716,Young Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[506.8699645996094, 13.50905704498291, 2463.234619140625]","[0.694657027721405, 0.0, 0.7193410992622375, 0.0]",84137,287855360,7becee3e62d2aa48deb9d76c1a8a71f32abb05775f45d758e7268ed1fae41ebe,mission-location-evidence-manifest.json
56006,3222602444,-1072364852,0xC01502CC,716,Young Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[531.1836547851562, 13.783783912658691, 2463.23583984375]","[0.5877894163131714, 0.0, -0.8090140223503113, 0.0]",84137,287855541,d4ddcf717c3f0fcf90970d41ef588f1cab6239e630c5512fac0b1b2dcf24b9c7,mission-location-evidence-manifest.json
56006,3223847628,-1071119668,0xC02802CC,716,Slumhouse in Omni-1 Entertainment,,STAT_0xBD_UNRESOLVED,"[72.56344604492188, 10.742043495178223, 2003.4346923828125]","[0.8703587055206299, 0.0, -0.4924182593822479, 0.0]",84131,287858788,77db64424ef4923b5cb6b10bf655a4b38b3264211b29b847c16f30144ddde626,mission-location-evidence-manifest.json
56006,3221226189,-1073741107,0xC00002CD,717,Mutant Village Wall Entrance,,STAT_0xBD_UNRESOLVED,"[1489.604736328125, 4.907093048095703, 1704.105712890625]","[0.3007030189037323, 0.0, 0.9537179470062256, 0.0]",84131,287859281,3722843b6e987454ac81fc05c19c0eba62469ebe8cf2d42ed72abd19d59c56be,mission-location-evidence-manifest.json
56006,3221291725,-1073675571,0xC00102CD,717,Mutant Village East Wall Entrance,,STAT_0xBD_UNRESOLVED,"[1542.242919921875, 4.320521831512451, 1684.481689453125]","[0.6560630798339844, 0.0, -0.754706084728241, 0.0]",84131,287859498,8211d8ead5fd35f44884d62b7c017fbd921be843c89311368975cdc85405cec6,mission-location-evidence-manifest.json
56006,3221357261,-1073610035,0xC00202CD,717,Small Mutant Village Wall Entrance,,STAT_0xBD_UNRESOLVED,"[1285.663330078125, 21.323776245117188, 1916.1702880859375]","[0.2164364904165268, 0.0, 0.9762967228889465, 0.0]",84131,287859720,c2ce9f67227479841eff386e16536b6f3294f82e034f142dec79b2c220454e1a,mission-location-evidence-manifest.json
56006,3221422797,-1073544499,0xC00302CD,717,Dry Desert Caves,,STAT_0xBD_UNRESOLVED,"[922.4844360351562, 14.226743698120117, 956.4083251953125]","[0.77714604139328, 0.0, 0.6293202638626099, 0.0]",41561,287859936,dbf59de589721d55b161a2dd9210446999fdecaf91ae4a7988487ca6e0fdd7ac,mission-location-evidence-manifest.json
56006,3221488333,-1073478963,0xC00402CD,717,Mutant Swamp Village Wall Entrance,,STAT_0xBD_UNRESOLVED,"[1450.071044921875, 26.820533752441406, 663.8125]","[0.615659773349762, 0.0, 0.7880121469497681, 0.0]",84131,287860156,ae9a476bc603409afdd565f38da1ba2ad53f0c5c82f0fa7c80b17f0faac44a88,mission-location-evidence-manifest.json
56006,3221553869,-1073413427,0xC00502CD,717,Mutant Swamp Village Caves,,STAT_0xBD_UNRESOLVED,"[1621.1400146484375, 7.978971481323242, 540.4103393554688]","[0.2418820858001709, 0.01692688837647438, 0.9701488614082336, -0.004220291972160339]",41561,287860362,e236bbcd175d9f2a7e41e200d0c5aec77cafb4c8ad2bcc0b4683585a549b340c,mission-location-evidence-manifest.json
56006,3221619405,-1073347891,0xC00602CD,717,Medium Rocky Upsurge Mine,,STAT_0xBD_UNRESOLVED,"[1095.6739501953125, 12.738229751586914, 1637.4132080078125]","[0.3982001841068268, -0.020868822932243347, 0.9158044457435608, -0.04799536243081093]",41561,287860571,71c6607fe0e968c0350d8609a5ad168c60c20583c47fcd2bf531e6d35f0bc72c,mission-location-evidence-manifest.json
56006,3221684941,-1073282355,0xC00702CD,717,Difficult Rocky Upsurge Mining Complex,,STAT_0xBD_UNRESOLVED,"[2073.256103515625, 17.220535278320312, 2208.127197265625]","[0.5591909885406494, 0.0, 0.8290389180183411, 0.0]",84131,287860761,716de9bb2808ffb1db73f5220fa96075cbe17dd809a67162f01162bd4cb1c177,mission-location-evidence-manifest.json
56006,3221750477,-1073216819,0xC00802CD,717,Animal Burrow,,STAT_0xBD_UNRESOLVED,"[1184.2520751953125, 14.697737693786621, 1422.73095703125]","[0.81451815366745, 0.0, -0.580138087272644, 0.0]",41561,287860968,a16e9353dc249790e0f2a3d2cbc75483354732730150dfff0339042936d5b2e0,mission-location-evidence-manifest.json
56006,3221816013,-1073151283,0xC00902CD,717,Dragonsback Cavern,,STAT_0xBD_UNRESOLVED,"[1280.229736328125, 14.530282974243164, 2395.45263671875]","[0.8191554546356201, 0.0, -0.5735716223716736, 0.0]",41561,287861109,d664f895240e0562909489b5a4bd59b2c40457c025e5c1d631008da635a91502,mission-location-evidence-manifest.json
56006,3221881549,-1073085747,0xC00A02CD,717,Fierin Caves,,STAT_0xBD_UNRESOLVED,"[1212.7501220703125, 14.661523818969727, 2104.382568359375]","[0.9782918095588684, 0.0, -0.20723213255405426, 0.0]",41561,287861287,a0bbdf15f7fb71e8c65fbefd764ea8b058cd76803b87e8b6866afa94e4ae27e9,mission-location-evidence-manifest.json
56006,3221947085,-1073020211,0xC00B02CD,717,Molond Cave,,STAT_0xBD_UNRESOLVED,"[1492.194580078125, 19.110347747802734, 2538.541015625]","[0.8037797808647156, 0.15138939023017883, -0.5687689781188965, -0.08672542870044708]",41561,287861434,4bacc2d0fcf86e918d7a9ec50d370c60464d1f31d0fe8c87acf3e3bdb36f7410,mission-location-evidence-manifest.json
56006,3222012621,-1072954675,0xC00C02CD,717,Derolan Caves,,STAT_0xBD_UNRESOLVED,"[1702.8309326171875, 22.391000747680664, 1946.6221923828125]","[0.9711558818817139, 0.04036444053053856, 0.2342602014541626, 0.018687831237912178]",41561,287861580,8a095dbdcff1f3f13eab7ae2bab6ab1b6ac9e13cce12d1af708847c7baaf1a7d,mission-location-evidence-manifest.json
56006,3222078157,-1072889139,0xC00D02CD,717,Juhn Cave,,STAT_0xBD_UNRESOLVED,"[1693.9417724609375, 13.856019973754883, 1335.557861328125]","[0.81451815366745, 0.0, -0.580138087272644, 0.0]",41561,287861728,05c1943ec36e16310d5016d7380f4a1646994619d5f271c52dea8476c9f10889,mission-location-evidence-manifest.json
56006,3222143693,-1072823603,0xC00E02CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1491.69091796875, 1.5203070640563965, 1665.1968994140625]","[0.7071054577827454, 0.0, 0.7071080803871155, 0.0]",84137,287861872,1429bdcebffb5e23d109af22512311bf5bb90b1534a2f15b028de4b2a531f701,mission-location-evidence-manifest.json
56006,3222209229,-1072758067,0xC00F02CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1499.9801025390625, 1.4212000370025635, 1653.6573486328125]","[0.8829470276832581, 0.0, 0.46947258710861206, 0.0]",84137,287862047,8c22c0f5e5195c2b7d777a4539b25411d4fdb19507d381829e1f15cde83f48e4,mission-location-evidence-manifest.json
56006,3222274765,-1072692531,0xC01002CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1509.0654296875, 1.3090574741363525, 1649.1275634765625]","[0.9702955484390259, 0.0, 0.24192245304584503, 0.0]",84137,287862222,ac328a35270f236b402a08f80007376b7bc0dd3958e8740dc5261752b35aa7cd,mission-location-evidence-manifest.json
56006,3222340301,-1072626995,0xC01102CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1506.2122802734375, 1.4837846755981445, 1672.8865966796875]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84137,287862397,e1952e82fbc03281f0c2a6430666d8c2913ff9b84a8fd939019fde00212aa1cd,mission-location-evidence-manifest.json
56006,3222405837,-1072561459,0xC01202CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1513.1959228515625, 1.5204600095748901, 1682.1112060546875]","[1.0, 0.0, 0.0, 0.0]",84137,287862572,043efac5cbbcc151efe90e4a8e376815eff76ff71ee8c8e932fca43c36a56921,mission-location-evidence-manifest.json
56006,3222471373,-1072495923,0xC01302CD,717,Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1499.0233154296875, 1.4268138408660889, 1691.2490234375]","[0.3502047657966614, 0.0, 0.9366731643676758, 0.0]",84137,287862747,834a1141f89353305e626309bf361f70b5cb930c946c67ff3736786b79a7a03a,mission-location-evidence-manifest.json
56006,3222536909,-1072430387,0xC01402CD,717,Small Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1280.2623291015625, 18.983774185180664, 1889.347412109375]","[0.9832548499107361, 0.0, 0.1822359561920166, 0.0]",84137,287862922,1d3307dfd0f7ca9ff04c743c0bac4d156835c3be2e693f1910723d99b097f958,mission-location-evidence-manifest.json
56006,3222602445,-1072364851,0xC01502CD,717,Small Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1276.366943359375, 18.82302474975586, 1883.6187744140625]","[-0.1822395920753479, 0.0, 0.9832541346549988, 0.0]",84137,287863103,67637f458329e700766133571a37e1240a10296c5bb6d700b4511588dd3fb37a,mission-location-evidence-manifest.json
56006,3222667981,-1072299315,0xC01602CD,717,Small Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1279.08544921875, 18.920291900634766, 1899.7904052734375]","[0.2164364904165268, 0.0, 0.9762967228889465, 0.0]",84137,287863284,26ecddaa0a81950540aa6eeb8f7dda39ba8f419a88f961721747fa3c7ebcc34e,mission-location-evidence-manifest.json
56006,3222733517,-1072233779,0xC01702CD,717,Small Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1287.11474609375, 18.82120132446289, 1878.6558837890625]","[0.9659256339073181, 0.0, 0.25881966948509216, 0.0]",84137,287863465,26fd0c5a09d6779493b688b5d1905eefb1591aee929c8bdb695e21939e691db6,mission-location-evidence-manifest.json
56006,3222799053,-1072168243,0xC01802CD,717,Small Mutant Village Building,,STAT_0xBD_UNRESOLVED,"[1297.487548828125, 18.82126235961914, 1905.039794921875]","[-0.1650516539812088, 0.0, 0.9862849116325378, 0.0]",84137,287863646,28f7795a438dd341a21ecb6e47a587db4063257e17a7d4c63ff03f3e365c361b,mission-location-evidence-manifest.json
56006,3222864589,-1072102707,0xC01902CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1489.2520751953125, 9.251164436340332, 635.927978515625]","[1.0, 0.0, 0.0, 0.0]",84137,287863827,d6d7b086b92c27be8b1ab74e52f6efe146db4ad3d0cc9d8ca49b68f59d34bfc5,mission-location-evidence-manifest.json
56006,3222930125,-1072037171,0xC01A02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1485.975830078125, 9.260400772094727, 629.1903076171875]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84137,287864008,07d37b142630c346c91567a807bfab7b5d1fa0a437337839704299d098079615,mission-location-evidence-manifest.json
56006,3222995661,-1071971635,0xC01B02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1506.5819091796875, 9.137048721313477, 622.8453369140625]","[-0.39875328540802, 0.0, 0.9170582294464111, 0.0]",84137,287864189,7cdf117e7ccdce50ca6816d4d69f7308d05b3da5799b53526e9d462e9f7bcb2a,mission-location-evidence-manifest.json
56006,3223061197,-1071906099,0xC01C02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1477.9114990234375, 8.763175010681152, 610.4754638671875]","[0.7431436777114868, 0.0, 0.669131875038147, 0.0]",84137,287864370,28bc0caa275d17fd6b6ac64d4025c824ff5c21b8714e8be7f0d75f4d78ceaa86,mission-location-evidence-manifest.json
56006,3223126733,-1071840563,0xC01D02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1490.752197265625, 8.868772506713867, 572.962890625]","[0.9304172396659851, 0.0, 0.366502046585083, 0.0]",84137,287864551,fdc24252f8300f93b0b216a1ba890e78181e5fffde98f5a3e71fd271418a0faa,mission-location-evidence-manifest.json
56006,3223192269,-1071775027,0xC01E02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1541.5006103515625, 9.021200180053711, 584.0277099609375]","[0.7771496772766113, 0.0, -0.6293157935142517, 0.0]",84137,287864732,f79a6c99d0ba663d8b8b68796d15e8bdec8296444cabd479c3dbb5d5f4e1f6e7,mission-location-evidence-manifest.json
56006,3223257805,-1071709491,0xC01F02CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1521.2431640625, 9.120281219482422, 589.7178955078125]","[0.3907286524772644, 0.0, 0.9205058813095093, 0.0]",84137,287864913,aa8a0d6ed4aedeb84a7c84c28ed072e03170e8306a1ebe2e973fe28c20315905,mission-location-evidence-manifest.json
56006,3223323341,-1071643955,0xC02002CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1500.4879150390625, 9.075234413146973, 570.9281616210938]","[1.0, 0.0, 0.0, 0.0]",84137,287865094,2f44c388922704ea096746259f7d20907e4e3648ce2b97d377a90471a68e0985,mission-location-evidence-manifest.json
56006,3223388877,-1071578419,0xC02102CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1497.6287841796875, 9.183784484863281, 586.3425903320312]","[0.09584230929613113, 0.0, 0.9953965544700623, 0.0]",84137,287865275,5fc5b92acfc66cf894a1761131c9140e83bb5a99bb77e66583f5468bca21d5ab,mission-location-evidence-manifest.json
56006,3223454413,-1071512883,0xC02202CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1501.607177734375, 9.120384216308594, 596.6880493164062]","[0.9953968524932861, 0.0, -0.0958387479186058, 0.0]",84137,287865456,a10621e877ca678c1aaa76934ed567cf6fbd9973bf5ca976fe462f203dcc6c15,mission-location-evidence-manifest.json
56006,3223519949,-1071447347,0xC02302CD,717,Mutant Swamp Village Building,,STAT_0xBD_UNRESOLVED,"[1529.035888671875, 8.942078590393066, 573.4051513671875]","[0.9170626401901245, 0.0, -0.3987431228160858, 0.0]",84137,287865637,768225880db27b890ac0c40ce6181330a1fd47d5bc756612d74f8baee971f945,mission-location-evidence-manifest.json
56006,3223585485,-1071381811,0xC02402CD,717,Waterfall Encampment,,STAT_0xBD_UNRESOLVED,"[2116.754150390625, 12.192519187927246, 1860.45068359375]","[0.8761945962905884, 0.0, 0.4819575548171997, 0.0]",41561,287865818,9615a06f605739842991916a55e4704c0bb44e3c024d6dfb350269a9da734d21,mission-location-evidence-manifest.json
56006,3221226207,-1073741089,0xC00002DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[608.943115234375, 22.256610870361328, 348.4613037109375]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287870736,a043065ec809f8557715e664eaff40922f03ee5f606664e22d603e7c290b2f16,mission-location-evidence-manifest.json
56006,3221291743,-1073675553,0xC00102DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[608.694091796875, 22.257240295410156, 279.23187255859375]","[1.0, 0.0, 0.0, 0.0]",84130,287870871,d37d467a29e512a2836fb5d6433c13db80fbbf79d407c85353d15c322d2d0946,mission-location-evidence-manifest.json
56006,3221357279,-1073610017,0xC00202DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[582.5867309570312, 22.256607055664062, 279.4356994628906]","[1.0, 0.0, 0.0, 0.0]",84130,287871006,e26bed0c803a83861ade396c1c7f058228240b25c4c4e98bd2807c22d9a0b361,mission-location-evidence-manifest.json
56006,3221422815,-1073544481,0xC00302DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[582.754638671875, 22.256385803222656, 348.7861633300781]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287871141,f6cf9382dc06c4b1607485e32a3a231e0368cc114ea08eb723a8c1544b47a005,mission-location-evidence-manifest.json
56006,3221488351,-1073478945,0xC00402DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[720.6007690429688, 22.256851196289062, 301.64471435546875]","[0.6626185774803162, 0.0, 0.7489570379257202, 0.0]",84130,287871276,244f396f4dd03f261f4c87f06c68b7cc6056296cf5e9bfe2cc19e43db8302bd5,mission-location-evidence-manifest.json
56006,3221553887,-1073413409,0xC00502DF,735,Rome house,,STAT_0xBD_UNRESOLVED,"[720.7319946289062, 22.156797409057617, 325.9020080566406]","[0.7489545941352844, 0.0, 0.6626213192939758, 0.0]",84130,287871411,b02f5892593ea366f0a3ad6e98e6dc21d27bd6f4842bdb6880cec3dd422039d9,mission-location-evidence-manifest.json
56006,3221619423,-1073347873,0xC00602DF,735,Omni-Admin,,STAT_0xBD_UNRESOLVED,"[660.7124633789062, 22.256967544555664, 326.1557922363281]","[0.7372812032699585, 0.0, -0.6755859851837158, 0.0]",84130,287871546,024ed48969cf4a7c714545618c06bb99c72c0e219b3d13e7a03d8856c132a13b,mission-location-evidence-manifest.json
56006,3221684959,-1073282337,0xC00702DF,735,Omni-Admin,,STAT_0xBD_UNRESOLVED,"[660.7193603515625, 22.156749725341797, 302.8739013671875]","[0.6691345572471619, 0.0, -0.7431412935256958, 0.0]",84130,287871684,b24fd60fe82bbf329913d5a6ad9b5813a393deb57003cd79419552e1c922611e,mission-location-evidence-manifest.json
56006,3221226212,-1073741084,0xC00002E4,740,a building in Rome Green,,STAT_0xBD_UNRESOLVED,"[350.1671142578125, 22.256610870361328, 280.0469055175781]","[1.0, 0.0, 0.0, 0.0]",84130,287880007,0227e9d7beea7e37b7b79cda92771486e0700d662b55d8af906ea9b03f135899,mission-location-evidence-manifest.json
56006,3221291748,-1073675548,0xC00102E4,740,a building in Rome Green,,STAT_0xBD_UNRESOLVED,"[350.4166259765625, 22.257240295410156, 349.2763366699219]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287880151,4acef3ceba25df978ef17e3b917e93f04a4125d6ee2020bc3f3931d8a358b513,mission-location-evidence-manifest.json
56006,3221357284,-1073610012,0xC00202E4,740,a building in Rome Green,,STAT_0xBD_UNRESOLVED,"[376.52398681640625, 22.256607055664062, 349.07232666015625]","[-3.6199901387590216e-06, 0.0, 1.0, 0.0]",84130,287880500,f8ec4dc6fd92bab46f708450a5b2483c183863572d1c0d9cf5f664171d82456d,mission-location-evidence-manifest.json
56006,3221422820,-1073544476,0xC00302E4,740,a building in Rome Green,,STAT_0xBD_UNRESOLVED,"[376.3555908203125, 22.256385803222656, 279.72186279296875]","[1.0, 0.0, 0.0, 0.0]",84130,287880644,9d728bd708e90a0a25002e4b317c263115e312e929aba75c007dc2fcf3c2fc3f,mission-location-evidence-manifest.json
56006,3221488356,-1073478940,0xC00402E4,740,Omni-Med,,STAT_0xBD_UNRESOLVED,"[238.43679809570312, 22.256818771362305, 325.8815002441406]","[0.7489593625068665, 0.0, -0.662615954875946, 0.0]",84130,287880788,612bb97c87fddbbb54343d4eef507cbd6c0c762b0e614e01f527e9dbc8ce1e20,mission-location-evidence-manifest.json
56006,3221553892,-1073413404,0xC00502E4,740,Omni-Med,,STAT_0xBD_UNRESOLVED,"[238.37838745117188, 22.156797409057617, 302.6070251464844]","[0.6626240015029907, 0.0, -0.748952329158783, 0.0]",84130,287880924,618e39bf4c131168b6a949a733225f146fb4309b29013608ab875c78fb2679eb,mission-location-evidence-manifest.json
