"Program","EntryPoint","Name","Namespace","Signature","Status","BestArea","HasExactNameHit","AliasList","HitCountSampled","HitPaths","HitSamples"
"Gamecode.dll","10026a2b","N3Msg_UseItemOnCharacter","n3EngineClientAnarchy_t","void __thiscall N3Msg_UseItemOnCharacter(Identity_t * param_1, Identity_t * param_2)","DataOnly","EnumOrStats","False","N3Msg_UseItemOnCharacter; UseItemOnCharacter; UseItemOnCharacterMessage; UseItemOnCharacterMessageHandler",,"CellAO\Libraries\Source\CellAO.Enums\ActionType.cs","CellAO\Libraries\Source\CellAO.Enums\ActionType.cs:184 [UseItemOnCharacter] UseItemOnCharacter = 32,"
"Interfaces.dll","100099fa","N3Msg_Airstrike","N3InterfaceModule_t","void __thiscall N3Msg_Airstrike(Identity_t * param_1)","DataOnly","DatabaseModel","False","N3Msg_Airstrike; Airstrike; AirstrikeMessage; AirstrikeMessageHandler",,"CellAO\Libraries\Source\CellAO.Database\SqlTables\itemnames.sql","CellAO\Libraries\Source\CellAO.Database\SqlTables\itemnames.sql:124 [Airstrike] INSERT INTO itemnames VALUES ( 265458 , 'Nano Crystal (NT: Earthshattering Cataclysm)' , 'Item', '12257' ) , ( 265457 , 'Nano Crystal (NT: Explosive Double)' , 'Item', '12257' ) , ( 265456 , 'Nano Crystal (NT: Future Vision)' , 'Item', '12257' ) , ( 265455 , 'Nano Crystal (NT: Explosive Cataclysm)' , 'Item', '12257' ) , ( 265454 , 'Nano Crystal (Shad: Shade''s Caress)' , 'Item', '292049' ) , ( 265453 , 'Nano Crystal (Keep: Blow Their Cover)' , 'Item', '12257' ) , ( 265452 , 'Nano Crystal (MP: Nano Division)' , 'Item', '12257' ) , ( 265451 , 'Nano Crystal (Doc: Fill Inbox)' , 'Item', '12257' ) , ( 265450 , 'Nano Crystal (NT: Restrain Enthusiasm)' , 'Item', '12257' ) , ( 265449 , 'Nano Crystal (Enf: Slowdown)' , 'Item', '12257' ) , ( 265448 , 'Nano Crystal (Bur: Rabies)' , 'Item', '12257' ) , ( 265447 , 'Nano Crystal (Trad: Borrow Reflect)' , 'Item', '12257' ) , ( 265446 , 'Nano Crystal (Adv: Misdiagnosis)' , 'Item', '12257' ) , ( 265445 , 'Nano Crystal (Agt: Technical Incompetence)' , 'Item', '12257' ) , ( 265444 , 'Nano Crystal (Fix: Blindside)' , 'Item', '12257' ) , ( 265443 , 'Nano Crystal (Eng: Unsteady Hands)' , 'Item', '12257' ) , ( 265442 , 'Nano Crystal (MA: Induce Stupor)' , 'Item', '12257' ) , ( 265441 , 'Nano Crystal (Sol: Pierce Nerves)' , 'Item', '12257' ) , ( 265406 , 'Airstrike Targeting Station' , 'Item', '0' ) , ( 265405 , 'Orbital Bombardment Targeting Station' , 'Item', '0' ) , ( 265384 , 'Hanging Pumpkin Lanterns' , 'Item', '265382' ) , ( 265380 , 'A Shadowleet Doll' , 'Item', '265381' ) , ( 265369 , 'Wicked Grin Shirt' , 'Item', '265371' ) , ( 265365 , 'Bat Shirt' , 'Item', '85945' ) , ( 265362 , 'Slasher Shirt' , 'Item', '265354' ) , ( 265361 , 'Igneous Rock Machine Component' , 'Item', '265378' ) , ( 265358 , 'Skull''n''Bones' , 'Item', '265355' ) , ( 265357 , 'Xan Ritual Scepter' , 'Item', '265359' ) , ( 265356 , 'A Scepter' , 'Item', '265359' ) , ( 265352 , 'Broken Xan Prayer Urn' , 'Item', '265351' ) , ( 265350 , 'Urn' , 'Item', '265351' ) , ( 265349 , 'Xan Prayer Urn' , 'Item', '154195' ) , ( 265345 , 'Vintage GSP T-shirt' , 'Item', '266233' ) , ( 265340 , 'Ofab Biomaterial Upgrades' , 'Item', '0' ) , ( 265339 , 'Ofab Weapons' , 'Item', '0' ) , ( 265338 , 'Ofab Armor' , 'Item', '0' ) , ( 265336 , 'Kyr''Ozch Bio-Material - Type 468' , 'Item', '285463' ) , ( 265335 , 'Kyr''Ozch Bio-Material - Type 468' , 'Item', '285463' ) , ( 265334 , 'Kyr''Ozch Bio-Material - Type 64' , 'Item', '285461' ) , ( 265333 , 'Kyr''Ozch Bio-Material - Type 64' , 'Item', '285461' ) , ( 265332 , 'Kyr''Ozch Bio-Material - Type 935' , 'Item', '285460' ) , ( 265331 , 'Kyr''Ozch Bio-Material - Type 935' , 'Item', '285460' ) , ( 265330 , 'Kyr''Ozch Bio-Material - Type 295' , 'Item', '285462' ) , ( 265329 , 'Kyr''Ozch Bio-Material - Type 295' , 'Item', '285462' ) , ( 265328 , 'Kyr''Ozch Bio-Material - Type 687' , 'Item', '285457' ) , ( 265327 , 'Kyr''Ozch Bio-Material - Type 687' , 'Item', '285457' ) , ( 265326 , 'Kyr''Ozch Bio-Material - Type 812' , 'Item', '285456' ) , ( 265325 , 'Kyr''Ozch Bio-Material - Type 812' , 'Item', '285456' ) , ( 265324 , 'Kyr''Ozch Bio-Material - Type 34' , 'Item', '285458' ) , ( 265323 , 'Kyr''Ozch Bio-Material - Type 34' , 'Item', '285458' ) , ( 265322 , 'Kyr''Ozch Bio-Material - Type 18' , 'Item', '285459' ) , ( 265321 , 'Kyr''Ozch Bio-Material - Type 18' , 'Item', '285459' ) , ( 265320 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265319 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265318 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265317 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265316 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265315 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265314 , 'Ofab Cobra Mk 6' , 'Item', '264796' ) , ( 265313 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265312 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265311 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265310 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265309 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265308 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265307 , 'Ofab Cobra Mk 5' , 'Item', '264795' ) , ( 265306 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265305 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265304 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265303 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265302 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265301 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265300 , 'Ofab Cobra Mk 4' , 'Item', '264794' ) , ( 265299 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265298 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265297 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265296 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265295 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265294 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265293 , 'Ofab Cobra Mk 3' , 'Item', '264793' ) , ( 265292 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265291 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265290 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265289 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265288 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265287 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265286 , 'Ofab Cobra Mk 2' , 'Item', '264792' ) , ( 265285 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265284 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265283 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265282 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265281 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265280 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265279 , 'Ofab Cobra Mk 1' , 'Item', '264791' ) , ( 265278 , 'Ofab Bear Mk 6' , 'Item', '264827' ) , ( 265277 , 'Ofab Bear Mk 6' , 'Item', '264827' ) , ( 265276 , 'Ofab Bear Mk 6' , 'Item', '264827' ) , ( 265275 , 'Ofab Bear Mk 6' , 'Item', '264827' ) , ( 265274 , 'Ofab Bear Mk 6' , 'Item', '264827' ) , ( 265273 , 'Ofab Bear Mk 6' , 'Item', '264827' ) ;"
"Interfaces.dll","1000974a","N3Msg_HasPerk","N3InterfaceModule_t","bool __thiscall N3Msg_HasPerk(uint param_1)","DataOnly","EnumOrStats","False","N3Msg_HasPerk; HasPerk; HasPerkMessage; HasPerkMessageHandler",,"CellAO\Libraries\Source\CellAO.Enums\Operator.cs","CellAO\Libraries\Source\CellAO.Enums\Operator.cs:142 [HasPerk] HasPerk = 93,"
"Interfaces.dll","10009b14","N3Msg_Inspect","N3InterfaceModule_t","void __thiscall N3Msg_Inspect(Identity_t * param_1)","DataOnly","DatabaseModel","False","N3Msg_Inspect; Inspect; InspectMessage; InspectMessageHandler","10","CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3MessageType.cs; CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\MessageSerializer.cs; CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\PacketInspector.cs; CellAO\Libraries\Source\CellAO.Database\SqlTables\mobtemplate.sql","CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3MessageType.cs:257 [Inspect] Inspect = 0x5a585f65, || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\MessageSerializer.cs:28 [Inspect] private readonly PacketInspector packetInspector; || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\MessageSerializer.cs:38 [Inspect] this.packetInspector = new PacketInspector(); || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\MessageSerializer.cs:45 [Inspect] this.packetInspector = new PacketInspector(); || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\MessageSerializer.cs:64 [Inspect] var subTypeInfo = this.packetInspector.FindSubType(reader); || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\PacketInspector.cs:2 [Inspect] // <copyright file=""PacketInspector.cs"" company=""SmokeLounge""> || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\PacketInspector.cs:11 [Inspect] // Defines the PacketInspector type. || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\PacketInspector.cs:19 [Inspect] public class PacketInspector || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Serialization\PacketInspector.cs:29 [Inspect] public PacketInspector() || CellAO\Libraries\Source\CellAO.Database\SqlTables\mobtemplate.sql:186 [Inspect] INSERT INTO `mobtemplate` (`Hash`,`MinLvl`,`MaxLvl`,`Side`,`Fatness`,`Breed`,`Sex`,`Race`,`Name`,`Flags`,`NPCFamily`,`Health`,`MonsterData`,`MonsterScale`,`TextureHands`,`TextureBody`,`TextureFeet`,`TextureArms`,`TextureLegs`,`HeadMesh`,`MobMeshs`,`AdditionalMeshs`,`DropHashes`,`DropSlots`,`DropRates`) VALUES ('A011',22,27,0,1,3,6,1,'ICC Bio-Inspector',277352961,0,941,26151,100,286229,286227,286228,286226,286225,223923,'',0x0000036AB30000000004010001835200000000020300045EEE0000000000,"""","""","""");"
"Interfaces.dll","10009800","N3Msg_IsPerk","N3InterfaceModule_t","bool __thiscall N3Msg_IsPerk(uint param_1)","DataOnly","EnumOrStats","False","N3Msg_IsPerk; IsPerk; IsPerkMessage; IsPerkMessageHandler","2","CellAO\Libraries\Source\CellAO.Enums\Operator.cs","CellAO\Libraries\Source\CellAO.Enums\Operator.cs:246 [IsPerk] IsPerkLocked = 94, || CellAO\Libraries\Source\CellAO.Enums\Operator.cs:250 [IsPerk] IsPerkUnlocked = 97,"
"Interfaces.dll","10008310","N3Msg_IsTower","N3InterfaceModule_t","bool __thiscall N3Msg_IsTower(Identity_t * param_1)","DataOnly","EnumOrStats","False","N3Msg_IsTower; IsTower; IsTowerMessage; IsTowerMessageHandler",,"CellAO\Libraries\Source\CellAO.Enums\Operator.cs","CellAO\Libraries\Source\CellAO.Enums\Operator.cs:274 [IsTower] IsTowerCreateAllowed = 80,"
"Interfaces.dll","10008c32","N3Msg_RemoveBuff","N3InterfaceModule_t","bool __thiscall N3Msg_RemoveBuff(Identity_t * param_1)","DataOnly","EnumOrStats","False","N3Msg_RemoveBuff; RemoveBuff; RemoveBuffMessage; RemoveBuffMessageHandler",,"CellAO\Libraries\Source\CellAO.Enums\FunctionType.cs","CellAO\Libraries\Source\CellAO.Enums\FunctionType.cs:644 [RemoveBuff] RemoveBuffs = 53050,"
"Interfaces.dll","10009bb9","N3Msg_SetLootAccess","N3InterfaceModule_t","void __thiscall N3Msg_SetLootAccess(Identity_t * param_1, Identity_t * param_2, Identity_t * param_3, bool param_4)","DataOnly","EnumOrStats","False","N3Msg_SetLootAccess; SetLootAccess; SetLootAccessMessage; SetLootAccessMessageHandler; LootAccess; HasAlwaysLootable; Corpse; CorpseInstance","10","CellAO\Server\ZoneEngine\XML Data\Stats.xml; CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\GameData\CharacterStat.cs; CellAO\Libraries\Source\CellAO.Enums\StatIds.cs; CellAO\Libraries\Source\CellAO.Stats\StatNamesDefaults.cs; CellAO\Libraries\Source\CellAO.Stats\Stats.cs; CellAO\Libraries\Source\CellAO.Database\SqlTables\statnames.sql","CellAO\Server\ZoneEngine\XML Data\Stats.xml:1383 [HasAlwaysLootable] <Stat id=""345"" Name=""HasAlwaysLootable""> || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\GameData\CharacterStat.cs:683 [HasAlwaysLootable] HasAlwaysLootable = 0x00000159, || CellAO\Libraries\Source\CellAO.Enums\StatIds.cs:1412 [HasAlwaysLootable] hasalwayslootable = 345, || CellAO\Libraries\Source\CellAO.Stats\StatNamesDefaults.cs:416 [HasAlwaysLootable] NameList.Add(345, ""HasAlwaysLootable""); || CellAO\Libraries\Source\CellAO.Stats\Stats.cs:1008 [HasAlwaysLootable] private readonly Stat hasAlwaysLootable; || CellAO\Libraries\Source\CellAO.Stats\Stats.cs:3144 [HasAlwaysLootable] this.hasAlwaysLootable = new Stat(this, 345, 1234567890, false, false, false); || CellAO\Libraries\Source\CellAO.Stats\Stats.cs:3959 [HasAlwaysLootable] this.all.Add(this.hasAlwaysLootable); || CellAO\Libraries\Source\CellAO.Stats\Stats.cs:6753 [HasAlwaysLootable] public Stat HasAlwaysLootable || CellAO\Libraries\Source\CellAO.Stats\Stats.cs:6757 [HasAlwaysLootable] return this.hasAlwaysLootable; || CellAO\Libraries\Source\CellAO.Database\SqlTables\statnames.sql:355 [HasAlwaysLootable] (345, 'HasAlwaysLootable', '', 1234567890),"
"Interfaces.dll","10008209","N3Msg_UseItemOnCharacter","N3InterfaceModule_t","void __thiscall N3Msg_UseItemOnCharacter(Identity_t * param_1, Identity_t * param_2)","DataOnly","EnumOrStats","False","N3Msg_UseItemOnCharacter; UseItemOnCharacter; UseItemOnCharacterMessage; UseItemOnCharacterMessageHandler",,"CellAO\Libraries\Source\CellAO.Enums\ActionType.cs","CellAO\Libraries\Source\CellAO.Enums\ActionType.cs:184 [UseItemOnCharacter] UseItemOnCharacter = 32,"
"Gamecode.dll","10026b19","N3Msg_CanAttack","n3EngineClientAnarchy_t","bool __thiscall N3Msg_CanAttack(Identity_t * param_1)","ImplementedOrHookedByAlias","ZoneMessageHandler","False","N3Msg_CanAttack; CanAttack; CanAttackMessage; CanAttackMessageHandler; AttackMessageHandler; FightingTarget","10","CellAO\Libraries\Source\CellAO.Enums\Operator.cs; CellAO\Server\ZoneEngine\Core\MessageHandlers\AttackMessageHandler.cs; CellAO\Server\ZoneEngine\ZoneEngine.csproj; CellAO\Server\ZoneEngine\Core\MessageHandlers\StopFightMessageHandler.cs; CellAO\Server\ZoneEngine\Core\Packets\SimpleCharFullUpdate.cs","CellAO\Libraries\Source\CellAO.Enums\Operator.cs:66 [CanAttack] CanAttackChar = 79, || CellAO\Server\ZoneEngine\Core\MessageHandlers\AttackMessageHandler.cs:52 [AttackMessageHandler] public class AttackMessageHandler : BaseMessageHandler<AttackMessage, AttackMessageHandler> || CellAO\Server\ZoneEngine\ZoneEngine.csproj:145 [AttackMessageHandler] <Compile Include=""Core\MessageHandlers\AttackMessageHandler.cs"" /> || CellAO\Server\ZoneEngine\Core\MessageHandlers\AttackMessageHandler.cs:68 [FightingTarget] character.SetFightingTarget(Identity.None); || CellAO\Server\ZoneEngine\Core\MessageHandlers\AttackMessageHandler.cs:74 [FightingTarget] character.SetFightingTarget(message.Target); || CellAO\Server\ZoneEngine\Core\MessageHandlers\StopFightMessageHandler.cs:57 [FightingTarget] ""StopFight unknown1={0} fightingTarget={1}"", || CellAO\Server\ZoneEngine\Core\MessageHandlers\StopFightMessageHandler.cs:59 [FightingTarget] character.FightingTarget); || CellAO\Server\ZoneEngine\Core\MessageHandlers\StopFightMessageHandler.cs:61 [FightingTarget] character.SetFightingTarget(Identity.None); || CellAO\Server\ZoneEngine\Core\Packets\SimpleCharFullUpdate.cs:220 [FightingTarget] if (character.FightingTarget.Instance != 0) || CellAO\Server\ZoneEngine\Core\Packets\SimpleCharFullUpdate.cs:222 [FightingTarget] scfu.FightingTarget = new Identity"
"Gamecode.dll","1001b5d4","N3Msg_CastNanoSpell","n3EngineClientAnarchy_t","void __thiscall N3Msg_CastNanoSpell(Identity_t * param_1, Identity_t * param_2)","ImplementedOrHookedByAlias","ZoneMessageHandler","False","N3Msg_CastNanoSpell; CastNanoSpell; CastNanoSpellMessage; CastNanoSpellMessageHandler","10","CellAO\Server\ZoneEngine\Core\Controllers\PlayerController.cs; CellAO\Server\ZoneEngine\Core\MessageHandlers\CastNanoMessageHandler.cs; CellAO\Server\ZoneEngine\Core\MessageHandlers\CharacterActionMessageHandler.cs; CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3MessageType.cs; CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs","CellAO\Server\ZoneEngine\Core\Controllers\PlayerController.cs:228 [CastNanoSpell] CastNanoSpellMessageHandler.Default.Send(this.Character, nanoId, target); || CellAO\Server\ZoneEngine\Core\MessageHandlers\CastNanoMessageHandler.cs:47 [CastNanoSpell] public class CastNanoSpellMessageHandler : BaseMessageHandler<CastNanoSpellMessage, CastNanoSpellMessageHandler> || CellAO\Server\ZoneEngine\Core\MessageHandlers\CharacterActionMessageHandler.cs:110 [CastNanoSpell] // CastNanoSpell || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3MessageType.cs:63 [CastNanoSpell] CastNanoSpell = 0x25314d6d, || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:2 [CastNanoSpell] // <copyright file=""CastNanoSpellMessage.cs"" company=""SmokeLounge""> || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:11 [CastNanoSpell] // Defines the CastNanoSpellMessage type. || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:20 [CastNanoSpell] [AoContract((int)N3MessageType.CastNanoSpell)] || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:21 [CastNanoSpell] public class CastNanoSpellMessage : N3Message || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:25 [CastNanoSpell] public CastNanoSpellMessage() || CellAO\Libraries\Source\AOtomation\AOtomation.Messaging\src\SmokeLounge.AOtomation.Messaging\Messages\N3Messages\CastNanoSpellMessage.cs:27 [CastNanoSpell] this.N3MessageType = N3MessageType.CastNanoSpell;"
"Gamecode.dll","100174fe","N3Msg_Consider","n3EngineClientAnarchy_t","Consider_e __thiscall N3Msg_Consider(Identity_t * param_1, float * param_2)","ImplementedOrHookedByAlias","ServerRuntime","False","N3Msg_Consider; Consider; ConsiderMessage; ConsiderMessageHandler","10","CellAO\Libraries\Source\CellAO.Core\Inventory\BaseInventoryPages.cs; CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs; CellAO\Libraries\Source\msgpack-cli\src\MsgPack\Serialization\ReflectionExtensions.cs","CellAO\Libraries\Source\CellAO.Core\Inventory\BaseInventoryPages.cs:281 [Consider] // TODO: Can be optimized, hardcoding the page numbers to be considered equipmentpages || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:116 [Consider] /// Note that tiny integers are considered equal regardless of its CLI <see cref=""Type""/>, || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:117 [Consider] /// and UTF-8 encoded bytes are considered equals to <see cref=""String""/>. || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:666 [Consider] /// Note that tiny integers are considered equal regardless of its CLI <see cref=""Type""/>, || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:667 [Consider] /// and UTF-8 encoded bytes are considered equals to <see cref=""String""/>. || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:719 [Consider] /// Note that tiny integers are considered equal regardless of its CLI <see cref=""Type""/>, || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\MessagePackObjectDictionary.cs:720 [Consider] /// and UTF-8 encoded bytes are considered equals to <see cref=""String""/>. || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\Serialization\ReflectionExtensions.cs:59 [Consider] * then the object is considered as the collection of TItem. || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\Serialization\ReflectionExtensions.cs:60 [Consider] * When the object is considered as the collection of TItem, TItem is KeyValuePair<TKey,TValue>, || CellAO\Libraries\Source\msgpack-cli\src\MsgPack\Serialization\ReflectionExtensions.cs:61 [Consider] * and the object implements IDictionary<TKey,TValue>, then the object is considered as dictionary of TKey and TValue."
"Gamecode.dll","10028433","N3Msg_ContainerAddItem","n3EngineClientAnarchy_t","void __thiscall N3Msg_ContainerAddItem(Identity_t * param_1, Identity_t * param_2)","ImplementedOrHookedByAlias","ZoneMessageHandler","False","N3Msg_ContainerAddItem; ContainerAddItem; ContainerAddItemMessage; ContainerAddItemMessageHandler","10","CellAO\Server\ZoneEngine\Core\Controllers\NPCController.cs; CellAO\Server\ZoneEngine\Core\Controllers\PlayerController.cs; CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs; CellAO\Server\ZoneEngine\Core\MessageHandlers\TradeMessageHandler.cs; CellAO\Server\ZoneEngine\ZoneEngine.csproj","CellAO\Server\ZoneEngine\Core\Controllers\NPCController.cs:153 [ContainerAddItem] public bool ContainerAddItem(int sourceContainerType, int sourcePlacement, Identity target, int targetPlacement) || CellAO\Server\ZoneEngine\Core\Controllers\PlayerController.cs:362 [ContainerAddItem] public bool ContainerAddItem(int sourceContainerType, int sourcePlacement, Identity target, int targetPlacement) || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:60 [ContainerAddItem] public class ContainerAddItemMessageHandler : || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:61 [ContainerAddItem] BaseMessageHandler<ContainerAddItemMessage, ContainerAddItemMessageHandler> || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:71 [ContainerAddItem] protected override void Read(ContainerAddItemMessage message, IZoneClient client) || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:275 [ContainerAddItem] // No equipment page involved, just send ContainerAddItemMessage back || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:350 [ContainerAddItem] this.Send(character, this.FillContainerAddItem(character, sourceContainer, slot)); || CellAO\Server\ZoneEngine\Core\MessageHandlers\ContainerAddItemMessageHandler.cs:353 [ContainerAddItem] private MessageDataFiller FillContainerAddItem(ICharacter character, Identity sourceContainer, int slot) || CellAO\Server\ZoneEngine\Core\MessageHandlers\TradeMessageHandler.cs:204 [ContainerAddItem] ContainerAddItemMessageHandler.Default.Send( || CellAO\Server\ZoneEngine\ZoneEngine.csproj:155 [ContainerAddItem] <Compile Include=""Core\MessageHandlers\ContainerAddItemMessageHandler.cs"" />"
