"Dll","Category","Kind","Symbol"
"Gamecode.dll","AOClient","Feedback","Feedback_ExecutingProgramsForbidden"
"Gamecode.dll","AOClient","Feedback","Feedback_ExecutingProgramsUnavailable"
"Gamecode.dll","AOClient","Feedback","Feedback_ExecutionOfGotInterrupted"
"Gamecode.dll","AOClient","Feedback","Feedback_FailedToHideBecauseOfFighting"
"Gamecode.dll","AOClient","Feedback","Feedback_FallDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_FearActivated"
"Gamecode.dll","AOClient","Feedback","Feedback_FirstSpecializationCompleted"
"Gamecode.dll","AOClient","Feedback","Feedback_FourthSpecializationCompleted"
"Gamecode.dll","AOClient","Feedback","Feedback_GainedAlienXP"
"Gamecode.dll","AOClient","Feedback","Feedback_GainedSK"
"Gamecode.dll","AOClient","Feedback","Feedback_GlancingHit"
"Gamecode.dll","AOClient","Feedback","Feedback_GotHealedByPlayer"
"Gamecode.dll","AOClient","Feedback","Feedback_GotNanoIncreaseFrom"
"Gamecode.dll","AOClient","Feedback","Feedback_GotPVPScore"
"Gamecode.dll","AOClient","Feedback","Feedback_HealedForPoints"
"Gamecode.dll","AOClient","Feedback","Feedback_HitForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_HitWithSpecial"
"Gamecode.dll","AOClient","Feedback","Feedback_HitYouForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_IncreasedNanoPool"
"Gamecode.dll","AOClient","Feedback","Feedback_IncreaseTheNecessarySkills"
"Gamecode.dll","AOClient","Feedback","Feedback_InspectRejected"
"Gamecode.dll","AOClient","Feedback","Feedback_InvalidPetcommand"
"Gamecode.dll","AOClient","Feedback","Feedback_InvalidTowerCommand"
"Gamecode.dll","AOClient","Feedback","Feedback_InventoryFull"
"Gamecode.dll","AOClient","Feedback","Feedback_InventoryOverflowed"
"Gamecode.dll","AOClient","Feedback","Feedback_IsNotLessThan"
"Gamecode.dll","AOClient","Feedback","Feedback_IsRequiredToBeAtLeast"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCanOnlyResideInYourMainInventory"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCantBeDroppedAtThatLocation"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCantBeTraded"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCantBeUsedAsAmmo"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCantBeUsedDirectly"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemCantBeUsedFromBank"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemContainsUniqueYouveAlreadyGot"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemDropped"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemMustBeAppliedOnFriendly"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemMustBeAppliedOnHostile"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemMustBeAppliedOnSelf"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemNotOwnedByYou"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemRequiresFightTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsCantBeUsedFromCorpse"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsMustBeUnequippedToBeDeleted"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsMustBeUnequippedToTrade"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsMustResideInSameInventory"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsWillBeReclaimed"
"Gamecode.dll","AOClient","Feedback","Feedback_ItemsWithLimitedTimespan"
"Gamecode.dll","AOClient","Feedback","Feedback_ItIsLocked"
"Gamecode.dll","AOClient","Feedback","Feedback_ItIsNotPossibleToCombine"
"Gamecode.dll","AOClient","Feedback","Feedback_ItWasNotPossibleToAddItemToContract"
"Gamecode.dll","AOClient","Feedback","Feedback_LockpickingFailed"
"Gamecode.dll","AOClient","Feedback","Feedback_LostSK"
"Gamecode.dll","AOClient","Feedback","Feedback_LostXP"
"Gamecode.dll","AOClient","Feedback","Feedback_MapOptionsAlreadyUploaded"
"Gamecode.dll","AOClient","Feedback","Feedback_MaximumIncreaseInSkill"
"Gamecode.dll","AOClient","Feedback","Feedback_MeHitByToxic"
"Gamecode.dll","AOClient","Feedback","Feedback_MindcontrolActivated"
"Gamecode.dll","AOClient","Feedback","Feedback_MindcontrolOnlyWorkOnNPC"
"Gamecode.dll","AOClient","Feedback","Feedback_MineAlreadyDisarmed"
"Gamecode.dll","AOClient","Feedback","Feedback_MineIsArmed"
"Gamecode.dll","AOClient","Feedback","Feedback_MineWasSprung"
"Gamecode.dll","AOClient","Feedback","Feedback_MissionAccomplished"
"Gamecode.dll","AOClient","Feedback","Feedback_MolecularStructurePreventsUse"
"Gamecode.dll","AOClient","Feedback","Feedback_MonsterHitWithSpecial"
"Gamecode.dll","AOClient","Feedback","Feedback_MoveItemToInventory"
"Gamecode.dll","AOClient","Feedback","Feedback_MoveItemToInventoryBeforeDropping"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeBehindTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeInBattleStation"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeInCombatMode"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeInFrontOfTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeInRaid"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeInsideADungeon"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeOutside"
"Gamecode.dll","AOClient","Feedback","Feedback_MustBeSameAs"
"Gamecode.dll","AOClient","Feedback","Feedback_MustHaveARunning"
"Gamecode.dll","AOClient","Feedback","Feedback_MustHaveQuest"
"Gamecode.dll","AOClient","Feedback","Feedback_MustHaveRunning"
"Gamecode.dll","AOClient","Feedback","Feedback_MustNotBeInCombatMode"
"Gamecode.dll","AOClient","Feedback","Feedback_MustNotBeInShadowlands"
"Gamecode.dll","AOClient","Feedback","Feedback_MustNotHaveARunning"
"Gamecode.dll","AOClient","Feedback","Feedback_MustNotHaveRunning"
"Gamecode.dll","AOClient","Feedback","Feedback_MustSitToLoungeOrSleep"
"Gamecode.dll","AOClient","Feedback","Feedback_NanoprogramTerminated"
"Gamecode.dll","AOClient","Feedback","Feedback_NCUErrorBetterProgramRunning"
"Gamecode.dll","AOClient","Feedback","Feedback_Need1hBluntWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_Need1hEdgedWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_Need2hBluntWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_Need2hEdgedWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedAssaultRifleWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedAtLeastOneFree"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedAtLeastSomeFree"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedBowWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedEnergyWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedGrenadeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedHeavyWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedLongRangeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedMeleeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedPiercingWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedPistolWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedRifleWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedShotgunWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedSMGWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedTargetForItem"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToBeInATeam"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToBeInLCAreaOwnedByOrganization"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToBeOrganizationLeader"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToBeOrganizationMember"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToBeTeamLeader"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToFightWithRangedWeapons"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedToSelectATarget"
"Gamecode.dll","AOClient","Feedback","Feedback_NeedUnarmedCombatWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_NewLevel"
"Gamecode.dll","AOClient","Feedback","Feedback_NoDropItemCantBeAdded"
"Gamecode.dll","AOClient","Feedback","Feedback_NoDropItemCantBeTraded"
"Gamecode.dll","AOClient","Feedback","Feedback_NoLineOfSight"
"Gamecode.dll","AOClient","Feedback","Feedback_NoMoreCharges"
"Gamecode.dll","AOClient","Feedback","Feedback_NoPvPGracePeriod"
"Gamecode.dll","AOClient","Feedback","Feedback_NoRoomInInventory"
"Gamecode.dll","AOClient","Feedback","Feedback_NotAllowedToAttackTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_NotAllowedToAttackTeamMembers"
"Gamecode.dll","AOClient","Feedback","Feedback_NotAllowedToLoot"
"Gamecode.dll","AOClient","Feedback","Feedback_NoTargetToAssist"
"Gamecode.dll","AOClient","Feedback","Feedback_NotInVehicle"
"Gamecode.dll","AOClient","Feedback","Feedback_NotPossibleMaybeOrderWrong"
"Gamecode.dll","AOClient","Feedback","Feedback_NotPossibleToReverseEngineer"
"Gamecode.dll","AOClient","Feedback","Feedback_NotWhileInResurrectionShock"
"Gamecode.dll","AOClient","Feedback","Feedback_OnlyInOwnLCArea"
"Gamecode.dll","AOClient","Feedback","Feedback_OnlyTeamLeaderCanChangeLootOrder"
"Gamecode.dll","AOClient","Feedback","Feedback_OtherAbsorbedDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_OtherDamageShieldHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_OtherHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_OtherReflectShieldHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_OtherTriedToHitMissed"
"Gamecode.dll","AOClient","Feedback","Feedback_PerkAvailable"
"Gamecode.dll","AOClient","Feedback","Feedback_PerkDoesntExist"
"Gamecode.dll","AOClient","Feedback","Feedback_PerkNeedAlienInvasion"
"Gamecode.dll","AOClient","Feedback","Feedback_PerkNeedShadowlands"
"Gamecode.dll","AOClient","Feedback","Feedback_PerksNoRoom"
"Gamecode.dll","AOClient","Feedback","Feedback_PerkYouDontKnow"
"Gamecode.dll","AOClient","Feedback","Feedback_PetHitByToxic"
"Gamecode.dll","AOClient","Feedback","Feedback_PlayerHitYou"
"Gamecode.dll","AOClient","Feedback","Feedback_PlayerHitYouForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_PlayerIncreasedNano"
"Gamecode.dll","AOClient","Feedback","Feedback_PlayerShopsDisabled"
"Gamecode.dll","AOClient","Feedback","Feedback_PleaseWait"
"Gamecode.dll","AOClient","Feedback","Feedback_PleaseWaitUntilPreviousAction"
"Gamecode.dll","AOClient","Feedback","Feedback_PvPDisgracePeriodEnded"
"Gamecode.dll","AOClient","Feedback","Feedback_PvPGracePeriodEnded"
"Gamecode.dll","AOClient","Feedback","Feedback_PvpNotAllowedInThisDistrict"
"Gamecode.dll","AOClient","Feedback","Feedback_PvpNotAllowedSinceYouAreNeutral"
"Gamecode.dll","AOClient","Feedback","Feedback_PvpNotAllowedSinceYourTeamIsNeutral"
"Gamecode.dll","AOClient","Feedback","Feedback_QualityOfReverseEngineeredItemsAreOk"
"Gamecode.dll","AOClient","Feedback","Feedback_QualityOfReverseEngineeredItemsArePoor"
"Gamecode.dll","AOClient","Feedback","Feedback_QuestExpired"
"Gamecode.dll","AOClient","Feedback","Feedback_RaidCreated"
"Gamecode.dll","AOClient","Feedback","Feedback_ReceivedCredits"
"Gamecode.dll","AOClient","Feedback","Feedback_ReceivedXP"
"Gamecode.dll","AOClient","Feedback","Feedback_Reloading"
"Gamecode.dll","AOClient","Feedback","Feedback_ReloadingCompleted"
"Gamecode.dll","AOClient","Feedback","Feedback_RequirementsFailed"
"Gamecode.dll","AOClient","Feedback","Feedback_ReverseEngineeredItemsAreOfExcellentQuality"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeed1hBluntWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeed1hEdgedWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeed2hBluntWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeed2hEdgedWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedAssaultRifleWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedBowWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedEnergyWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedGrenadeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedHeavyWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedLongRangeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedMeleeWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedPiercingWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedPistolWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedRifleWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedShotgunWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedSMGWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_RHNeedUnarmedCombatWeapon"
"Gamecode.dll","AOClient","Feedback","Feedback_SearchingForHiddenObjects"
"Gamecode.dll","AOClient","Feedback","Feedback_SecondSpecializationCompleted"
"Gamecode.dll","AOClient","Feedback","Feedback_ShadesCantUseImplants"
"Gamecode.dll","AOClient","Feedback","Feedback_ShopContainsNoEntries"
"Gamecode.dll","AOClient","Feedback","Feedback_SkillAvailable"
"Gamecode.dll","AOClient","Feedback","Feedback_SocialArmorAndOtherArmor"
"Gamecode.dll","AOClient","Feedback","Feedback_SocialArmorNoOtherArmor"
"Gamecode.dll","AOClient","Feedback","Feedback_SomeoneAbsorbedDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_SomeonesDamageShieldHitYou"
"Gamecode.dll","AOClient","Feedback","Feedback_SomeonesReflectShieldHitYou"
"Gamecode.dll","AOClient","Feedback","Feedback_SomethingHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_SomethingHitOtherWithDamageShield"
"Gamecode.dll","AOClient","Feedback","Feedback_SomethingHitOtherWithReflectShield"
"Gamecode.dll","AOClient","Feedback","Feedback_SpecialAttackIsUnavailable"
"Gamecode.dll","AOClient","Feedback","Feedback_SpiritsCanOnlyBeUsedByShades"
"Gamecode.dll","AOClient","Feedback","Feedback_StationaryItemTooFar"
"Gamecode.dll","AOClient","Feedback","Feedback_StuckAvailable"
"Gamecode.dll","AOClient","Feedback","Feedback_StuckResolved"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetAlreadyContainsUniqueItem"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetBreedMustBe"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetCantBeInFight"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetHasSurrendered"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsAlreadyDead"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsInADistrictWithHigherSuppression"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsNotInFight"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsOutsideRange"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsOutsideSpecialAttackRange"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsSurrendering"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetIsUnableToReceive"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeAController"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeFighting"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeInATeam"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeInOrgWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeInRaidWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeInTeamWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeSelf"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustBeSitting"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustHaveAlienInvasion"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustHaveBoosterpack1"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustHaveExpansionpack1"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustHaveLostEden"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustHaveLOX"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustNotBeInATeam"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustNotBeInOrgWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustNotBeInRaidWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetMustNotBeInTeamWith"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetNotInLineOfSight"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetNotInMech"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetOutOfRangeForNanoprogram"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetOutsideRangeForTrade"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetSexMustBe"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetSideMustBe"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetSideMustNotBe"
"Gamecode.dll","AOClient","Feedback","Feedback_TargetSlotIsNotEmpty"
"Gamecode.dll","AOClient","Feedback","Feedback_TeamLoot"
"Gamecode.dll","AOClient","Feedback","Feedback_TeamLootAll"
"Gamecode.dll","AOClient","Feedback","Feedback_TeamMemberLinkdead"
"Gamecode.dll","AOClient","Feedback","Feedback_TeamMemberWentLinkDead"
"Gamecode.dll","AOClient","Feedback","Feedback_TemporaryItemsCantBeMovedIntoBag"
"Gamecode.dll","AOClient","Feedback","Feedback_TemporaryItemsCantBeMovedIntoBank"
"Gamecode.dll","AOClient","Feedback","Feedback_TemporaryItemsNotInChest"
"Gamecode.dll","AOClient","Feedback","Feedback_TheNewItemIsOfExcellentQuality"
"Gamecode.dll","AOClient","Feedback","Feedback_TheQualityOfNewItemIsPoor"
"Gamecode.dll","AOClient","Feedback","Feedback_TheQualityOfTheItemIsOK"
"Gamecode.dll","AOClient","Feedback","Feedback_TheSelectedTargetNeedsToBeNPC"
"Gamecode.dll","AOClient","Feedback","Feedback_TheTargetMustBeInYourOrg"
"Gamecode.dll","AOClient","Feedback","Feedback_TheTargetMustBeInYourTeam"
"Gamecode.dll","AOClient","Feedback","Feedback_ThirdSpecializationCompleted"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisEffectCanOnlyBeUtilitizedBy"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisEffectCantBeUtilitizedBy"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisIsANoDropItem"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisItemCantBeLifted"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisItemRequiresComputerDeck"
"Gamecode.dll","AOClient","Feedback","Feedback_ThisWeaponDoesntWorkAgainstThisTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_TooFarAway"
"Gamecode.dll","AOClient","Feedback","Feedback_TookPointsOfFallDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_TowersCanOnlyBeAttackedWhenGaslevelBelow75"
"Gamecode.dll","AOClient","Feedback","Feedback_TradeCancelled"
"Gamecode.dll","AOClient","Feedback","Feedback_TrapDetected"
"Gamecode.dll","AOClient","Feedback","Feedback_TwoItemsAreTheSame"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToAttackTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToExecuteNanoprogramTargetNotFound"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToExecuteOnThisTarget"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToExecuteProgramsMustStandStill"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToPerformThisAction"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToUnwear"
"Gamecode.dll","AOClient","Feedback","Feedback_UnableToWear"
"Gamecode.dll","AOClient","Feedback","Feedback_UnequipBeforeEquippingSocial"
"Gamecode.dll","AOClient","Feedback","Feedback_UnwearForbiddenHere"
"Gamecode.dll","AOClient","Feedback","Feedback_UseAggDefSlider"
"Gamecode.dll","AOClient","Feedback","Feedback_UseASurgeryClinic"
"Gamecode.dll","AOClient","Feedback","Feedback_WaitForCurrentNanoprogram"
"Gamecode.dll","AOClient","Feedback","Feedback_WaitForCurrentProgramActivation"
"Gamecode.dll","AOClient","Feedback","Feedback_WasAttackedByForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_WasAttackedByForPointsOfDamageFrom"
"Gamecode.dll","AOClient","Feedback","Feedback_WasAttackedByNanobots"
"Gamecode.dll","AOClient","Feedback","Feedback_WasAttackedByNanobotsFrom"
"Gamecode.dll","AOClient","Feedback","Feedback_WeaponIsAlreadyFullyLoaded"
"Gamecode.dll","AOClient","Feedback","Feedback_WearingDisabledWhenItemsInOverflow"
"Gamecode.dll","AOClient","Feedback","Feedback_WearingItemsForbiddenHere"
"Gamecode.dll","AOClient","Feedback","Feedback_WereHitForPointsOfDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_WrongAmmotype"
"Gamecode.dll","AOClient","Feedback","Feedback_WrongTargetSelected"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAbsorbedDamage"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAcceptedSurrender"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAlreadyHaveUniqueName"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAreAlreadyInATrade"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAreNotAllowedToExecuteFriendlyOnEnemy"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAreNotAllowedToExecuteFriendlyOnOppositeSide"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAreNotAllowedToExecuteNanoprogram"
"Gamecode.dll","AOClient","Feedback","Feedback_YouAreNotMemberOfTeam"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCannotAttackThisPlayerTooFarAwayInLevel"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCannotAttackThisTowerTooFarAwayInLevel"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCannotAttackYourPet"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCanNotDoThisWithAVehicleEquipped"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCannotTradeFromYourBank"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantAttackThisItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantAttackWhileSwimming"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantAttackYourself"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantBePolymorphed"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantDoThisWhileFalling"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantExecuteNanoprogramsOnItems"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantExecuteNanoprogramsWhileCrawling"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantExecuteNanoprogramsWhileFalling"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantExecuteNanoprogramsWhileSwimming"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantFightAtTheMoment"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantLootNoDropItems"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantMove"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantPickThisLock"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantSneakInVehicle"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantSplitThisItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantUseOnVehicles"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCantWearStackedItems"
"Gamecode.dll","AOClient","Feedback","Feedback_YouCanWieldNoWeapons"
"Gamecode.dll","AOClient","Feedback","Feedback_YouEndSneaking"
"Gamecode.dll","AOClient","Feedback","Feedback_YouFeelOkAgain"
"Gamecode.dll","AOClient","Feedback","Feedback_YouGotANewMission"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHaveBeenDetected"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHaveNoPet"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHaveNoServiceTower"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHaveReceivedIncreasePoints"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHealed"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHitOtherByNanobots"
"Gamecode.dll","AOClient","Feedback","Feedback_YouHitOtherWith"
"Gamecode.dll","AOClient","Feedback","Feedback_YouLockedTheItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustBeInShadowlands"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustBeSitting"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustBeStandingUpToExecuteNanoprogram"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustCarryTheContainer"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustCarryTheItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustHaveAlienInvasion"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustHaveBoosterpack1"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustHaveExpansionpack1"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustHaveLostEden"
"Gamecode.dll","AOClient","Feedback","Feedback_YouMustHaveLOX"
"Gamecode.dll","AOClient","Feedback","Feedback_YouNeed2SlotsForItems"
"Gamecode.dll","AOClient","Feedback","Feedback_YouNeedAtLeastMultipleMelee"
"Gamecode.dll","AOClient","Feedback","Feedback_YouNeedAtLeastMultipleRanged"
"Gamecode.dll","AOClient","Feedback","Feedback_YouNeedAtLeastRemainingNano"
"Gamecode.dll","AOClient","Feedback","Feedback_YouNeedToSelectATargetForProgram"
"Gamecode.dll","AOClient","Feedback","Feedback_YourDamageShieldHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_YoureNotAllowedToUseItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YoureUnableToAttack"
"Gamecode.dll","AOClient","Feedback","Feedback_YourNanoExecutionGotInterrupted"
"Gamecode.dll","AOClient","Feedback","Feedback_YourNanoProgramStoppedRunning"
"Gamecode.dll","AOClient","Feedback","Feedback_YourReflectShieldHitOther"
"Gamecode.dll","AOClient","Feedback","Feedback_YouStartSneaking"
"Gamecode.dll","AOClient","Feedback","Feedback_YouSuccededDisarmingMine"
"Gamecode.dll","AOClient","Feedback","Feedback_YouSuccededDisarmingTrap"
"Gamecode.dll","AOClient","Feedback","Feedback_YouTriedToHitMissed"
"Gamecode.dll","AOClient","Feedback","Feedback_YouUnlockedTheItem"
"Gamecode.dll","AOClient","Feedback","Feedback_YouWereAttackedByNanobotsFrom"
"Gamecode.dll","AOClient","Feedback","Feedback_YouWereDrained"
"Gamecode.dll","AOClient","Feedback","Feedback_YouWereHitByDamageShield"
"Gamecode.dll","AOClient","Feedback","Feedback_YouWereHitByReflectShield"
"Gamecode.dll","AOClient","Feedback","Feedback_YouWereHitForPointsOfDamage"
"Gamecode.dll","AOClient","IIRType","@CreateQuestIIR_t"
