CanonicalEnemyKey,EnemyName,Zone,PlayfieldId,Source,Confidence,Notes
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Rome Green Backyard 7,3056,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Rome Green Backyard 8,3057,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Rome Green Backyard 9,3058,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Rome Green Backyard 10,3059,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-301827,hoverchair_nanomage_male_christmas_green,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302511,dancing normal atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302511,dancing normal atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30252,giant snake,Newland Desert,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30252,giant snake,Andromeda,590,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30252,giant snake,Belial Forest,605,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30252,giant snake,Central Artery Valley,655,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30258,biofreak noskin,Omni Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-302651,invisible character,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302651,invisible character,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302651,invisible character,Character Creation Lab Dng,896,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302979,dancing atrox energy boss,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302979,dancing atrox energy boss,Omni Training,950,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-302979,dancing atrox energy boss,Clan Training,952,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30346,bronto mama,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30354,salamander,Varmint Woods,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30354,salamander,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30360,minibull,Newland Desert,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30371,aquaan queen,Omni Forest,125,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30375,mutant mantis,Aegean,125,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30375,mutant mantis,Varmint Woods,505,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30375,mutant mantis,Perpetual Wastelands,560,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-30377,stone plant,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30379,skin spider,Wailing Wastes,551,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30379,skin spider,Central Artery Valley,590,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30379,skin spider,Varmint Woods,600,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30379,skin spider,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30379,skin spider,Neutral Insurance building,1510,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30383,hammerbeast,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30383,hammerbeast,Wailing Wastes,551,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-30383,hammerbeast,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-304767,alien bomb christmas,Newland Desert,565,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-304767,alien bomb christmas,Christmas Workshop (dng),6028,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305053,cerubins reborn tentacle,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Avalon,505,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Greater Tir County,647,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Dng: Temple of Three Winds,1931,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Pandemonium Caina,4328,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Pandemonium Antenora,4329,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Pandemonium Ptolemea,4330,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Pandemonium Instance,4389,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Pandemonium Notum Vein,4390,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,West Buggy (DONT DELETE),4504,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,West of Elysium,4541,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Adonis City,4872,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Three Craters West,6101,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-305587,nano_freak_2020 - guardian of the three,Three Craters East,6102,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-31114,rhinoman female,Newland Desert,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31114,rhinoman female,Omni Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31114,rhinoman female,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31114,rhinoman female,Aegean,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31762,desert eremite,Shadowlands,4543,https://wiki.aodb.us/wiki/Shadowlands_Missions,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31907,bileswarm colossus,Varmint Woods,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31907,bileswarm colossus,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31909,bileswarm worker,Varmint Woods,655,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-31909,bileswarm worker,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-32419,sewer snake,Newland Desert,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-32419,sewer snake,Andromeda,590,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-32419,sewer snake,Belial Forest,605,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-32419,sewer snake,Central Artery Valley,655,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38383,enigma floatpot,Central Artery Valley,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38383,enigma floatpot,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38385,drill tentacle,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-38387,clawfinger,Wailing Wastes,551,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-38389,anun,Aegean,505,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38389,anun,Perpetual Wastelands,570,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38389,anun,Central Artery Valley,585,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38394,nanofreak,Belial Forest,505,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-38394,nanofreak,Central Artery Valley,590,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40063,rollerrat queen,Aegean,125,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40063,rollerrat queen,Wailing Wastes,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40067,shark,Southern Fouls Hills,615,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-40071,enigma dog,Central Artery Valley,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40071,enigma dog,Belial Forest,,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40073,cannon,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-40075,blubbag,Omni Forest,551,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40075,blubbag,Aegean,585,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40075,blubbag,Wailing Wastes,600,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40075,blubbag,Varmint Woods,716,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-40482,gator,Deep Artery Valley,595,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-41652,battlesuit-wearing character,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-41652,battlesuit-wearing character,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-41652,battlesuit-wearing character,Character Creation Lab Dng,896,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-42979,mutant king,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-42979,mutant king,Broken Shores AI movie,4898,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-42979,mutant king,Broken Shores AI Demo,4899,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-42981,skeleton atrox,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-42981,skeleton atrox,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-44143,unfinished breed failed,Avalon,505,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-45603,unfinished breed,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-45603,unfinished breed,Holes in the Wall,791,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-45603,unfinished breed,Character Creation Lab Dng,896,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-45872,enigma tree,Central Artery Valley,595,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-45872,enigma tree,Belial Forest,600,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-45874,buzzsaw,Newland Desert,565,https://wiki.aodb.us/wiki/Dyna_Camps_by_level,COMMUNITY_DOCUMENTED,Documented family association
rdb-1040023-45878,mutant king tentacle,Omni Forest,716,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-55648,alienpod spider,Wailing Wastes,551,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-55648,alienpod spider,Central Artery Valley,590,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-55648,alienpod spider,Varmint Woods,600,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-55648,alienpod spider,Andromeda,655,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-55648,alienpod spider,Neutral Insurance building,1510,RDB text,INFERRED_CORRELATION,Name-token correlation
rdb-1040023-95799,galway,Southern Artery Valley,610,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-95799,galway,Galway County,685,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-95799,galway,Galway Shire,687,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-95799,galway,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-95799,galway,Rome Park,730,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Avalon,505,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Old Athen,540,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,West Athens,545,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Athen Shire,550,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Coast of Peace,556,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Mort,560,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Newland Desert,565,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Newland,567,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Tir,640,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Tir County,646,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Coast of Tranquility,656,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Broken Shores,665,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Clondyke,670,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Galway County,685,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Omni1-HEADQUARTER,700,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Omni1 Entertainment,705,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Omni-1 Trade,710,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Rome Park,730,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,4 Holes,760,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Bio MARE,1941,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Dng: High Level ToTW,1943,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Acheron_Ely_unre,4211,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Letha_scheol_red,4212,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Styx_ado_red,4213,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Eridan_pen_red,4214,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Phlegethas1_inf_red,4215,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Acheron_Ely_unre,4220,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Letha_scheol_unre,4221,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Styx_ado_unre,4222,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Eridan_pen_unre,4223,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Maze_Phlegethas_inf_unre,4224,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,BS Signup (dng),6007,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Three Craters West,6101,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Three Craters East,6102,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-96195,metapet combat,Antiques n' Stuff,7013,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Needed PF-stuff 1,100,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Coast of Peace,556,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Pleasant Meadows,630,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Stret East Bank,635,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Coast of Tranquility,656,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Lush Fields,695,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,4 Holes,760,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Stret West Bank,790,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99456,hover boat ferry,Coast of Harmony,4894,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99902,grid default character,Andromeda,655,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99902,grid default character,Borealis,800,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
rdb-1040023-99902,grid default character,Character Creation Lab Dng,896,RDB text,RDB_TEMPLATE_NAME,Name-token correlation
family-blubbag,blubbag,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1740x1940 approximate boss 20; minions 15-20
family-blubbag,blubbag,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1710x1720 approximate boss 30; minions 25-30
family-blubbag,blubbag,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1680x1730 approximate boss 30; minions 25-30
family-flea,flea,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1420x2620 approximate boss 35; minions 25-30
family-flea,flea,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1580x2780 approximate boss 35; minions 25-30
family-flea,flea,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2100x2340 approximate boss 35; minions 25-30
family-leet,leet,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1340x1900 approximate boss 40; minions 30-35
family-android,android,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 980x380 approximate boss 50; minions 40-45
family-hound,hound,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1620x2060 approximate boss 50; minions 40-45
family-rollerrat,rollerrat,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1860x2780 approximate boss 50; minions 40-45
family-hound,hound,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2140x980 approximate boss 60; minions 45-50
family-manteze,manteze,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1420x700 approximate boss 60; minions 45-50
family-manteze,manteze,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1180x940 approximate boss 60; minions 45-50
family-mechdog,mechdog,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1100x1700 approximate boss 60; minions 45-50
family-android,android,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 860x2340 approximate boss 65; minions 50-55
family-tentacle-mutant,tentacle mutant,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 660x820 approximate boss 70; minions (no mobs)
family-android,android,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 380x2300 approximate boss 70; minions 55-60
family-hound,hound,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 820x980 approximate boss 70; minions 55-60
family-anun,anun,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1300x1530 approximate boss 75; minions 60-65
family-manteze,manteze,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2060x740 approximate boss 75; minions 60-65
family-rhinoman,rhinoman,Aegean,585,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 460x340 approximate boss 75; minions 60-65
family-leet,leet,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1380x2700 approximate boss 40; minions 30-35
family-hammerbeast,hammerbeast,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1700x2740 approximate boss 45; minions 35-40
family-scorpiod,scorpiod,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1220x2100 approximate boss 50; minions 40-45
family-shadowmutant,shadowmutant,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 3020x2220 approximate boss 70; minions 50-55
family-hound,hound,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 460x580 approximate boss 70; minions 55-60
family-snake,snake,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1180x1420 approximate boss 80; minions 60-65
family-hammerbeast,hammerbeast,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 4180x420 approximate boss 85; minions 70-75
family-spider,spider,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2940x2020 approximate boss 95; minions 75-80
family-spider,spider,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2220x1500 approximate boss 95; minions 75-80
family-shadowmutant,shadowmutant,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 4520x1150 approximate boss 100; minions 80-85
family-snake,snake,Andromeda,,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 3020x300 approximate boss 105; minions 85-90
family-pit-lizard,pit lizard,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1450x665 approximate boss 175; minions 160-165
family-enigma,enigma,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1660x3100 approximate boss 135; minions 110-115
family-ottou,ottou,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2120x2980 approximate boss 135; minions 110-115
family-ninja-droid,ninja droid,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 380x2260 approximate boss 150; minions 125-130
family-bileswarm,bileswarm,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 1700x2580 approximate boss 160; minions (no mobs)
family-ninja-droid,ninja droid,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 2500x2140 approximate boss 160; minions 135-140
family-enigma,enigma,Belial Forest,605,SRC-DYNA-ODT-001,COMMUNITY_DOCUMENTED,DOCUMENTED_STATIC_SPAWN 580x1820 approximate boss 165; minions 135-140
