CanonicalEnemyKey,MonsterDataId,TemplateId,DynelType,DisplayName,InternalName,EnemyFamily,EnemyArchetype,Faction,Side,ExpansionOrDataset,IsAttackable,IsHostileByDefault,IsBoss,IsUnique,IsQuestEnemy,IsMissionOnly,IsPetLike,IsTurret,MinimumLevel,MaximumLevel,ExactLevel,LevelSource,PlayfieldIds,PlayfieldNames,ZoneNames,DungeonNames,SpawnDefinitionIds,SpawnCoordinatesWhenAvailable,WeaponTemplateIds,WeaponNames,WeaponCategories,VisibleWeapon,AttackTemplateIds,AttackTypes,DamageTypes,AttackRange,AttackTime,RechargeTime,SpecialAttacks,NanoProgramIds,NanoProgramNames,SourceRecordIds,SourceDatFiles,EvidenceQuality,UnresolvedFields
rdb-1040023-283993,283993,283993,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_opifex_male - 3 tricks,hoverboard_c_violet_opifex_male - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283993, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-283994,283994,283994,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_opifex_female - 3 tricks,hoverboard_c_violet_opifex_female - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283994, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-283996,283996,283996,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_solitus_male_robe - 3 tricks,hoverboard_c_violet_solitus_male_robe - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283996, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-283997,283997,283997,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_solitus_female_robe - 3 tricks,hoverboard_c_violet_solitus_female_robe - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283997, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-283998,283998,283998,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_atrox_robe - 3 tricks,hoverboard_c_violet_atrox_robe - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283998, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-283999,283999,283999,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_opifex_male_robe - 3 tricks,hoverboard_c_violet_opifex_male_robe - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 283999, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284000,284000,284000,NPC_OR_MONSTER_TEMPLATE,hoverboard_c_violet_opifex_female_robe - 3 tricks,hoverboard_c_violet_opifex_female_robe - 3 tricks,tricks,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284000, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",INFERRED_CORRELATION,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284072,284072,284072,NPC_OR_MONSTER_TEMPLATE,hoverchair_solitus_male_halloween,hoverchair_solitus_male_halloween,halloween,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284072, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284144,284144,284144,NPC_OR_MONSTER_TEMPLATE,hoverchair_solitus_female_halloween,hoverchair_solitus_female_halloween,halloween,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284144, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284146,284146,284146,NPC_OR_MONSTER_TEMPLATE,hoverchair_opifex_female_halloween,hoverchair_opifex_female_halloween,halloween,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284146, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284147,284147,284147,NPC_OR_MONSTER_TEMPLATE,hoverchair_opifex_male_halloween,hoverchair_opifex_male_halloween,halloween,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284147, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284149,284149,284149,NPC_OR_MONSTER_TEMPLATE,hoverchair_atrox_halloween,hoverchair_atrox_halloween,halloween,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284149, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284152,284152,284152,NPC_OR_MONSTER_TEMPLATE,solitus_female_catgirl_two,solitus_female_catgirl_two,two,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284152, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
rdb-1040023-284154,284154,284154,NPC_OR_MONSTER_TEMPLATE,solitus_female_catgirl_one,solitus_female_catgirl_one,one,,,,,,,,,,,,False,,,,,[],[],[],[],[],[],[],[],"[""NO_REFERENCE_FOUND""]",,[],[],[],,,,[],[],[],"[{""RecordId"": 284154, ""RecordType"": 1040023}]","[""AORebirth/Datafiles/items.dat"", ""AORebirth/Datafiles/nanos.dat"", ""AORebirth/Datafiles/playfields.dat"", ""C:\\Funcom\\Anarchy Online\\cd_image\\data\\db\\ResourceDatabase.idx""]",RDB_TEMPLATE_NAME,"[""MinimumLevel"", ""PlayfieldIds"", ""WeaponTemplateIds"", ""AttackTemplateIds""]"
