"Id","Hash","LowId","HighId","MinQl","MaxQl","Active","AdminDescription","Issues"
"315738","Tool","36782","36777","20","40","1","Belt Component Platform Ti-200X",""
"315739","Tool","36777","36785","40","80","1","Belt Component Platform 300X",""
"315740","Tool","36785","36784","80","120","1","Belt Component Platform 4IX",""
"315741","Tool","36784","36787","120","200","1","Belt Component Platform 5000",""
"315742","Tool","36787","36787","200","200","1","Belt Component Platform 6K-X",""
"315743","Tool","95576","95576","1","1","1","Bomb Disarmament Tools",""
"315744","Tool","158019","158019","10","200","1","Chemical Deflection Shield",""
"315745","Tool","158038","158038","10","200","1","Energy Deflection Shield",""
"315746","Tool","31837","31837","1","1","1","Floating Torch",""
"315747","Tool","87810","87810","1","200","1","Hacker Tool",""
"315748","Tool","121305","121304","120","200","1","Information Tool - Aggressive",""
"315749","Tool","121306","121307","200","200","1","Information Tool - Level",""
"315750","Tool","121309","121308","1","1","1","Information Tool - Life and Nano Points",""
"315751","Tool","95577","95577","1","1","1","Lock Pick",""
"315752","Tool","81757","81757","1","200","1","Low Level Clans Application Form",""
"315753","Tool","81753","81753","1","200","1","Low Level Omni-Tek Application Form",""
"315754","Tool","28564","28564","1","1","1","Mission Key Duplicator.",""
"315755","Tool","95518","95519","1","200","1","Nano Formula Recompiler",""
"315756","Tool","161699","161699","1","1","1","Nano Programming Interface",""
"315757","Tool","29738","29738","1","1","1","Night Vision Goggles",""
"315758","Tool","88373","88373","1","200","1","Yatamutchy Movement Predictor -X7B",""
"313767","TraN","121507","121507","74","74","1","Nano Crystal (Accomplished Health Haggler)",""
"313784","TraN","78434","78434","103","103","1","Nano Crystal (Advanced Health Freeloader)",""
"313785","TraN","78424","78424","30","30","1","Nano Crystal (Advanced Health Funnel)",""
"313806","TraN","121518","121518","4","4","1","Nano Crystal (Amateur Health Haggler)",""
"313817","TraN","121519","121519","17","17","1","Nano Crystal (Apprentice Health Haggler)",""
"313818","TraN","30804","30804","24","24","1","Nano Crystal (Apprentice: Electrical Engineering)",""
"313819","TraN","30758","30758","27","27","1","Nano Crystal (Apprentice: Field Quantum Physics)",""
"313820","TraN","30759","30759","30","30","1","Nano Crystal (Apprentice: Mechanical Engineering)",""
"313821","TraN","29103","29103","33","33","1","Nano Crystal (Apprentice: Pharmaceuticals)",""
"313822","TraN","29102","29102","33","33","1","Nano Crystal (Apprentice: Weapon Smithing)",""
"313846","TraN","226749","226749","219","219","1","Nano Crystal (Attenuate Defense)",""
"313860","TraN","118254","118254","44","44","1","Nano Crystal (Average Delayed Health Payment)",""
"313864","TraN","30764","30764","7","7","1","Nano Crystal (Balanced Striker)",""
"313926","TraN","142776","142776","97","97","1","Nano Crystal (Brain Bender)",""
"313927","TraN","142772","142772","50","50","1","Nano Crystal (Brain Swap)",""
"313940","TraN","100454","100454","33","33","1","Nano Crystal (Bright Shiny Sparkling Thing)",""
"313944","TraN","30766","30766","96","96","1","Nano Crystal (Bulk Trader)",""
"313960","TraN","121520","121520","34","34","1","Nano Crystal (Capable Health Haggler)",""
"314003","TraN","118259","118259","37","37","1","Nano Crystal (Commonplace Delayed Health Payment)",""
"314049","TraN","142775","142775","74","74","1","Nano Crystal (Deep Thought)",""
"314060","TraN","118260","118260","70","70","1","Nano Crystal (Delayed Health Payment)",""
"314065","TraN","85899","85899","80","80","1","Nano Crystal (Deprive Skills (Advanced))",""
"314066","TraN","85896","85896","24","24","1","Nano Crystal (Deprive Skills (Average))",""
"314067","TraN","85898","85898","33","33","1","Nano Crystal (Deprive Skills (Lesser))",""
"314068","TraN","85897","85897","57","57","1","Nano Crystal (Deprive Skills (Major))",""
"314069","TraN","85895","85895","14","14","1","Nano Crystal (Deprive Skills (Minor))",""
"314070","TraN","85894","85894","4","4","1","Nano Crystal (Deprive Skills (Weak))",""
"314071","TraN","85900","85900","43","43","1","Nano Crystal (Deprive Skills)",""
"314074","TraN","56262","56262","109","109","1","Nano Crystal (Detain Customer)",""
"314099","TraN","100452","100452","20","20","1","Nano Crystal (Distract with Trinkets)",""
"314101","TraN","100453","100453","47","47","1","Nano Crystal (Distracting Baubles)",""
"314103","TraN","85888","85888","113","113","1","Nano Crystal (Divest Skills (Minor))",""
"314104","TraN","85887","85887","93","93","1","Nano Crystal (Divest Skills (Weak))",""
"314115","TraN","91395","91395","113","113","1","Nano Crystal (Draw AC (Minor))",""
"314116","TraN","91390","91390","93","93","1","Nano Crystal (Draw AC (Weak))",""
"314124","TraN","99630","99630","99","99","1","Nano Crystal (Dubious Accounting)",""
"314134","TraN","118255","118255","31","31","1","Nano Crystal (Elementary Delayed Health Payment)",""
"314138","TraN","56261","56261","76","76","1","Nano Crystal (Embrace of Greed)",""
"314165","TraN","99629","99629","40","40","1","Nano Crystal (Enforced Loan)",""
"314205","TraN","121516","121516","97","97","1","Nano Crystal (Expert Health Haggler)",""
"314206","TraN","99628","99628","50","50","1","Nano Crystal (Extended Line of Credit)",""
"314235","TraN","118257","118257","8","8","1","Nano Crystal (Feeble Delayed Health Payment)",""
"314284","TraN","30771","30771","20","20","1","Nano Crystal (Frequent Customer)",""
"314318","TraN","100451","100451","106","106","1","Nano Crystal (Glittering Plaything)",""
"314338","TraN","78433","78433","113","113","1","Nano Crystal (Greater Health Freeloader)",""
"314339","TraN","78423","78423","33","33","1","Nano Crystal (Greater Health Funnel)",""
"314347","TraN","99626","99626","80","80","1","Nano Crystal (Greater Strip Assets)",""
"314385","TraN","78432","78432","86","86","1","Nano Crystal (Health Freeloader)",""
"314386","TraN","78421","78421","20","20","1","Nano Crystal (Health Funnel)",""
"314396","TraN","81929","81929","30","30","1","Nano Crystal (Hired Hands)",""
"314400","TraN","30773","30773","90","90","1","Nano Crystal (Hostile Takeover)",""
"314450","TraN","30775","30775","80","80","1","Nano Crystal (Journeyman: Electrical Engineering)",""
"314451","TraN","30776","30776","80","80","1","Nano Crystal (Journeyman: Field Quantum Physics)",""
"314452","TraN","30777","30777","83","83","1","Nano Crystal (Journeyman: Mechanical Engineer)",""
"314453","TraN","30778","30778","86","86","1","Nano Crystal (Journeyman: Pharmaceutical)",""
"314454","TraN","30779","30779","86","86","1","Nano Crystal (Journeyman: Weapon Smithing)",""
"314468","TraN","30266","30266","24","24","1","Nano Crystal (Lend Nano: 100)",""
"314469","TraN","30780","30780","53","53","1","Nano Crystal (Lend Nano: 250)",""
"314470","TraN","30781","30781","10","10","1","Nano Crystal (Lend Nano: 50)",""
"314471","TraN","30782","30782","116","116","1","Nano Crystal (Lend Nano: 500)",""
"314490","TraN","118253","118253","57","57","1","Nano Crystal (Lesser Delayed Health Payment)",""
"314491","TraN","56259","56259","1","1","1","Nano Crystal (Lesser Detain Customer)",""
"314492","TraN","56266","56266","14","14","1","Nano Crystal (Lesser Embrace of Greed)",""
"314502","TraN","78430","78430","80","80","1","Nano Crystal (Lesser Health Freeloader)",""
"314503","TraN","78420","78420","17","17","1","Nano Crystal (Lesser Health Funnel)",""
"314544","TraN","99623","99623","7","7","1","Nano Crystal (Line of Credit)",""
"314545","TraN","78428","78428","70","70","1","Nano Crystal (Lossy Health Freeloader)",""
"314546","TraN","78418","78418","10","10","1","Nano Crystal (Lossy Health Funnel)",""
"314552","TraN","118249","118249","100","100","1","Nano Crystal (Major Delayed Health Payment)",""
"314553","TraN","78431","78431","93","93","1","Nano Crystal (Major Health Freeloader)",""
"314554","TraN","78422","78422","24","24","1","Nano Crystal (Major Health Funnel)",""
"314560","TraN","30790","30790","14","14","1","Nano Crystal (Margin Call)",""
"314570","TraN","121514","121514","116","116","1","Nano Crystal (Masterly Health Haggler)",""
"314589","TraN","142774","142774","34","34","1","Nano Crystal (Mental Switcheroo)",""
"314609","TraN","118250","118250","21","21","1","Nano Crystal (Minor Delayed Health Payment)",""
"314612","TraN","78429","78429","60","60","1","Nano Crystal (Minor Health Freeloader)",""
"314613","TraN","78419","78419","7","7","1","Nano Crystal (Minor Health Funnel)",""
"314652","TraN","121515","121515","11","11","1","Nano Crystal (Novice Health Haggler)",""
"314657","TraN","99622","99622","24","24","1","Nano Crystal (Overdraught)",""
"314679","TraN","118251","118251","14","14","1","Nano Crystal (Patchy Delayed Health Payment)",""
"314680","TraN","78426","78426","50","50","1","Nano Crystal (Patchy Health Freeloader)",""
"314681","TraN","78416","78416","4","4","1","Nano Crystal (Patchy Health Funnel)",""
"314691","TraN","142743","142743","100","100","1","Nano Crystal (Personal Grid Beacon)",""
"314722","TraN","85879","85879","103","103","1","Nano Crystal (Plunder Skills (Weak))",""
"314732","TraN","121511","121511","27","27","1","Nano Crystal (Practiced Health Haggler)",""
"314741","TraN","121508","121508","87","87","1","Nano Crystal (Professional Health Haggler)",""
"314742","TraN","121509","121509","41","41","1","Nano Crystal (Proficient Health Haggler)",""
"314743","TraN","56260","56260","37","37","1","Nano Crystal (Profiteer's Grip)",""
"314745","TraN","142777","142777","17","17","1","Nano Crystal (Project Thought Patterns)",""
"314765","TraN","82243","82243","83","83","1","Nano Crystal (Pyramid Marketing)",""
"314766","TraN","118247","118247","87","87","1","Nano Crystal (Quality Delayed Health Payment)",""
"314786","TraN","85878","85878","86","86","1","Nano Crystal (Ransack Skills (Advanced))",""
"314787","TraN","85875","85875","30","30","1","Nano Crystal (Ransack Skills (Average))",""
"314788","TraN","85877","85877","40","40","1","Nano Crystal (Ransack Skills (Lesser))",""
"314789","TraN","85876","85876","70","70","1","Nano Crystal (Ransack Skills (Major))",""
"314790","TraN","85874","85874","20","20","1","Nano Crystal (Ransack Skills (Minor))",""
"314791","TraN","85873","85873","10","10","1","Nano Crystal (Ransack Skills (Weak))",""
"314792","TraN","85880","85880","50","50","1","Nano Crystal (Ransack Skills)",""
"314799","TraN","92197","92197","106","106","1","Nano Crystal (Redeem AC (Minor))",""
"314800","TraN","92189","92189","90","90","1","Nano Crystal (Redeem AC (Weak))",""
"314814","TraN","30798","30798","80","80","1","Nano Crystal (Riding Shotgun)",""
"314854","TraN","99620","99620","63","63","1","Nano Crystal (Shady Acquisition)",""
"314871","TraN","91378","91378","103","103","1","Nano Crystal (Siphon AC (Minor))",""
"314872","TraN","91381","91381","86","86","1","Nano Crystal (Siphon AC (Weak))",""
"314873","TraN","121374","121374","113","113","1","Nano Crystal (Skill Wrangler (Advanced))",""
"314874","TraN","121375","121375","34","34","1","Nano Crystal (Skill Wrangler (Commonplace))",""
"314875","TraN","121372","121372","70","70","1","Nano Crystal (Skill Wrangler (Inferior))",""
"314876","TraN","121370","121370","41","41","1","Nano Crystal (Skill Wrangler (Lossy))",""
"314877","TraN","121368","121368","97","97","1","Nano Crystal (Skill Wrangler (Major))",""
"314878","TraN","121366","121366","21","21","1","Nano Crystal (Skill Wrangler (Minor))",""
"314879","TraN","121367","121367","14","14","1","Nano Crystal (Skill Wrangler (Patchy))",""
"314880","TraN","121360","121360","8","8","1","Nano Crystal (Skill Wrangler (Weak))",""
"314881","TraN","121369","121369","54","54","1","Nano Crystal (Skill Wrangler Lesser)",""
"314882","TraN","121376","121376","84","84","1","Nano Crystal (Skill Wrangler)",""
"314883","TraN","121510","121510","47","47","1","Nano Crystal (Skilled Health Haggler)",""
"314901","TraN","78427","78427","40","40","1","Nano Crystal (Sophisticated Health Funnel)",""
"314919","TraN","30799","30799","24","24","1","Nano Crystal (Sticky Ground)",""
"314925","TraN","99619","99619","33","33","1","Nano Crystal (Strip Assets)",""
"314933","TraN","121521","121521","54","54","1","Nano Crystal (Successful Health Haggler)",""
"314970","TraN","142773","142773","4","4","1","Nano Crystal (Swap Psyche)",""
"315001","TraN","121359","121359","47","47","1","Nano Crystal (Team Skill Wrangler (Commonplace))",""
"315002","TraN","121356","121356","77","77","1","Nano Crystal (Team Skill Wrangler (Lesser))",""
"315003","TraN","121354","121354","60","60","1","Nano Crystal (Team Skill Wrangler (Lossy))",""
"315004","TraN","121352","121352","107","107","1","Nano Crystal (Team Skill Wrangler (Major))",""
"315005","TraN","121353","121353","37","37","1","Nano Crystal (Team Skill Wrangler (Minor))",""
"315006","TraN","121351","121351","27","27","1","Nano Crystal (Team Skill Wrangler (Patchy))",""
"315007","TraN","121348","121348","18","18","1","Nano Crystal (Team Skill Wrangler (Weak))",""
"315008","TraN","121361","121361","93","93","1","Nano Crystal (Team Skill Wrangler)",""
"315042","TraN","92185","92185","119","119","1","Nano Crystal (Traffic AC (Minor))",""
"315043","TraN","92182","92182","96","96","1","Nano Crystal (Traffic AC (Weak))",""
"315053","TraN","100448","100448","63","63","1","Nano Crystal (Trinkets and Toys)",""
"315057","TraN","235284","235284","170","170","1","Nano Crystal (Umbral Wrangler (Advanced))",""
"315058","TraN","99618","99618","17","17","1","Nano Crystal (Unfriendly Merger)",""
"315081","TraN","142747","142747","70","70","1","Nano Crystal (Walk The Grid)",""
"315088","TraN","78425","78425","47","47","1","Nano Crystal (Weak Health Freeloader)",""
"315147","TraN","203967","203967","67","67","1","NanoCrystal (Passage for One)",""
"315181","TraN","203785","203785","40","40","1","NanoCrystal (Writ of Mobility)",""
"316318","WpA","271876","271877","153","153","1","Live ICC terminal stock ICCWepA",""
"316319","WpA","271876","271877","182","182","1","Live ICC terminal stock ICCWepA",""
"316320","WpA","271493","271494","149","149","1","Live ICC terminal stock ICCWepA",""
"316321","WpA","271493","271494","161","161","1","Live ICC terminal stock ICCWepA",""
"316322","WpA","271215","271216","169","169","1","Live ICC terminal stock ICCWepA",""
"316323","WpA","271749","271750","145","145","1","Live ICC terminal stock ICCWepA",""
"316324","WpA","271749","271750","170","170","1","Live ICC terminal stock ICCWepA",""
"316325","WpA","271469","271470","132","132","1","Live ICC terminal stock ICCWepA",""
"316326","WpA","271477","271478","180","180","1","Live ICC terminal stock ICCWepA",""
"316327","WpA","271084","271085","122","122","1","Live ICC terminal stock ICCWepA",""
"316328","WpA","271354","271355","167","167","1","Live ICC terminal stock ICCWepA",""
"316329","WpA","271354","271355","172","172","1","Live ICC terminal stock ICCWepA",""
"316330","WpA","271205","271206","113","113","1","Live ICC terminal stock ICCWepA",""
"316331","WpA","271205","271206","190","190","1","Live ICC terminal stock ICCWepA",""
"316332","WpA","271115","271116","182","182","1","Live ICC terminal stock ICCWepA",""
"316333","WpA","271115","271116","206","206","1","Live ICC terminal stock ICCWepA",""
"316334","WpA","271437","271438","135","135","1","Live ICC terminal stock ICCWepA",""
"316335","WpA","271437","271438","159","159","1","Live ICC terminal stock ICCWepA",""
"316336","WpA","271437","271438","162","162","1","Live ICC terminal stock ICCWepA",""
"316337","WpA","271437","271438","206","206","1","Live ICC terminal stock ICCWepA",""
"316338","WpA","271725","271726","118","118","1","Live ICC terminal stock ICCWepA",""
"316339","WpA","271165","271166","133","133","1","Live ICC terminal stock ICCWepA",""
"316340","WpA","271165","271166","175","175","1","Live ICC terminal stock ICCWepA",""
"316341","WpA","271225","271226","126","126","1","Live ICC terminal stock ICCWepA",""
"316342","WpA","271225","271226","178","178","1","Live ICC terminal stock ICCWepA",""
"316343","WpA","271461","271462","111","111","1","Live ICC terminal stock ICCWepA",""
"316344","WpA","271461","271462","207","207","1","Live ICC terminal stock ICCWepA",""
"316345","WpA","271981","271982","111","111","1","Live ICC terminal stock ICCWepA",""
"316346","WpA","271419","271420","119","119","1","Live ICC terminal stock ICCWepA",""
"316347","WpA","271419","271420","126","126","1","Live ICC terminal stock ICCWepA",""
"316348","WpA","271419","271420","132","132","1","Live ICC terminal stock ICCWepA",""
"316349","WpA","271419","271420","141","141","1","Live ICC terminal stock ICCWepA",""
"316350","WpA","271419","271420","158","158","1","Live ICC terminal stock ICCWepA",""
"316351","WpA","271419","271420","161","161","1","Live ICC terminal stock ICCWepA",""
"316352","WpA","271419","271420","178","178","1","Live ICC terminal stock ICCWepA",""
"316353","WpA","271419","271420","185","185","1","Live ICC terminal stock ICCWepA",""
"316354","WpA","271419","271420","191","191","1","Live ICC terminal stock ICCWepA",""
"316355","WpA","271419","271420","207","207","1","Live ICC terminal stock ICCWepA",""
"316356","WpA","272033","272034","187","187","1","Live ICC terminal stock ICCWepA",""
"316357","WpA","272023","272024","134","134","1","Live ICC terminal stock ICCWepA",""
"316358","WpA","272023","272024","161","161","1","Live ICC terminal stock ICCWepA",""
"316359","WpA","271541","271542","116","116","1","Live ICC terminal stock ICCWepA",""
"316360","WpA","272176","272177","159","159","1","Live ICC terminal stock ICCWepA",""
"316361","WpA","271939","271940","129","129","1","Live ICC terminal stock ICCWepA",""
"316362","WpA","271868","271869","115","115","1","Live ICC terminal stock ICCWepA",""
"316363","WpA","271868","271869","132","132","1","Live ICC terminal stock ICCWepA",""
"316364","WpA","271868","271869","169","169","1","Live ICC terminal stock ICCWepA",""
"316365","WpA","272166","272167","157","157","1","Live ICC terminal stock ICCWepA",""
"316366","WpA","271485","271486","197","197","1","Live ICC terminal stock ICCWepA",""
"316367","WpA","271175","271176","190","190","1","Live ICC terminal stock ICCWepA",""
"316368","WpA","271851","271852","178","178","1","Live ICC terminal stock ICCWepA",""
"316369","WpA","271125","271126","119","119","1","Live ICC terminal stock ICCWepA",""
"316370","WpA","271245","271246","142","142","1","Live ICC terminal stock ICCWepA",""
"316371","WpA","272116","272117","115","115","1","Live ICC terminal stock ICCWepA",""
"316372","WpA","272116","272117","197","197","1","Live ICC terminal stock ICCWepA",""
"316373","WpA","271826","271827","139","139","1","Live ICC terminal stock ICCWepA",""
"316374","WpA","271597","271598","169","169","1","Live ICC terminal stock ICCWepA",""
"316375","WpA","271565","271566","204","204","1","Live ICC terminal stock ICCWepA",""
"316376","WpA","271429","271430","194","194","1","Live ICC terminal stock ICCWepA",""
"316377","WpA","271533","271534","142","142","1","Live ICC terminal stock ICCWepA",""
"316378","WpA","271533","271534","171","171","1","Live ICC terminal stock ICCWepA",""
"316379","WpA","271533","271534","192","192","1","Live ICC terminal stock ICCWepA",""
"316380","WpA","271321","271322","164","164","1","Live ICC terminal stock ICCWepA",""
"316381","WpA","271255","271256","151","151","1","Live ICC terminal stock ICCWepA",""
"316382","WpA","271255","271256","203","203","1","Live ICC terminal stock ICCWepA",""
"316383","WpA","271947","271948","113","113","1","Live ICC terminal stock ICCWepA",""
"316384","WpA","271947","271948","135","135","1","Live ICC terminal stock ICCWepA",""
"316385","WpA","272136","272137","165","165","1","Live ICC terminal stock ICCWepA",""
"316386","WpA","272216","272217","139","139","1","Live ICC terminal stock ICCWepA",""
"316387","WpA","271501","271502","125","125","1","Live ICC terminal stock ICCWepA",""
"316388","WpA","271501","271502","178","178","1","Live ICC terminal stock ICCWepA",""
"316389","WpA","272206","272207","123","123","1","Live ICC terminal stock ICCWepA",""
"316390","WpA","271034","271035","148","148","1","Live ICC terminal stock ICCWepA",""
"316391","WpA","271931","271932","147","147","1","Live ICC terminal stock ICCWepA",""
"316392","WpA","271931","271932","152","152","1","Live ICC terminal stock ICCWepA",""
"316393","WpA","271931","271932","200","200","1","Live ICC terminal stock ICCWepA",""
"316394","WpA","271719","271720","192","192","1","Live ICC terminal stock ICCWepA",""
"316395","WpA","271719","271720","206","206","1","Live ICC terminal stock ICCWepA",""
"316396","WpA","271733","271734","122","122","1","Live ICC terminal stock ICCWepA",""
"316397","WpA","271733","271734","180","180","1","Live ICC terminal stock ICCWepA",""
"316398","WpA","271054","271055","110","110","1","Live ICC terminal stock ICCWepA",""
"316399","WpA","271054","271055","134","134","1","Live ICC terminal stock ICCWepA",""
"316400","WpA","271842","271843","163","163","1","Live ICC terminal stock ICCWepA",""
"316401","WpA","271145","271146","166","166","1","Live ICC terminal stock ICCWepA",""
"316402","WpA","271044","271045","114","114","1","Live ICC terminal stock ICCWepA",""
"316403","WpA","271044","271045","124","124","1","Live ICC terminal stock ICCWepA",""
"316404","WpA","271044","271045","133","133","1","Live ICC terminal stock ICCWepA",""
"316405","WpA","271044","271045","143","143","1","Live ICC terminal stock ICCWepA",""
"316406","WpA","271044","271045","158","158","1","Live ICC terminal stock ICCWepA",""
"316407","WpA","271044","271045","167","167","1","Live ICC terminal stock ICCWepA",""
"316408","WpA","271044","271045","177","177","1","Live ICC terminal stock ICCWepA",""
"316409","WpA","271044","271045","186","186","1","Live ICC terminal stock ICCWepA",""
"316410","WpA","271044","271045","191","191","1","Live ICC terminal stock ICCWepA",""
"316411","WpA","271044","271045","204","204","1","Live ICC terminal stock ICCWepA",""
"316412","WpA","271104","271105","165","165","1","Live ICC terminal stock ICCWepA",""
"316413","WpA","271104","271105","187","187","1","Live ICC terminal stock ICCWepA",""
"316414","WpA","271104","271105","196","196","1","Live ICC terminal stock ICCWepA",""
"316415","WpA","271403","271404","150","150","1","Live ICC terminal stock ICCWepA",""
"316416","WpA","271403","271404","192","192","1","Live ICC terminal stock ICCWepA",""
"316417","WpA","271403","271404","203","203","1","Live ICC terminal stock ICCWepA",""
"316418","WpA","271331","271332","112","112","1","Live ICC terminal stock ICCWepA",""
"316419","WpA","271331","271332","172","172","1","Live ICC terminal stock ICCWepA",""
"316420","WpA","271331","271332","188","188","1","Live ICC terminal stock ICCWepA",""
"316421","WpA","271387","271388","110","110","1","Live ICC terminal stock ICCWepA",""
"316422","WpA","271387","271388","123","123","1","Live ICC terminal stock ICCWepA",""
"316423","WpA","271387","271388","135","135","1","Live ICC terminal stock ICCWepA",""
"316424","WpA","271653","271654","156","156","1","Live ICC terminal stock ICCWepA",""
"316425","WpA","271453","271454","111","111","1","Live ICC terminal stock ICCWepA",""
"316426","WpA","271445","271446","121","121","1","Live ICC terminal stock ICCWepA",""
"316427","WpA","271445","271446","147","147","1","Live ICC terminal stock ICCWepA",""
"316428","WpA","271445","271446","176","176","1","Live ICC terminal stock ICCWepA",""
"316429","WpA","271445","271446","181","181","1","Live ICC terminal stock ICCWepA",""
"316430","WpA","271155","271156","121","121","1","Live ICC terminal stock ICCWepA",""
"316431","WpA","271155","271156","148","148","1","Live ICC terminal stock ICCWepA",""
"316432","WpA","271155","271156","151","151","1","Live ICC terminal stock ICCWepA",""
"316433","WpA","271629","271630","130","130","1","Live ICC terminal stock ICCWepA",""
"316434","WpA","271629","271630","183","183","1","Live ICC terminal stock ICCWepA",""
"316435","WpA","271637","271638","121","121","1","Live ICC terminal stock ICCWepA",""
"316436","WpA","272126","272127","205","205","1","Live ICC terminal stock ICCWepA",""
"316437","WpA","271288","271289","125","125","1","Live ICC terminal stock ICCWepA",""
"316438","WpA","271288","271289","131","131","1","Live ICC terminal stock ICCWepA",""
"316439","WpA","271288","271289","151","151","1","Live ICC terminal stock ICCWepA",""
"316440","WpA","271288","271289","195","195","1","Live ICC terminal stock ICCWepA",""
"316441","WpA","271288","271289","200","200","1","Live ICC terminal stock ICCWepA",""
"316442","WpA","271395","271396","143","143","1","Live ICC terminal stock ICCWepA",""
"316443","WpA","272013","272014","120","120","1","Live ICC terminal stock ICCWepA",""
"316444","WpA","272013","272014","141","141","1","Live ICC terminal stock ICCWepA",""
"316445","WpA","272013","272014","178","178","1","Live ICC terminal stock ICCWepA",""
"316446","WpA","272013","272014","203","203","1","Live ICC terminal stock ICCWepA",""
"316447","WpA","271923","271924","177","177","1","Live ICC terminal stock ICCWepA",""
"316448","WpA","271311","271312","140","140","1","Live ICC terminal stock ICCWepA",""
"316449","WpA","271024","271025","150","150","1","Live ICC terminal stock ICCWepA",""
"316450","WpA","271024","271025","176","176","1","Live ICC terminal stock ICCWepA",""
"316451","WpA","272003","272004","151","151","1","Live ICC terminal stock ICCWepA",""
"316452","WpA","272003","272004","192","192","1","Live ICC terminal stock ICCWepA",""
"316453","WpA","271411","271412","186","186","1","Live ICC terminal stock ICCWepA",""
"316454","WpA","271915","271916","164","164","1","Live ICC terminal stock ICCWepA",""
"316455","WpA","271915","271916","190","190","1","Live ICC terminal stock ICCWepA",""
"316456","WpA","271265","271266","188","188","1","Live ICC terminal stock ICCWepA",""
"316457","WpA","272236","272237","179","179","1","Live ICC terminal stock ICCWepA",""
"316458","WpA","271094","271095","206","206","1","Live ICC terminal stock ICCWepA",""
"316459","WpA","271834","271835","155","155","1","Live ICC terminal stock ICCWepA",""
"316460","WpA","271860","271861","129","129","1","Live ICC terminal stock ICCWepA",""
"316461","WpA","271860","271861","144","144","1","Live ICC terminal stock ICCWepA",""
"316462","WpA","271860","271861","193","193","1","Live ICC terminal stock ICCWepA",""
"316463","WpA","271860","271861","203","203","1","Live ICC terminal stock ICCWepA",""
"316464","WpA","271235","271236","133","133","1","Live ICC terminal stock ICCWepA",""
"316465","WpA","271661","271662","181","181","1","Live ICC terminal stock ICCWepA",""
"316466","WpA","272186","272187","141","141","1","Live ICC terminal stock ICCWepA",""
"316467","WpA","272186","272187","180","180","1","Live ICC terminal stock ICCWepA",""
"316468","WpB","271074","271075","43","43","1","Live ICC terminal stock ICCWepB",""
"316469","WpB","271074","271075","70","70","1","Live ICC terminal stock ICCWepB",""
"316470","WpB","271573","271574","25","25","1","Live ICC terminal stock ICCWepB",""
"316471","WpB","271876","271877","7","7","1","Live ICC terminal stock ICCWepB",""
"316472","WpB","271876","271877","41","41","1","Live ICC terminal stock ICCWepB",""
"316473","WpB","271876","271877","51","51","1","Live ICC terminal stock ICCWepB",""
"316474","WpB","271876","271877","97","97","1","Live ICC terminal stock ICCWepB",""
"316475","WpB","271493","271494","35","35","1","Live ICC terminal stock ICCWepB",""
"316476","WpB","271493","271494","81","81","1","Live ICC terminal stock ICCWepB",""
"316477","WpB","271215","271215","1","1","1","Live ICC terminal stock ICCWepB",""
"316478","WpB","271215","271216","77","77","1","Live ICC terminal stock ICCWepB",""
"316479","WpB","271215","271216","84","84","1","Live ICC terminal stock ICCWepB",""
"316480","WpB","271469","271470","17","17","1","Live ICC terminal stock ICCWepB",""
"316481","WpB","271477","271478","79","79","1","Live ICC terminal stock ICCWepB",""
"316482","WpB","271549","271550","57","57","1","Live ICC terminal stock ICCWepB",""
"316483","WpB","271549","271550","75","75","1","Live ICC terminal stock ICCWepB",""
"316484","WpB","271084","271085","37","37","1","Live ICC terminal stock ICCWepB",""
"316485","WpB","271084","271085","105","105","1","Live ICC terminal stock ICCWepB",""
"316486","WpB","271354","271355","29","29","1","Live ICC terminal stock ICCWepB",""
"316487","WpB","271205","271206","14","14","1","Live ICC terminal stock ICCWepB",""
"316488","WpB","271205","271206","39","39","1","Live ICC terminal stock ICCWepB",""
"316489","WpB","271205","271206","43","43","1","Live ICC terminal stock ICCWepB",""
"316490","WpB","271115","271116","104","104","1","Live ICC terminal stock ICCWepB",""
"316491","WpB","271437","271438","20","20","1","Live ICC terminal stock ICCWepB",""
"316492","WpB","271437","271438","32","32","1","Live ICC terminal stock ICCWepB",""
"316493","WpB","271437","271438","43","43","1","Live ICC terminal stock ICCWepB",""
"316494","WpB","271437","271438","81","81","1","Live ICC terminal stock ICCWepB",""
"316495","WpB","271437","271438","104","104","1","Live ICC terminal stock ICCWepB",""
"316496","WpB","271725","271726","38","38","1","Live ICC terminal stock ICCWepB",""
"316497","WpB","271725","271726","70","70","1","Live ICC terminal stock ICCWepB",""
"316498","WpB","271165","271166","23","23","1","Live ICC terminal stock ICCWepB",""
"316499","WpB","271165","271166","84","84","1","Live ICC terminal stock ICCWepB",""
"316500","WpB","271165","271166","95","95","1","Live ICC terminal stock ICCWepB",""
"316501","WpB","271225","271226","56","56","1","Live ICC terminal stock ICCWepB",""
"316502","WpB","271461","271462","21","21","1","Live ICC terminal stock ICCWepB",""
"316503","WpB","271461","271462","41","41","1","Live ICC terminal stock ICCWepB",""
"316504","WpB","271981","271982","34","34","1","Live ICC terminal stock ICCWepB",""
"316505","WpB","271981","271982","60","60","1","Live ICC terminal stock ICCWepB",""
"316506","WpB","271981","271982","94","94","1","Live ICC terminal stock ICCWepB",""
"316507","WpB","271419","271420","7","7","1","Live ICC terminal stock ICCWepB",""
"316508","WpB","271419","271420","10","10","1","Live ICC terminal stock ICCWepB",""
