aorebirth_flags,aorebirth_item_type,aorebirth_quality_level,aorebirth_resolution,clicksaver_all_item_name,clicksaver_all_key_flags,clicksaver_all_metadata_word_0,clicksaver_all_metadata_word_1,clicksaver_all_metadata_word_2,clicksaver_all_name_offset,clicksaver_all_ordinal,clicksaver_all_raw_key,clicksaver_item_id,clicksaver_item_name,clicksaver_item_name_present,clicksaver_name_conflict,clicksaver_tiny_item_name,clicksaver_tiny_key_flags,clicksaver_tiny_metadata_word_0,clicksaver_tiny_metadata_word_1,clicksaver_tiny_metadata_word_2,clicksaver_tiny_name_offset,clicksaver_tiny_ordinal,clicksaver_tiny_raw_key,group_high_id,group_high_ql,group_low_id,group_low_ql,group_relation_ids,in_all_cdb,in_tiny_cdb,name_authority,reward_catalog_endpoint_matches,reward_catalog_name_candidates
0,0,1,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65534,131729,1248392,29812,2147624325,140677,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140678,200,140677,1,"[140677,140678]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65335,131729,1248434,29813,2147624326,140678,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140678,200,140677,1,"[140677,140678]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65534,131729,1248476,29814,2147624327,140679,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140680,200,140679,1,"[140679,140680]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65335,131729,1248518,29815,2147624328,140680,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140680,200,140679,1,"[140679,140680]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65534,131730,1248560,29816,2147624329,140681,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140682,200,140681,1,"[140681,140682]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65335,131730,1248602,29817,2147624330,140682,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140682,200,140681,1,"[140681,140682]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65534,131730,1248644,29818,2147624331,140683,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140684,200,140683,1,"[140683,140684]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65335,131730,1248687,29819,2147624332,140684,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140684,200,140683,1,"[140683,140684]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65534,131731,1248730,29820,2147624333,140685,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140686,200,140685,1,"[140685,140686]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65335,131731,1248773,29821,2147624334,140686,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140686,200,140685,1,"[140685,140686]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Quality Minigrinner Construction Manual,2,600,65534,136332,1248816,29822,2147624335,140687,Quality Minigrinner Construction Manual,True,False,,,,,,,,,140687,1,140687,1,[140687],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,Pistol Construction Kit (Step 2),2,0,65534,131727,1248865,29823,2147624336,140688,Pistol Construction Kit (Step 2),True,False,,,,,,,,,140689,200,140688,1,"[140688,140689]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 2),2,0,65335,131727,1248907,29824,2147624337,140689,Pistol Construction Kit (Step 2),True,False,,,,,,,,,140689,200,140688,1,"[140688,140689]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65534,131727,1248949,29825,2147624338,140690,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140691,200,140690,1,"[140690,140691]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65335,131727,1248991,29826,2147624339,140691,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140691,200,140690,1,"[140690,140691]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65534,131728,1249033,29827,2147624340,140692,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140693,200,140692,1,"[140692,140693]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65335,131728,1249075,29828,2147624341,140693,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140693,200,140692,1,"[140692,140693]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65534,131728,1249117,29829,2147624342,140694,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140695,200,140694,1,"[140694,140695]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65335,131728,1249159,29830,2147624343,140695,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140695,200,140694,1,"[140694,140695]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65534,131729,1249201,29831,2147624344,140696,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140697,200,140696,1,"[140696,140697]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65335,131729,1249243,29832,2147624345,140697,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140697,200,140696,1,"[140696,140697]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65534,131729,1249285,29833,2147624346,140698,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140699,200,140698,1,"[140698,140699]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65335,131729,1249327,29834,2147624347,140699,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140699,200,140698,1,"[140698,140699]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65534,131729,1249369,29835,2147624348,140700,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140701,200,140700,1,"[140700,140701]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65335,131729,1249411,29836,2147624349,140701,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140701,200,140700,1,"[140700,140701]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65534,131730,1249453,29837,2147624350,140702,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140703,200,140702,1,"[140702,140703]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65335,131730,1249495,29838,2147624351,140703,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140703,200,140702,1,"[140702,140703]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65534,131730,1249537,29839,2147624352,140704,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140705,200,140704,1,"[140704,140705]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65335,131730,1249580,29840,2147624353,140705,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140705,200,140704,1,"[140704,140705]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65534,131731,1249623,29841,2147624354,140706,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140707,200,140706,1,"[140706,140707]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65335,131731,1249666,29842,2147624355,140707,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140707,200,140706,1,"[140706,140707]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Balanced Minigrinner Construction Manual,2,700,65534,136332,1249709,29843,2147624356,140708,Balanced Minigrinner Construction Manual,True,False,,,,,,,,,140708,1,140708,1,[140708],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65534,131727,1249758,29844,2147624357,140709,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140710,200,140709,1,"[140709,140710]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65335,131727,1249800,29845,2147624358,140710,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140710,200,140709,1,"[140709,140710]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65534,131728,1249842,29846,2147624359,140711,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140712,200,140711,1,"[140711,140712]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65335,131728,1249884,29847,2147624360,140712,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140712,200,140711,1,"[140711,140712]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65534,131728,1249926,29848,2147624361,140713,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140714,200,140713,1,"[140713,140714]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65335,131728,1249968,29849,2147624362,140714,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140714,200,140713,1,"[140713,140714]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65534,131729,1250010,29850,2147624363,140715,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140716,200,140715,1,"[140715,140716]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65335,131729,1250052,29851,2147624364,140716,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140716,200,140715,1,"[140715,140716]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65534,131729,1250094,29852,2147624365,140717,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140718,200,140717,1,"[140717,140718]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65335,131729,1250136,29853,2147624366,140718,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140718,200,140717,1,"[140717,140718]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65534,131729,1250178,29854,2147624367,140719,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140720,200,140719,1,"[140719,140720]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65335,131729,1250220,29855,2147624368,140720,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140720,200,140719,1,"[140719,140720]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65534,131730,1250262,29856,2147624369,140721,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140722,200,140721,1,"[140721,140722]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65335,131730,1250304,29857,2147624370,140722,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140722,200,140721,1,"[140721,140722]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65534,131730,1250346,29858,2147624371,140723,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140724,200,140723,1,"[140723,140724]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65335,131730,1250389,29859,2147624372,140724,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140724,200,140723,1,"[140723,140724]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65534,131731,1250432,29860,2147624373,140725,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140726,200,140725,1,"[140725,140726]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65335,131731,1250475,29861,2147624374,140726,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140726,200,140725,1,"[140725,140726]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Senior Minigrinner Construction Manual,2,800,65534,136329,1250518,29862,2147624375,140727,Senior Minigrinner Construction Manual,True,False,,,,,,,,,140727,1,140727,1,[140727],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65534,131727,1250566,29863,2147624376,140728,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140729,200,140728,1,"[140728,140729]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65335,131727,1250608,29864,2147624377,140729,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140729,200,140728,1,"[140728,140729]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65534,131728,1250650,29865,2147624378,140730,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140731,200,140730,1,"[140730,140731]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65335,131728,1250692,29866,2147624379,140731,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140731,200,140730,1,"[140730,140731]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65534,131728,1250734,29867,2147624380,140732,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140733,200,140732,1,"[140732,140733]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65335,131728,1250776,29868,2147624381,140733,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140733,200,140732,1,"[140732,140733]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65534,131729,1250818,29869,2147624382,140734,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140735,200,140734,1,"[140734,140735]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65335,131729,1250860,29870,2147624383,140735,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140735,200,140734,1,"[140734,140735]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65534,131729,1250902,29871,2147624384,140736,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140737,200,140736,1,"[140736,140737]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65335,131729,1250944,29872,2147624385,140737,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140737,200,140736,1,"[140736,140737]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65534,131729,1250986,29873,2147624386,140738,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140739,200,140738,1,"[140738,140739]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65335,131729,1251028,29874,2147624387,140739,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140739,200,140738,1,"[140738,140739]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65534,131730,1251070,29875,2147624388,140740,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140741,200,140740,1,"[140740,140741]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65335,131730,1251112,29876,2147624389,140741,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140741,200,140740,1,"[140740,140741]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65534,131730,1251154,29877,2147624390,140742,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140743,200,140742,1,"[140742,140743]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65335,131730,1251197,29878,2147624391,140743,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140743,200,140742,1,"[140742,140743]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65534,131731,1251240,29879,2147624392,140744,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140745,200,140744,1,"[140744,140745]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65335,131731,1251283,29880,2147624393,140745,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140745,200,140744,1,"[140744,140745]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,First-Rate Minigrinner Construction Manual,2,995,65534,136329,1251326,29881,2147624394,140746,First-Rate Minigrinner Construction Manual,True,False,,,,,,,,,140746,1,140746,1,[140746],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65534,131727,1251377,29882,2147624395,140747,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140751,200,140747,1,"[140747,140751]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 3),2,0,65335,131727,1251419,29883,2147624399,140751,Pistol Construction Kit (Step 3),True,False,,,,,,,,,140751,200,140747,1,"[140747,140751]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65534,131728,1251461,29884,2147624400,140752,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140753,200,140752,1,"[140752,140753]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 4),2,0,65335,131728,1251503,29885,2147624401,140753,Pistol Construction Kit (Step 4),True,False,,,,,,,,,140753,200,140752,1,"[140752,140753]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65534,131728,1251545,29886,2147624402,140754,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140755,200,140754,1,"[140754,140755]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 5),2,0,65335,131728,1251587,29887,2147624403,140755,Pistol Construction Kit (Step 5),True,False,,,,,,,,,140755,200,140754,1,"[140754,140755]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65534,131729,1251629,29888,2147624404,140756,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140757,200,140756,1,"[140756,140757]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 6),2,0,65335,131729,1251671,29889,2147624405,140757,Pistol Construction Kit (Step 6),True,False,,,,,,,,,140757,200,140756,1,"[140756,140757]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65534,131729,1251713,29890,2147624406,140758,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140759,200,140758,1,"[140758,140759]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 7),2,0,65335,131729,1251755,29891,2147624407,140759,Pistol Construction Kit (Step 7),True,False,,,,,,,,,140759,200,140758,1,"[140758,140759]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65534,131729,1251797,29892,2147624408,140760,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140761,200,140760,1,"[140760,140761]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 8),2,0,65335,131729,1251839,29893,2147624409,140761,Pistol Construction Kit (Step 8),True,False,,,,,,,,,140761,200,140760,1,"[140760,140761]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65534,131730,1251881,29894,2147624410,140762,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140763,200,140762,1,"[140762,140763]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 9),2,0,65335,131730,1251923,29895,2147624411,140763,Pistol Construction Kit (Step 9),True,False,,,,,,,,,140763,200,140762,1,"[140762,140763]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65534,131730,1251965,29896,2147624412,140764,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140765,200,140764,1,"[140764,140765]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 10),2,0,65335,131730,1252008,29897,2147624413,140765,Pistol Construction Kit (Step 10),True,False,,,,,,,,,140765,200,140764,1,"[140764,140765]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65534,131731,1252051,29898,2147624414,140766,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140767,200,140766,1,"[140766,140767]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,Pistol Construction Kit (Step 11),2,0,65335,131731,1252094,29899,2147624415,140767,Pistol Construction Kit (Step 11),True,False,,,,,,,,,140767,200,140766,1,"[140766,140767]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Premium Minigrinner Construction Manual,2,1000,65534,136330,1252137,29900,2147624416,140768,Premium Minigrinner Construction Manual,True,False,,,,,,,,,140768,1,140768,1,[140768],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 2),2,0,65534,131781,1252186,29901,2147624417,140769,MG / SMG Construction Kit (Step 2),True,False,,,,,,,,,140770,200,140769,1,"[140769,140770]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 2),2,0,65335,131781,1252230,29902,2147624418,140770,MG / SMG Construction Kit (Step 2),True,False,,,,,,,,,140770,200,140769,1,"[140769,140770]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 3),2,0,65534,131781,1252274,29903,2147624419,140771,MG / SMG Construction Kit (Step 3),True,False,,,,,,,,,140772,200,140771,1,"[140771,140772]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 3),2,0,65335,131781,1252318,29904,2147624420,140772,MG / SMG Construction Kit (Step 3),True,False,,,,,,,,,140772,200,140771,1,"[140771,140772]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 4),2,0,65534,131782,1252362,29905,2147624421,140773,MG / SMG Construction Kit (Step 4),True,False,,,,,,,,,140774,200,140773,1,"[140773,140774]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 4),2,0,65335,131782,1252406,29906,2147624422,140774,MG / SMG Construction Kit (Step 4),True,False,,,,,,,,,140774,200,140773,1,"[140773,140774]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 5),2,0,65534,131782,1252450,29907,2147624423,140775,MG / SMG Construction Kit (Step 5),True,False,,,,,,,,,140776,200,140775,1,"[140775,140776]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 5),2,0,65335,131782,1252494,29908,2147624424,140776,MG / SMG Construction Kit (Step 5),True,False,,,,,,,,,140776,200,140775,1,"[140775,140776]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 6),2,0,65534,131783,1252538,29909,2147624425,140777,MG / SMG Construction Kit (Step 6),True,False,,,,,,,,,140778,200,140777,1,"[140777,140778]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 6),2,0,65335,131783,1252582,29910,2147624426,140778,MG / SMG Construction Kit (Step 6),True,False,,,,,,,,,140778,200,140777,1,"[140777,140778]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 7),2,0,65534,131783,1252626,29911,2147624427,140779,MG / SMG Construction Kit (Step 7),True,False,,,,,,,,,140780,200,140779,1,"[140779,140780]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 7),2,0,65335,131783,1252670,29912,2147624428,140780,MG / SMG Construction Kit (Step 7),True,False,,,,,,,,,140780,200,140779,1,"[140779,140780]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 8),2,0,65534,131783,1252714,29913,2147624429,140781,MG / SMG Construction Kit (Step 8),True,False,,,,,,,,,140782,200,140781,1,"[140781,140782]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 8),2,0,65335,131783,1252758,29914,2147624430,140782,MG / SMG Construction Kit (Step 8),True,False,,,,,,,,,140782,200,140781,1,"[140781,140782]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 9),2,0,65534,131784,1252802,29915,2147624431,140783,MG / SMG Construction Kit (Step 9),True,False,,,,,,,,,140784,200,140783,1,"[140783,140784]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 9),2,0,65335,131784,1252846,29916,2147624432,140784,MG / SMG Construction Kit (Step 9),True,False,,,,,,,,,140784,200,140783,1,"[140783,140784]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 10),2,0,65534,131784,1252890,29917,2147624433,140785,MG / SMG Construction Kit (Step 10),True,False,,,,,,,,,140786,200,140785,1,"[140785,140786]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 10),2,0,65335,131784,1252935,29918,2147624434,140786,MG / SMG Construction Kit (Step 10),True,False,,,,,,,,,140786,200,140785,1,"[140785,140786]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 11),2,0,65534,131785,1252980,29919,2147624435,140787,MG / SMG Construction Kit (Step 11),True,False,,,,,,,,,140788,200,140787,1,"[140787,140788]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 11),2,0,65335,131785,1253025,29920,2147624436,140788,MG / SMG Construction Kit (Step 11),True,False,,,,,,,,,140788,200,140787,1,"[140787,140788]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID_AND_REWARD_ENDPOINT,Ill-Treated Mausser Particle Streamer Construction Manual,2,100,65534,37931,1253070,29921,2147624437,140789,Ill-Treated Mausser Particle Streamer Construction Manual,True,False,,,,,,,,,140789,1,140789,1,[140789],True,False,ALL_CDB,1,1
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 2),2,0,65534,131781,1253134,29922,2147624438,140790,MG / SMG Construction Kit (Step 2),True,False,,,,,,,,,140791,200,140790,1,"[140790,140791]",True,False,ALL_CDB,0,0
0,0,200,EXACT_ID,MG / SMG Construction Kit (Step 2),2,0,65335,131781,1253178,29923,2147624439,140791,MG / SMG Construction Kit (Step 2),True,False,,,,,,,,,140791,200,140790,1,"[140790,140791]",True,False,ALL_CDB,0,0
0,0,1,EXACT_ID,MG / SMG Construction Kit (Step 3),2,0,65534,131781,1253222,29924,2147624440,140792,MG / SMG Construction Kit (Step 3),True,False,,,,,,,,,140793,200,140792,1,"[140792,140793]",True,False,ALL_CDB,0,0
