"Id","SourcePlayfield","SourcePlayfieldName","SourceType","SourceInstanceDecimal","SourceInstanceHex","SourceStatelCount","SourceCoords","DestinationPlayfield","DestinationPlayfieldName","DestinationType","DestinationInstanceDecimal","DestinationInstanceHex","DestinationStatelCount","DestinationCoords","Warnings"
"958","800","Borealis","51016","3222733600","0xC0170320","1","650.265,68.486,649.818","1186","Neutral Supermarket Basic","51016","3221488802","0xC00404A2","1","175.001,5.01,108.015",""
"959","800","Borealis","51016","3221226272","0xC0000320","1","624.976,69.653,427.178","2062","neut_basic_pharmacist_shop","51016","3221227534","0xC000080E","0","","missing destination statel"
"960","800","Borealis","51016","3221291808","0xC0010320","1","674.732,68.454,582.693","2060","neut_basic_weapon _shop","51016","3221227532","0xC000080C","1","169.002,5.01,173.985",""
"961","800","Borealis","51016","3221357344","0xC0020320","1","678.112,68.453,638.764","2061","neut_basic_armor_shop","51016","3221227533","0xC000080D","1","209.003,5.01,189.985",""
"962","800","Borealis","51016","3221619488","0xC0060320","1","756.663,61.564,689.111","2071","neut_advanced_armor_shop","51016","3221227543","0xC0000817","1","205.003,5.01,209.985",""
"963","800","Borealis","51016","3222471456","0xC0130320","1","708.463,68.453,706.032","2060","neut_basic_weapon _shop","51016","3221227532","0xC000080C","1","169.002,5.01,173.985",""
"964","800","Borealis","51016","3221750560","0xC0080320","1","606.275,70.531,432.303","2072","neut_advanced_pharmacist_shop","51016","3221227544","0xC0000818","1","205.004,5.02,205.985",""
"965","800","Borealis","51016","3221685024","0xC0070320","1","679.443,69.332,618.09","2073","neut_advanced_implants_shop","51016","3221293081","0xC0010819","1","205.004,5.01,205.985",""
"966","800","Borealis","51016","3222799136","0xC0180320","1","729.813,61.686,651.696","4704","Tower Shop (dungeon)","51016","3221230176","0xC0001260","1","193.988,9.006,153.992",""
"967","800","Borealis","51016","3221488416","0xC0040320","1","590.864,69.756,467.859","2063","neut_basic_clothes_shop","51016","3221227535","0xC000080F","1","217.002,5,179.99",""
"968","800","Borealis","51016","3223585568","0xC0240320","1","621.236,70,451.753","1712","Factory VP dng factory","51016","3221227184","0xC00006B0","1","173.001,5,153.99",""
"969","800","Borealis","51016","3223651104","0xC0250320","1","471.666,30.016,372.324","1627","wood_shack_07 VP dng","51016","3221227099","0xC000065B","1","202.992,5,155.994",""
"970","800","Borealis","51016","3223716640","0xC0260320","1","445.847,31.797,390.621","1626","wood_shack_06 VP dng","51016","3221227098","0xC000065A","1","221.006,5,173.992",""
"971","800","Borealis","51016","3223782176","0xC0270320","1","474.903,29.648,380.898","1625","wood_shack_05 VP dng","51016","3221227097","0xC0000659","1","203.002,10,157.99",""
"972","800","Borealis","51016","3223847712","0xC0280320","1","469.241,29.836,388.422","1624","wood_shack_04 VP dng","51016","3221227096","0xC0000658","1","210.998,10,147.99",""
"973","800","Borealis","51016","3223913248","0xC0290320","1","459.046,30.911,389.118","1623","wood_shack_03 VP dng","51016","3221227095","0xC0000657","1","200.998,10,143.99",""
"974","800","Borealis","51016","3223978784","0xC02A0320","1","438.479,32.257,384.871","1622","wood_shack_02 VP dng","51016","3221227094","0xC0000656","1","195.006,10,159.992",""
"975","800","Borealis","51016","3224372000","0xC0300320","1","452.931,30.678,392.557","1621","wood_shack_01 VP dng","51016","3221227093","0xC0000655","1","199.006,5,165.992",""
"976","800","Borealis","51016","3224699680","0xC0350320","1","263.476,35.754,386.018","1622","wood_shack_02 VP dng","51016","3221227094","0xC0000656","1","195.006,10,159.992",""
"977","800","Borealis","51016","3223323424","0xC0200320","1","637.466,68.535,463.949","127","Condemned Subway (dng)","51016","3221618815","0xC006007F","1","64.008,115.694,318.988",""
"1246","800","Borealis","51016","3222930208","0xC01A0320","1","680.275,72.803,538.056","4530","Jobe Platform","51016","3221492146","0xC00411B2","1","292.772,201.36,623.232",""
"978","953","Clan Backyard","51016","3876586425","0xE71003B9","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"979","955","Neutral Backyard","51016","3876586427","0xE71003BB","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"980","3000","Omni-1 Entertainment Backyard 1","51016","3876588472","0xE7100BB8","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"981","3001","Omni-1 Entertainment Backyard 2","51016","3876588473","0xE7100BB9","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"982","3002","Omni-1 Entertainment Backyard 3","51016","3876588474","0xE7100BBA","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"983","3003","Omni-1 Entertainment Backyard 4","51016","3876588475","0xE7100BBB","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"984","3004","Omni-1 Entertainment Backyard 5","51016","3876588476","0xE7100BBC","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"985","3005","Omni-1 Entertainment Backyard 6","51016","3876588477","0xE7100BBD","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"986","3006","Omni-1 Entertainment Backyard 7","51016","3876588478","0xE7100BBE","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"987","3007","Omni-1 Entertainment Backyard 8","51016","3876588479","0xE7100BBF","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"988","3008","Omni-1 Entertainment Backyard 9","51016","3876588480","0xE7100BC0","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"989","3009","Omni-1 Entertainment Backyard 10?","51016","3876588481","0xE7100BC1","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"990","3010","Omni-1 Entertainment Backyard 11?","51016","3876588482","0xE7100BC2","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"991","3011","Omni-1 Entertainment Backyard 12?","51016","3876588483","0xE7100BC3","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"992","3012","Omni-1 Entertainment Backyard 13?","51016","3876588484","0xE7100BC4","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"993","3013","Omni-1 Entertainment Backyard 14?","51016","3876588485","0xE7100BC5","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"994","3014","Omni-1 Entertainment Backyard 15?","51016","3876588486","0xE7100BC6","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"995","3015","Omni-1 Entertainment Backyard 16?","51016","3876588487","0xE7100BC7","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"996","3016","Omni-1 Entertainment Backyard 17?","51016","3876588488","0xE7100BC8","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"997","3017","Omni-1 Entertainment Backyard 18?","51016","3876588489","0xE7100BC9","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"998","3018","Omni-1 Entertainment Backyard 19?","51016","3876588490","0xE7100BCA","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"999","3019","Omni-1 Entertainment Backyard 20?","51016","3876588491","0xE7100BCB","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1000","3020","Omni-1 Trade Backyard 1","51016","3876588492","0xE7100BCC","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1001","3021","Omni-1 Trade Backyard 2","51016","3876588493","0xE7100BCD","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1002","3022","Omni-1 Trade Backyard 3","51016","3876588494","0xE7100BCE","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1003","3023","Omni-1 Trade Backyard 4","51016","3876588495","0xE7100BCF","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1004","3024","Omni-1 Trade Backyard 5","51016","3876588496","0xE7100BD0","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1005","3025","Omni-1 Trade Backyard 6","51016","3876588497","0xE7100BD1","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1006","3026","Omni-1 Trade Backyard 7","51016","3876588498","0xE7100BD2","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1007","3027","Omni-1 Trade Backyard 8","51016","3876588499","0xE7100BD3","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1008","3028","Omni-1 Trade Backyard 9","51016","3876588500","0xE7100BD4","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1009","3029","Omni-1 Trade Backyard 10","51016","3876588501","0xE7100BD5","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1010","3030","Omni-1 Trade Backyard 11","51016","3876588502","0xE7100BD6","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1011","3031","Omni-1 Trade Backyard 12","51016","3876588503","0xE7100BD7","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1012","3032","Omni-1 Trade Backyard 13","51016","3876588504","0xE7100BD8","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1013","3033","Omni-1 Trade Backyard 14","51016","3876588505","0xE7100BD9","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1014","3034","Omni-1 Trade Backyard 15","51016","3876588506","0xE7100BDA","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1015","3035","Omni-1 Trade Backyard 16","51016","3876588507","0xE7100BDB","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1016","3036","Omni-1 Trade Backyard 17","51016","3876588508","0xE7100BDC","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1017","3037","Omni-1 Trade Backyard 18","51016","3876588509","0xE7100BDD","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1018","3038","Omni-1 Trade Backyard 19","51016","3876588510","0xE7100BDE","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1019","3039","Omni-1 Trade Backyard 20","51016","3876588511","0xE7100BDF","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1020","3040","Rome Blue Backyard 1","51016","3876588512","0xE7100BE0","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1021","3041","Rome Blue Backyard 2","51016","3876588513","0xE7100BE1","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1022","3042","Rome Blue Backyard 3","51016","3876588514","0xE7100BE2","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1023","3043","Rome Blue Backyard 4","51016","3876588515","0xE7100BE3","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1024","3044","Rome Blue Backyard 5","51016","3876588516","0xE7100BE4","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1025","3045","Rome Blue Backyard 6","51016","3876588517","0xE7100BE5","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1026","3046","Rome Blue Backyard 7","51016","3876588518","0xE7100BE6","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1027","3047","Rome Blue Backyard 8","51016","3876588519","0xE7100BE7","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1028","3048","Rome Blue Backyard 9","51016","3876588520","0xE7100BE8","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1029","3049","Rome Blue Backyard 10","51016","3876588521","0xE7100BE9","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1030","3050","Rome Green Backyard 1","51016","3876588522","0xE7100BEA","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1031","3051","Rome Green Backyard 2","51016","3876588523","0xE7100BEB","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1032","3052","Rome Green Backyard 3","51016","3876588524","0xE7100BEC","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1033","3053","Rome Green Backyard 4","51016","3876588525","0xE7100BED","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1034","3054","Rome Green Backyard 5","51016","3876588526","0xE7100BEE","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1035","3055","Rome Green Backyard 6","51016","3876588527","0xE7100BEF","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1036","3056","Rome Green Backyard 7","51016","3876588528","0xE7100BF0","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1037","3057","Rome Green Backyard 8","51016","3876588529","0xE7100BF1","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1038","3058","Rome Green Backyard 9","51016","3876588530","0xE7100BF2","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1039","3059","Rome Green Backyard 10","51016","3876588531","0xE7100BF3","1","112.143,116.87,101.395","950","Omni Training","51016","3221226422","0xC00003B6","1","52.597,15.87,55.136",""
"1040","3060","Newland Backyard 1","51016","3876588532","0xE7100BF4","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1041","3061","Newland Backyard 2","51016","3876588533","0xE7100BF5","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1042","3062","Newland Backyard 3","51016","3876588534","0xE7100BF6","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1043","3063","Newland Backyard 4","51016","3876588535","0xE7100BF7","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1044","3064","Newland Backyard 5","51016","3876588536","0xE7100BF8","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1045","3065","Newland Backyard 6","51016","3876588537","0xE7100BF9","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1046","3066","Newland Backyard 7","51016","3876588538","0xE7100BFA","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1047","3067","Newland Backyard 8","51016","3876588539","0xE7100BFB","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1048","3068","Newland Backyard 9","51016","3876588540","0xE7100BFC","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1049","3069","Newland Backyard 10","51016","3876588541","0xE7100BFD","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1050","3070","Newland Backyard 11","51016","3876588542","0xE7100BFE","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1051","3071","Newland Backyard 12","51016","3876588543","0xE7100BFF","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1052","3080","Borealis Backyard 1","51016","3876588552","0xE7100C08","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1053","3081","Borealis Backyard 2","51016","3876588553","0xE7100C09","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1054","3082","Borealis Backyard 3","51016","3876588554","0xE7100C0A","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1055","3083","Borealis Backyard 4","51016","3876588555","0xE7100C0B","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1056","3084","Borealis Backyard 5","51016","3876588556","0xE7100C0C","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1057","3085","Borealis Backyard 6","51016","3876588557","0xE7100C0D","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1058","3086","Borealis Backyard 7","51016","3876588558","0xE7100C0E","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1059","3087","Borealis Backyard 8","51016","3876588559","0xE7100C0F","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1060","3088","Borealis Backyard 9","51016","3876588560","0xE7100C10","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1061","3089","Borealis Backyard 10","51016","3876588561","0xE7100C11","1","122.603,39.965,77.115","954","Neutral Training","51016","3221226426","0xC00003BA","1","239.886,5.965,69.931",""
"1062","3100","Tir Backyard 1","51016","3876588572","0xE7100C1C","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1063","3101","Tir Backyard 2","51016","3876588573","0xE7100C1D","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1064","3102","Tir Backyard 3","51016","3876588574","0xE7100C1E","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1065","3103","Tir Backyard 4","51016","3876588575","0xE7100C1F","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1066","3104","Tir Backyard 5","51016","3876588576","0xE7100C20","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1067","3105","Tir Backyard 6","51016","3876588577","0xE7100C21","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1068","3106","Tir Backyard 7","51016","3876588578","0xE7100C22","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1069","3107","Tir Backyard 8","51016","3876588579","0xE7100C23","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1070","3108","Tir Backyard 9","51016","3876588580","0xE7100C24","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1071","3109","Tir Backyard 10","51016","3876588581","0xE7100C25","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1072","3110","Tir Backyard 11","51016","3876588582","0xE7100C26","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1073","3111","Tir Backyard 12","51016","3876588583","0xE7100C27","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1074","3112","Tir Backyard 13","51016","3876588584","0xE7100C28","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1075","3113","Tir Backyard 14","51016","3876588585","0xE7100C29","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1076","3114","Tir Backyard 15","51016","3876588586","0xE7100C2A","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1077","3115","Tir Backyard 16","51016","3876588587","0xE7100C2B","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1078","3116","Tir Backyard 17","51016","3876588588","0xE7100C2C","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1079","3117","Tir Backyard 18","51016","3876588589","0xE7100C2D","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1080","3120","Old Athen Backyard 1","51016","3876588592","0xE7100C30","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1081","3121","Old Athen Backyard 2","51016","3876588593","0xE7100C31","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1082","3122","Old Athen Backyard 3","51016","3876588594","0xE7100C32","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1083","3123","Old Athen Backyard 4","51016","3876588595","0xE7100C33","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1084","3124","Old Athen Backyard 5","51016","3876588596","0xE7100C34","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1085","3125","Old Athen Backyard 6","51016","3876588597","0xE7100C35","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1086","3126","Old Athen Backyard 7","51016","3876588598","0xE7100C36","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1087","3127","Old Athen Backyard 8","51016","3876588599","0xE7100C37","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1088","3128","Old Athen Backyard 9","51016","3876588600","0xE7100C38","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1089","3129","Old Athen Backyard 10","51016","3876588601","0xE7100C39","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1090","3130","Old Athen Backyard 11","51016","3876588602","0xE7100C3A","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1091","3131","Old Athen Backyard 12","51016","3876588603","0xE7100C3B","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1092","3132","Old Athen Backyard 13","51016","3876588604","0xE7100C3C","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1093","3133","Old Athen Backyard 14","51016","3876588605","0xE7100C3D","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1094","3134","Old Athen Backyard 15","51016","3876588606","0xE7100C3E","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1095","3135","Old Athen Backyard 16","51016","3876588607","0xE7100C3F","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1096","3136","Old Athen Backyard 17","51016","3876588608","0xE7100C40","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1097","3137","Old Athen Backyard 18","51016","3876588609","0xE7100C41","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1098","3138","Old Athen Backyard 19","51016","3876588610","0xE7100C42","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1099","3139","Old Athen Backyard 20","51016","3876588611","0xE7100C43","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1100","3140","West Athen Backyard 1","51016","3876588612","0xE7100C44","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1101","3141","West Athen Backyard 2","51016","3876588613","0xE7100C45","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1102","3142","West Athen Backyard 3","51016","3876588614","0xE7100C46","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1103","3143","West Athen Backyard 4","51016","3876588615","0xE7100C47","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1104","3144","West Athen Backyard 5","51016","3876588616","0xE7100C48","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1105","3145","West Athen Backyard 6","51016","3876588617","0xE7100C49","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1106","3146","West Athen Backyard 7","51016","3876588618","0xE7100C4A","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1107","3147","West Athen Backyard 8","51016","3876588619","0xE7100C4B","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1108","3148","West Athen Backyard 9","51016","3876588620","0xE7100C4C","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1109","3149","West Athen Backyard 10","51016","3876588621","0xE7100C4D","1","77.749,25.859,59.156","952","Clan Training","51016","3221291960","0xC00103B8","1","40.238,14.859,70.092",""
"1110","4001","Jobe Research","51016","3221229473","0xC0000FA1","1","851.952,44.069,799.609","4313","Nascense Training Ground","51016","3221229785","0xC00010D9","1","296.178,87.812,479.958",""
